0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
0.0566555,0.5726299,0.08458128,0.09101886,0.17409223,0.02102209,0.05018644,0.5901069,0.08433842,0.09087897,0.16477007,0.01971925,0.04451648,0.60656273,0.08395289,0.09058144,0.15589161,0.018494861,0.04014919,0.62010694,0.08351723,0.090211295,0.14852463,0.017490776,0.036808304,0.6310697,0.08308377,0.089825906,0.14253065,0.01668164
0.05692495,0.57192856,0.084587544,0.09102079,0.17446381,0.021074394,0.049946923,0.590779,0.08432569,0.09087001,0.1644092,0.01966918,0.044439945,0.6067931,0.083946384,0.0905761,0.15576668,0.018477747,0.040142953,0.6201268,0.08351652,0.090210654,0.14851375,0.017489301,0.03686205,0.63088876,0.08309153,0.08983291,0.14262977,0.016694961
0.056238424,0.57371986,0.08457105,0.091015324,0.17351457,0.020940837,0.049537864,0.59193134,0.08430328,0.09085403,0.16379014,0.019583339,0.044185128,0.60756195,0.08392444,0.09055806,0.15534979,0.018420653,0.04002225,0.62051326,0.08350247,0.09019838,0.14830285,0.017460713,0.036804713,0.6310818,0.08308324,0.08982544,0.14252403,0.01668075
0.05665679,0.57262665,0.08458131,0.09101887,0.17409402,0.021022338,0.04998123,0.5906826,0.084327534,0.09087131,0.16446094,0.019676356,0.044651326,0.60615736,0.08396426,0.09059076,0.15611134,0.018524973,0.040441155,0.61917484,0.08355071,0.090240456,0.149033,0.017559722,0.036970064,0.63052565,0.08310702,0.08984689,0.14282869,0.016721709
0.056958184,0.5718421,0.0845883,0.09102101,0.17450956,0.021080837,0.050381802,0.5895601,0.08434859,0.09088605,0.16506352,0.01975999,0.04504601,0.604975,0.08399688,0.09061732,0.15675193,0.018612819,0.04053087,0.61888945,0.08356087,0.0902493,0.14918873,0.017580856,0.0370787,0.63016105,0.08312249,0.089860834,0.14302838,0.01674856
0.057305828,0.57094026,0.08459589,0.09102302,0.17498688,0.021148076,0.050767705,0.58848363,0.08436812,0.0908995,0.16564086,0.019840196,0.045052733,0.6049549,0.08399741,0.09061778,0.15676282,0.018614314,0.04059127,0.6186973,0.08356768,0.0902552,0.14929344,0.017595068,0.037185796,0.6298022,0.083137654,0.08987447,0.14322487,0.016774995
0.057482567,0.570483,0.084599584,0.09102388,0.17522876,0.021182168,0.050502658,0.58922243,0.08435478,0.09089034,0.16524465,0.019785147,0.04491562,0.6053649,0.08398621,0.090608664,0.15654072,0.018583845,0.040566407,0.6187764,0.08356488,0.09025277,0.14925034,0.017589217,0.037204888,0.6297384,0.08314035,0.08987689,0.14325985,0.016779704
0.05688776,0.5720252,0.084586695,0.09102054,0.17441261,0.021067183,0.050112993,0.5903128,0.08433455,0.09087626,0.16465952,0.019703912,0.04471389,0.6059695,0.083969496,0.09059504,0.15621312,0.018538928,0.040459037,0.619118,0.083552755,0.09024223,0.14906405,0.01756394,0.037186474,0.62979984,0.08313775,0.08987455,0.14322612,0.016775161
0.057217322,0.57116956,0.084594004,0.091022566,0.17486554,0.021130983,0.050537467,0.5891252,0.08435655,0.09089155,0.16529676,0.019792384,0.045128632,0.6047283,0.084003575,0.090622775,0.1568856,0.018631151,0.040878586,0.61778605,0.08359964,0.09028293,0.14979023,0.017662518,0.03732406,0.6293398,0.08315707,0.08989191,0.14347802,0.016809063
0.057614077,0.57014334,0.084602244,0.09102442,0.1754084,0.021207493,0.050966196,0.5879319,0.08437788,0.09090612,0.16593668,0.019881316,0.04560278,0.6033175,0.08404124,0.09065316,0.1576493,0.018736009,0.040992018,0.6174274,0.0836121,0.090293705,0.14998573,0.017689073,0.037472274,0.6288454,0.083177686,0.089910425,0.14374873,0.016845506
0.05787419,0.5694728,0.084607325,0.09102532,0.17576283,0.021257482,0.051354095,0.5868572,0.08439638,0.09091849,0.16651243,0.019961402,0.045557838,0.60345083,0.08403772,0.090650335,0.15757713,0.018726094,0.0410406,0.6172739,0.08361739,0.090298265,0.15006934,0.017700436,0.037549447,0.6285884,0.08318834,0.08991999,0.14388943,0.01686445
0.05817825,0.5686913,0.08461295,0.091026045,0.17617567,0.021315748,0.051123843,0.58749443,0.084385484,0.09091124,0.16617104,0.019913906,0.04548647,0.6036628,0.084032126,0.090645835,0.15746245,0.018710341,0.041038238,0.6172815,0.08361713,0.090298064,0.15006529,0.017699882,0.037617166,0.6283631,0.08319763,0.08992833,0.1440127,0.016881054
0.05741401,0.57066023,0.08459817,0.09102355,0.17513502,0.021168953,0.05064194,0.5888339,0.08436182,0.09089519,0.16545305,0.0198141,0.045168992,0.60460794,0.084006846,0.09062541,0.1569508,0.018640105,0.040879846,0.6177822,0.08359978,0.09028306,0.14979243,0.017662814,0.03729941,0.6294223,0.08315362,0.08988883,0.14343292,0.01680299
0.057809554,0.56963927,0.084606096,0.09102514,0.17567489,0.021245074,0.051069103,0.58764625,0.084382854,0.090909466,0.16608971,0.019902598,0.04564422,0.6031947,0.084044464,0.090655744,0.1577158,0.018745143,0.040988762,0.6174377,0.08361174,0.09029339,0.14998013,0.017688313,0.037445422,0.6289348,0.083173946,0.08990707,0.14369974,0.016838906
0.05807127,0.568966,0.084611006,0.09102584,0.17603062,0.021295266,0.051462542,0.5865577,0.084401436,0.090921834,0.16667286,0.01998373,0.04559611,0.6033373,0.08404071,0.090652734,0.15763858,0.018734533,0.04103728,0.6172845,0.083617024,0.09029797,0.15006363,0.017699659,0.037522502,0.62867814,0.08318463,0.08991667,0.14384033,0.01685784
0.05838261,0.56816745,0.084616534,0.09102634,0.1764523,0.0213548,0.051227234,0.5872081,0.0843904,0.090914525,0.16632445,0.019935248,0.045524545,0.6035497,0.08403512,0.09064824,0.15752365,0.01871875,0.041035075,0.61729133,0.08361679,0.09029776,0.15005985,0.017699145,0.03758842,0.6284586,0.083193704,0.08992478,0.14396039,0.016874008
0.057598494,0.5701835,0.084601946,0.09102437,0.17538716,0.021204494,0.05073517,0.5885742,0.0843665,0.090898395,0.16559231,0.019833453,0.04520016,0.6045149,0.08400935,0.09062746,0.15700112,0.018647011,0.0408695,0.61781484,0.083598636,0.090282075,0.14977454,0.017660383,0.03726779,0.629528,0.08314918,0.08988484,0.14337505,0.016795205
0.05800519,0.5691358,0.08460981,0.09102569,0.17594089,0.021282613,0.05117176,0.58736175,0.08438778,0.09091277,0.16624217,0.0199238,0.045679342,0.6030906,0.08404719,0.090657935,0.15777211,0.018752884,0.040983148,0.61745536,0.083611116,0.090292856,0.14997046,0.017687,0.037417073,0.62902945,0.08317003,0.08990357,0.14364798,0.016831944
0.058269158,0.56845814,0.08461457,0.091026194,0.17629881,0.021333128,0.05156315,0.58628,0.084406056,0.090924874,0.1668215,0.020004418,0.045631375,0.6032327,0.08404346,0.09065494,0.15769519,0.01874231,0.041031845,0.61730164,0.08361644,0.09029746,0.15005429,0.017698389,0.03749403,0.6287729,0.08318071,0.08991314,0.14378843,0.01685085
0.05857622,0.56767213,0.084619805,0.09102648,0.17671369,0.02139173,0.05132595,0.5869349,0.084395066,0.09091763,0.16647075,0.019955605,0.04555891,0.60344774,0.08403781,0.09065041,0.15757887,0.018726334,0.04102902,0.61731046,0.08361613,0.09029719,0.15004942,0.017697727,0.037559304,0.6285555,0.0831897,0.089921206,0.14390738,0.01686687
0.057843648,0.5695515,0.08460676,0.09102523,0.17572127,0.021251619,0.05087856,0.5881753,0.08437359,0.09090322,0.16580619,0.019863179,0.04527165,0.6043018,0.08401509,0.090632096,0.1571165,0.018662846,0.04089345,0.6177391,0.08360129,0.09028435,0.14981587,0.017666,0.03749154,0.6287812,0.083180346,0.089912824,0.14378387,0.016850237
0.058279812,0.5684308,0.08461475,0.09102622,0.17631324,0.021335166,0.0513397,0.58689696,0.08439571,0.09091805,0.16649114,0.01995844,0.045770597,0.6028203,0.08405424,0.090663575,0.15791833,0.018772973,0.04134268,0.61632216,0.08364995,0.090326354,0.15058787,0.017770914,0.0376738,0.6281748,0.083205394,0.089935265,0.14411573,0.016894933
0.05859377,0.56762725,0.084620066,0.09102648,0.17673734,0.021395069,0.05177414,0.585699,0.08441562,0.09093108,0.16713251,0.020047726,0.046198014,0.6015588,0.084086575,0.090689324,0.15860058,0.018866774,0.041449104,0.6159879,0.08366127,0.09033609,0.15077,0.017795682,0.03779497,0.6277728,0.083221875,0.08995002,0.14433576,0.016924582
0.058987305,0.56662357,0.084626235,0.09102629,0.17726666,0.021469882,0.0522047,0.5845174,0.084434465,0.0909431,0.16776448,0.02013579,0.04622871,0.60146844,0.08408884,0.09069113,0.1586494,0.01887349,0.041527398,0.6157422,0.08366953,0.09034319,0.15090375,0.017813874,0.037925433,0.6273406,0.083239466,0.08996575,0.14457221,0.01695645
0.05917228,0.5661533,0.08462895,0.09102603,0.17751455,0.021504944,0.051929537,0.5852719,0.08442252,0.09093553,0.16736104,0.02007956,0.04608023,0.60190564,0.08407776,0.09068233,0.15841298,0.018840974,0.041505482,0.61581105,0.08366722,0.0903412,0.1508663,0.017808786,0.037947144,0.6272689,0.083242394,0.089968376,0.14461151,0.01696175
0.05850352,0.567858,0.084618576,0.09102645,0.1766156,0.02137787,0.051471718,0.58653224,0.08440183,0.090922095,0.1666864,0.019985618,0.045837503,0.60262233,0.08405937,0.09066769,0.15802541,0.01878769,0.041364864,0.61625254,0.08365232,0.09032839,0.15062585,0.01777608,0.037661396,0.6282161,0.083203696,0.08993375,0.14409317,0.016891895
0.058813423,0.5670666,0.08462358,0.09102645,0.17703311,0.021436865,0.051903356,0.5853437,0.08442137,0.09093479,0.16732258,0.020074205,0.04626078,0.6013741,0.084091224,0.09069301,0.1587004,0.018880507,0.041457377,0.615962,0.083662145,0.09033685,0.1507841,0.017797602,0.037773304,0.62784463,0.08321894,0.089947395,0.14429645,0.016919283
0.059206642,0.56606597,0.08462944,0.09102597,0.17756058,0.021511452,0.052331667,0.5841701,0.08443985,0.09094649,0.16795017,0.020161683,0.046274584,0.6013335,0.08409224,0.09069381,0.15872234,0.018883526,0.04152475,0.61575055,0.08366925,0.09034295,0.15089922,0.017813262,0.037894946,0.6274415,0.083235376,0.089962095,0.144517,0.01694901
0.059384096,0.56561565,0.084631875,0.09102554,0.17779772,0.021545006,0.0520298,0.58499664,0.084426895,0.090938315,0.16750821,0.020100066,0.046108738,0.60182166,0.08407989,0.09068402,0.15845838,0.018847218,0.041489344,0.6158616,0.08366553,0.09033975,0.15083876,0.017805034,0.037906475,0.62740344,0.08323693,0.08996349,0.14453788,0.016951824
0.058730476,0.5672781,0.08462228,0.09102649,0.1769215,0.021421093,0.051590756,0.58620393,0.08440733,0.09092569,0.16686222,0.02001009,0.045882374,0.6024897,0.084062785,0.0906704,0.15809716,0.01879755,0.041362826,0.6162589,0.083652094,0.09032821,0.15062235,0.017775603,0.0378751,0.6275072,0.0832327,0.08995971,0.14448105,0.016944159
0.05907848,0.5663917,0.08462759,0.091026194,0.17738895,0.021487176,0.05205463,0.58492863,0.084428,0.090939015,0.16754465,0.020105148,0.04633201,0.60116476,0.08409648,0.09069716,0.1588136,0.018896077,0.041814346,0.6148443,0.08369944,0.09036882,0.15139261,0.017880404,0.038022634,0.6270192,0.08325248,0.089977376,0.14474802,0.016980153
0.059525702,0.565257,0.08463377,0.09102515,0.17798665,0.021571748,0.052529547,0.5836299,0.084448114,0.0909516,0.16823891,0.020201955,0.04685006,0.5996476,0.084133804,0.09072647,0.15963323,0.01900893,0.04194174,0.61444694,0.08371253,0.09038001,0.15160891,0.017909857,0.038193025,0.62645715,0.08327512,0.089997575,0.14505556,0.017021632
