x,y,SP,RP,TI,TT,UT,LMS,CML,MLR,n_SP,n_RP,n_TI,n_TT,n_UT,n_LMS,n_CML,n_MLR,Label,clu&sco,mean,c&s_0_1,vae,s2s,pres2s,dae
0.42105501890182495,0.384447991847992,3329.0,1189.0,-1.0,-1.0,41.29700088500977,1.0,4.0,0.6494442820549011,0.17451493442058566,0.22110553085803986,0.0,0.0,0.99965101480484,0.0,0.9930915236473083,0.10712146759033203,0.0,2.0279402853385906,0.24830877727890935,0.2897622819639616,0.19638527594014105,0.9324783666648732,0.4305574159827703,0.0
0.8733651041984558,0.8003172874450684,333.0,265.0,128.0,24.9950008392334,22.783000946044922,0.0,0.0,0.22822822630405426,0.017409542575478554,0.04913456365466118,1.0,0.8661192059516907,0.999825656414032,1.0,1.0,0.6862239241600037,4.0,6.1451512764870015,0.9669657586129364,0.8780500440580405,0.26372633754648866,0.283346167670503,0.6429574580065379,0.0
0.42105501890182495,0.384447991847992,3329.0,1189.0,-1.0,-1.0,41.29700088500977,1.0,4.0,0.6494442820549011,0.17451493442058566,0.22110553085803986,0.0,0.0,0.99965101480484,0.0,0.9930915236473083,0.10712146759033203,0.0,2.0279402853385906,0.24830877727890935,0.2897622819639616,0.19638527594014105,0.9324783666648732,0.4305574159827703,0.0
0.846379280090332,0.776980996131897,625.0,397.0,128.0,29.53700065612793,36.61000061035156,0.0,0.0,0.3792000114917755,0.03272155299782753,0.07370184361934662,1.0,0.8411207795143127,0.9996952414512634,1.0,1.0,0.4786626696586609,4.0,6.397163166632702,0.9606804312084772,0.9140587672431404,0.2401596624943058,0.2965001288294724,0.7592432085146619,0.0
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.8807194772877159,0.9357285934116524,0.4223719487310032,0.9259653140205556
0.8477941751480103,0.7742816805839539,1594.0,516.0,128.0,4.709000110626222,14.076000213623047,0.0,0.0,0.683186948299408,0.0835343450307846,0.09584961831569673,1.0,0.9777700304985046,0.9999077916145324,1.0,1.0,0.06073093414306641,4.0,6.40162136889699,0.9949128582303934,0.9146957775490632,0.19142678424520154,0.27162088199488954,0.5577312367918088,0.0
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.8807194772877159,0.9357285934116524,0.4223719487310032,0.9259653140205556
0.8165490627288818,0.7491620182991028,5224.0,1672.0,128.0,22.566999435424805,14.083000183105467,0.0,0.0,0.6852986216545105,0.27388566732406616,0.31099945306777954,1.0,0.8794825077056885,0.9999077320098876,1.0,1.0,0.05782771110534667,4.0,6.684811665196457,0.9703287707540312,0.9551594278246844,0.19113061687936414,0.3233300465252078,0.8872774558649423,0.0
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.8807194772877159,0.9357285934116524,0.4223719487310032,0.9259653140205556
0.8244271278381348,0.755859375,2265.0,791.0,128.0,20.32200050354004,4.309999942779541,0.0,0.0,0.6573951244354248,0.11872050166130065,0.14703145623207092,1.0,0.8918386697769165,0.9999998807907104,1.0,1.0,0.09619039297103882,4.0,6.611804344685272,0.9734423925916528,0.944727775598858,0.19565339035484333,0.3253019011423187,0.9258096141490793,0.0
