x,y,SP,RP,TI,TT,UT,LMS,CML,MLR,n_SP,n_RP,n_TI,n_TT,n_UT,n_LMS,n_CML,n_MLR,Label,clu&sco,mean,c&s_0_1,vae,s2s,pres2s,dae
0.42105501890182495,0.384447991847992,3329.0,1189.0,-1.0,-1.0,41.29700088500977,1.0,4.0,0.6494442820549011,0.17451493442058566,0.22110553085803986,0.0,0.0,0.99965101480484,0.0,0.9930915236473083,0.10712146759033203,0.0,2.0279402853385906,0.24830877727890935,0.2897622819639616,0.22002432816827608,0.2321650475106605,0.31621292049569505,0.01616952893994901
0.846379280090332,0.776980996131897,625.0,397.0,128.0,29.53700065612793,36.61000061035156,0.0,0.0,0.3792000114917755,0.03272155299782753,0.07370184361934662,1.0,0.8411207795143127,0.9996952414512634,1.0,1.0,0.4786626696586609,4.0,6.397163166632702,0.9606804312084772,0.9140587672431404,0.2613996583362741,0.16595077983461493,0.13690850400440965,0.012935275571077707
0.42105501890182495,0.384447991847992,3329.0,1189.0,-1.0,-1.0,41.29700088500977,1.0,4.0,0.6494442820549011,0.17451493442058566,0.22110553085803986,0.0,0.0,0.99965101480484,0.0,0.9930915236473083,0.10712146759033203,0.0,2.0279402853385906,0.24830877727890935,0.2897622819639616,0.22002432816827608,0.2321650475106605,0.31621292049569505,0.01616952893994901
0.8733651041984558,0.8003172874450684,333.0,265.0,128.0,24.9950008392334,22.783000946044922,0.0,0.0,0.22822822630405426,0.017409542575478554,0.04913456365466118,1.0,0.8661192059516907,0.999825656414032,1.0,1.0,0.6862239241600037,4.0,6.1451512764870015,0.9669657586129364,0.8780500440580405,0.2843244388480746,0.07745028529873965,0.07656371706717148,0.01483882924375904
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.7652528882026672,0.7077113389968872,9322.0,2822.0,128.0,50.5009994506836,9.310999870300293,0.0,0.0,0.7014589309692383,0.4887781441211701,0.5250325202941895,1.0,0.7257383465766907,0.9999527335166932,1.0,1.0,0.03560996055603026,4.0,6.8492877282942315,0.9318849155586169,0.9786605928817722,0.11550426143958592,0.2911069965840002,0.2981593142201415,0.001610559793735436
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.8169139623641968,0.7492142319679259,15040.0,4524.0,128.0,20.882999420166016,9.364999771118164,0.0,0.0,0.7034574747085571,0.7886208295822144,0.8418015837669373,1.0,0.8887509703636169,0.99995219707489,1.0,1.0,0.032862305641174316,4.0,6.682560637821242,0.9726581578873492,0.9548377897401108,0.1277487087356838,0.5479318719642706,0.5179049979210498,0.003947170058593942
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.8299906849861145,0.7600439786911011,5518.0,1802.0,128.0,15.347000122070312,23.24799919128418,0.0,0.0,0.6786879301071167,0.2893025577068329,0.3351944983005524,1.0,0.9192202091217041,0.9998212456703186,1.0,1.0,0.06691628694534303,4.0,6.56265142354176,0.9802464929749471,0.9377045596300696,0.1558219378589073,0.5153881549778512,0.4947940749702904,0.007373273923181711
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.846379280090332,0.776980996131897,625.0,397.0,128.0,29.53700065612793,36.61000061035156,0.0,0.0,0.3792000114917755,0.03272155299782753,0.07370184361934662,1.0,0.8411207795143127,0.9996952414512634,1.0,1.0,0.4786626696586609,4.0,6.397163166632702,0.9606804312084772,0.9140587672431404,0.2613996583362741,0.16595077983461493,0.13690850400440965,0.012935275571077707
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.8733651041984558,0.8003172874450684,333.0,265.0,128.0,24.9950008392334,22.783000946044922,0.0,0.0,0.22822822630405426,0.017409542575478554,0.04913456365466118,1.0,0.8661192059516907,0.999825656414032,1.0,1.0,0.6862239241600037,4.0,6.1451512764870015,0.9669657586129364,0.8780500440580405,0.2843244388480746,0.07745028529873965,0.07656371706717148,0.01483882924375904
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.7935971021652222,0.731350302696228,2940.0,1080.0,128.0,39.49499893188477,41.7239990234375,0.0,0.0,0.6387755274772644,0.1541164070367813,0.20081891119480133,1.0,0.7863135933876038,0.99964702129364,1.0,1.0,0.12178927659988405,4.0,6.8899992111436426,0.9469597752135824,0.9844776537971592,0.22231545346636294,0.4211522351034989,0.18254127800592407,0.016154161973495618
