x,y,SP,RP,TI,TT,UT,LMS,CML,MLR,n_SP,n_RP,n_TI,n_TT,n_UT,n_LMS,n_CML,n_MLR,Label,clu&sco,mean,c&s_0_1,vae,s2s,pres2s,dae
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.7652528882026672,0.7077113389968872,9322.0,2822.0,128.0,50.5009994506836,9.310999870300293,0.0,0.0,0.7014589309692383,0.4887781441211701,0.5250325202941895,1.0,0.7257383465766907,0.9999527335166932,1.0,1.0,0.03560996055603026,4.0,6.8492877282942315,0.9318849155586169,0.9786605928817722,0.11550426143958592,0.2911069965840002,0.2981593142201415,0.001610559793735436
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.8169139623641968,0.7492142319679259,15040.0,4524.0,128.0,20.882999420166016,9.364999771118164,0.0,0.0,0.7034574747085571,0.7886208295822144,0.8418015837669373,1.0,0.8887509703636169,0.99995219707489,1.0,1.0,0.032862305641174316,4.0,6.682560637821242,0.9726581578873492,0.9548377897401108,0.1277487087356838,0.5479318719642706,0.5179049979210498,0.003947170058593942
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.8299906849861145,0.7600439786911011,5518.0,1802.0,128.0,15.347000122070312,23.24799919128418,0.0,0.0,0.6786879301071167,0.2893025577068329,0.3351944983005524,1.0,0.9192202091217041,0.9998212456703186,1.0,1.0,0.06691628694534303,4.0,6.56265142354176,0.9802464929749471,0.9377045596300696,0.1558219378589073,0.5153881549778512,0.4947940749702904,0.007373273923181711
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.7980419397354126,0.7341735363006592,1666.0,522.0,128.0,32.42100143432617,37.11600112915039,0.0,0.0,0.6938775777816772,0.08730991184711456,0.09696631133556366,1.0,0.8252477049827576,0.9996904730796814,1.0,1.0,0.04603308439254762,4.0,6.853021320046643,0.9567090009489744,0.979194067202452,0.21180377327216535,0.3878474355319963,0.3891107907350489,0.01650161461269295
0.4095670878887177,0.3737472891807556,12974.0,3890.0,-1.0,-1.0,41.724998474121094,1.0,2.0,0.7044088244438171,0.6802831292152405,0.7238041758537292,0.0,0.0,0.9996469616889954,0.0,0.9965457916259766,0.031554341316223145,0.0,2.0468072209954418,0.2491717589692809,0.2924580843843389,0.21250670361340132,0.4312892009227323,0.4894385102359062,0.016966298411798142
0.7996224164962769,0.7353410720825195,14133.0,4281.0,128.0,30.88800048828125,41.21799850463867,0.0,0.0,0.7014080286026001,0.7410592436790466,0.7965754270553589,1.0,0.8336851000785828,0.9996517896652222,1.0,1.0,0.03567993640899658,4.0,6.8391446352833185,0.9588097206698898,0.9772112968653835,0.2122069190914632,0.27618231472889165,0.30589134081590097,0.016816807677709655
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.9144211633676602,0.23902912193244036,0.3231593926515981,0.8085532906740154
0.7378385663032532,0.6857782006263733,7936.0,2472.0,128.0,66.68099975585939,14.079999923706055,0.0,0.0,0.6930443644523621,0.41609856486320496,0.4598920643329621,1.0,0.6366862654685974,0.9999077320098876,1.0,1.0,0.047178566455841064,4.0,6.601312344855996,0.9095995930441634,0.9432286260258276,0.2141934477024585,0.2987740898116881,0.32904458857422186,0.016826527560375726
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.9144211633676602,0.23902912193244036,0.3231593926515981,0.8085532906740154
0.8165490627288818,0.7491620182991028,5224.0,1672.0,128.0,22.566999435424805,14.083000183105467,0.0,0.0,0.6852986216545105,0.27388566732406616,0.31099945306777954,1.0,0.8794825077056885,0.9999077320098876,1.0,1.0,0.05782771110534667,4.0,6.684811665196457,0.9703287707540312,0.9551594278246844,0.21534816683241906,0.5065892315189415,0.4907681366449931,0.016730872063583313
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.9144211633676602,0.23902912193244036,0.3231593926515981,0.8085532906740154
0.8477941751480103,0.7742816805839539,1594.0,516.0,128.0,4.709000110626222,14.076000213623047,0.0,0.0,0.683186948299408,0.0835343450307846,0.09584961831569673,1.0,0.9777700304985046,0.9999077916145324,1.0,1.0,0.06073093414306641,4.0,6.40162136889699,0.9949128582303934,0.9146957775490632,0.2156200875814058,0.3371015607528142,0.3232904624174025,0.01670834121636601
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.9144211633676602,0.23902912193244036,0.3231593926515981,0.8085532906740154
0.8195437788963318,0.7518491744995117,3930.0,1344.0,128.0,22.57999992370605,9.468000411987305,0.0,0.0,0.6641221642494202,0.2060304135084152,0.2499534785747528,1.0,0.879410982131958,0.9999512434005736,1.0,1.0,0.08694183826446532,4.0,6.656437487192321,0.9703217637333096,0.9511051829207436,0.21851846802048916,0.529623515376514,0.5070525584500802,0.016468346788627047
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.9144211633676602,0.23902912193244036,0.3231593926515981,0.8085532906740154
0.8244271278381348,0.755859375,2265.0,791.0,128.0,20.32200050354004,4.309999942779541,0.0,0.0,0.6573951244354248,0.11872050166130065,0.14703145623207092,1.0,0.8918386697769165,0.9999998807907104,1.0,1.0,0.09619039297103882,4.0,6.611804344685272,0.9734423925916528,0.944727775598858,0.21950965373798292,0.4787998676446818,0.23206357595630064,0.01638630708743463
0.41231635212898254,0.3764346241950989,11723.0,3637.0,-1.0,-1.0,18.222999572753906,1.0,1.0,0.6941909193992615,0.6146827340126038,0.6767168641090393,0.0,0.0,0.999868631362915,0.0,0.9982728958129884,0.04560226202011109,0.0,2.07395179236684,0.2496591941660798,0.2963366369237677,0.9144211633676602,0.23902912193244036,0.3231593926515981,0.8085532906740154
0.791608989238739,0.7295662164688109,3304.0,1166.0,128.0,39.54100036621094,9.470999717712402,0.0,0.0,0.652845025062561,0.1732039749622345,0.21682485938072205,1.0,0.7860603928565979,0.9999511837959292,1.0,1.0,0.10244601964950564,4.0,6.908850025172674,0.9469725220278742,0.9871711526784728,0.22020632826451936,0.3823057103091316,0.16720239578323934,0.016328646691582557
