0,1,2,3,4
-0.16870977,-0.15283364,-0.1528795,-0.15297747,-0.15251544
-0.14849786,-0.14827237,-0.14885098,-0.14885843,-0.16331999
-0.14831915,-0.14849135,-0.14855328,-0.16461097,-0.1455518
-0.14351001,-0.14385268,-0.1608847,-0.13952205,-0.14075254
-0.17040744,-0.18428822,-0.1686765,-0.16915922,-0.17769264
-0.18292949,-0.16736354,-0.16776949,-0.17625712,-0.16787262
-0.1681336,-0.1689308,-0.17775615,-0.16917162,-0.18440798
-0.16398518,-0.1663348,-0.16436784,-0.17880966,-0.16331097
-0.1603741,-0.16088861,-0.17490596,-0.16038983,-0.18140315
-0.11785093,-0.13759813,-0.11568013,-0.13870457,-0.11498454
-0.13435665,-0.1128743,-0.13559188,-0.11131105,-0.11152503
-0.16946991,-0.18619576,-0.16903313,-0.1693182,-0.16955383
-0.18679471,-0.16942707,-0.1696148,-0.1700609,-0.17023288
-0.18271057,-0.18232775,-0.18267104,-0.18281007,-0.18292373
-0.1852554,-0.18536822,-0.18523875,-0.18509413,-0.18550822
-0.18512037,-0.1850984,-0.18483968,-0.18548994,-0.18505864
-0.18430267,-0.18439956,-0.1845236,-0.18415895,-0.1842843
-0.18533309,-0.185426,-0.18544921,-0.18501888,-0.18551496
-0.18679753,-0.18643601,-0.18672024,-0.18642119,-0.18684678
-0.18706505,-0.18757622,-0.18757045,-0.18771255,-0.18707697
-0.1896277,-0.18999861,-0.18959585,-0.1895596,-0.1897527
-0.18805285,-0.18801229,-0.18818328,-0.18822761,-0.1878817
-0.18834957,-0.18852392,-0.18878217,-0.1885472,-0.1883276
-0.18921462,-0.18935247,-0.18969437,-0.18930714,-0.18938094
-0.18903224,-0.18915436,-0.18919116,-0.18921964,-0.18913212
-0.18998748,-0.18993062,-0.18985192,-0.18963915,-0.18967482
-0.19118781,-0.1913422,-0.1915809,-0.19137974,-0.19150913
-0.19060436,-0.19044073,-0.19064704,-0.19089265,-0.19044286
-0.18955575,-0.18935898,-0.19011214,-0.18991329,-0.18976144
-0.18949182,-0.18956277,-0.18932343,-0.18977818,-0.18951643
-0.19031513,-0.19023998,-0.19040434,-0.19048911,-0.18989827
-0.19191636,-0.19186772,-0.19204518,-0.19193275,-0.19198482
-0.19097117,-0.19123848,-0.19123949,-0.19113478,-0.19112518
-0.18919723,-0.18917273,-0.18922672,-0.18932478,-0.18907699
-0.19044638,-0.19050033,-0.19083911,-0.19076888,-0.19084978
-0.19097862,-0.1910516,-0.19114098,-0.19121015,-0.19142868
-0.19114962,-0.1911075,-0.1911583,-0.19139017,-0.1914968
-0.19083434,-0.19066706,-0.19079944,-0.19070095,-0.19050665
-0.19163659,-0.19152401,-0.19148444,-0.19161016,-0.1918262
-0.190645,-0.19049741,-0.19026498,-0.1902146,-0.19059281
-0.19294026,-0.19258976,-0.19243112,-0.1924271,-0.19263043
-0.19003923,-0.18966348,-0.19027373,-0.19027369,-0.18970466
-0.18964495,-0.19013748,-0.19007751,-0.18997978,-0.18952405
-0.19023712,-0.19056675,-0.19048786,-0.1903569,-0.1908012
-0.19114023,-0.1909763,-0.19102484,-0.1911397,-0.19111687
-0.19112545,-0.19139741,-0.19156036,-0.19138569,-0.1916277
-0.1895708,-0.19004513,-0.18992238,-0.19006673,-0.18978417
-0.19100706,-0.19053534,-0.19062634,-0.19073553,-0.19094267
-0.19156967,-0.19158784,-0.1914973,-0.19181068,-0.19148517
-0.19097356,-0.19105469,-0.191207,-0.19090386,-0.1910004
-0.19169004,-0.19193329,-0.1917211,-0.19210371,-0.1918506
-0.19256142,-0.19217761,-0.19237837,-0.19258717,-0.19203413
-0.19272274,-0.19260949,-0.19299817,-0.19300058,-0.19260956
-0.1922834,-0.19261797,-0.19236681,-0.19256775,-0.19247404
-0.19120981,-0.1914419,-0.19131066,-0.1913778,-0.1914062
-0.19267344,-0.192296,-0.19252329,-0.19244313,-0.19252996
-0.19154285,-0.19194494,-0.19189456,-0.19173051,-0.19208609
-0.19381884,-0.19395864,-0.19385068,-0.19361423,-0.1938881
-0.19241409,-0.19203141,-0.19212018,-0.19210857,-0.19253242
-0.19193901,-0.19185743,-0.19169687,-0.19205323,-0.19166853
-0.19137727,-0.19119076,-0.1917245,-0.19144063,-0.19123998
-0.19245777,-0.19242637,-0.19223787,-0.19239587,-0.19224238
-0.19034873,-0.19050588,-0.19067034,-0.19051294,-0.19045663
-0.1918535,-0.19193782,-0.19186597,-0.1917895,-0.19211337
-0.19206026,-0.1922492,-0.19233821,-0.19210318,-0.19212802
-0.19297072,-0.19259313,-0.19281769,-0.19288525,-0.19295934
-0.19189,-0.19186382,-0.19217381,-0.19225353,-0.19200662
-0.20893505,-0.20878616,-0.20863834,-0.20829698,-0.21561229
-0.20942146,-0.20912756,-0.20944893,-0.21531089,-0.20970565
-0.21054947,-0.21046676,-0.21741967,-0.2113558,-0.21097854
-0.20668432,-0.21310893,-0.2070889,-0.20691077,-0.20669208
-0.21709706,-0.21000758,-0.21020953,-0.21093789,-0.2097586
-0.19170694,-0.19202882,-0.19187656,-0.19235028,-0.1921429
-0.1923519,-0.19219002,-0.19277604,-0.19240072,-0.19238022
-0.19422282,-0.19385432,-0.19411655,-0.19376054,-0.19388777
-0.19210327,-0.19239186,-0.19188635,-0.19249718,-0.19226386
-0.19352858,-0.19354263,-0.19371162,-0.19382563,-0.1935242
-0.19232194,-0.1925839,-0.1927612,-0.19233365,-0.1928243
-0.19277821,-0.19250281,-0.19278798,-0.19237141,-0.19279575
-0.1936487,-0.19361062,-0.19377525,-0.1939443,-0.19370595
-0.19296989,-0.19327913,-0.19316593,-0.19312939,-0.19292778
-0.19275692,-0.1927353,-0.19306366,-0.19263157,-0.19285615
-0.19350615,-0.19325925,-0.19341275,-0.19339895,-0.19333689
-0.1910957,-0.19157018,-0.19127555,-0.19104733,-0.19134808
-0.19240277,-0.19276078,-0.19276217,-0.19239265,-0.19280145
-0.1931172,-0.19307424,-0.1931326,-0.19319412,-0.19322085
-0.19343102,-0.19376993,-0.19323917,-0.19357076,-0.19325554
-0.19314754,-0.19323611,-0.19329077,-0.1933445,-0.19338453
-0.19407344,-0.1939984,-0.19423701,-0.19431414,-0.19425347
-0.19151478,-0.19168513,-0.19172111,-0.1916968,-0.19120735
-0.19212353,-0.1920519,-0.1921761,-0.19236323,-0.19248
-0.19265458,-0.19243863,-0.19244991,-0.19224948,-0.19246368
-0.19237281,-0.19238983,-0.19249687,-0.19257711,-0.19235934
-0.19231947,-0.19275348,-0.19241405,-0.19229242,-0.19231804
-0.19158109,-0.19149758,-0.19147697,-0.19141406,-0.19151716
-0.19269891,-0.19295505,-0.19264749,-0.19267653,-0.1928148
-0.19297406,-0.193323,-0.19293565,-0.19305022,-0.19336174
-0.19392878,-0.1939467,-0.19379072,-0.19366728,-0.19414103
-0.19252722,-0.19255424,-0.19229594,-0.19251758,-0.19234343
-0.1938993,-0.19416581,-0.19429368,-0.1939593,-0.19374181
-0.19171013,-0.19175883,-0.19169313,-0.19160426,-0.19167462
-0.1912899,-0.19157767,-0.19152701,-0.19136323,-0.19140325
-0.1939398,-0.19358161,-0.19354662,-0.19357586,-0.19398333
-0.19271837,-0.19226088,-0.19253784,-0.19240554,-0.19273706
-0.1923957,-0.19293219,-0.19220966,-0.19224264,-0.1924916
-0.19351016,-0.19373688,-0.19362189,-0.19356845,-0.19362095
-0.19210844,-0.19195816,-0.19222446,-0.19205604,-0.19231012
-0.19318017,-0.19317694,-0.19295913,-0.19333272,-0.19325241
-0.1932832,-0.19347858,-0.19344352,-0.1931827,-0.19336276
-0.19293681,-0.19298403,-0.19282807,-0.19310711,-0.1930896
-0.1929955,-0.19272496,-0.19262417,-0.19287848,-0.19263709
-0.19262205,-0.19241183,-0.19224428,-0.19194308,-0.19253092
-0.19288868,-0.19284797,-0.1924028,-0.19270562,-0.1927693
-0.19202122,-0.19179009,-0.19180743,-0.19196227,-0.19174697
-0.19377203,-0.19349842,-0.19315201,-0.19325073,-0.19310783
-0.19309685,-0.19304325,-0.19300352,-0.1929912,-0.19296473
-0.19203879,-0.1916441,-0.1923015,-0.19190814,-0.19201922
-0.19349532,-0.19374107,-0.1933773,-0.1935005,-0.19355471
-0.19188677,-0.1922176,-0.19226488,-0.19208248,-0.19182767
-0.1935985,-0.19329897,-0.19332,-0.19290602,-0.19327985
-0.19369213,-0.19352834,-0.19370034,-0.1936767,-0.19355768
-0.19236657,-0.19233695,-0.19220588,-0.19227514,-0.19220963
-0.1914119,-0.1917748,-0.19166453,-0.19163467,-0.19139773
-0.19428225,-0.19435596,-0.19438496,-0.19415975,-0.19412005
-0.19234902,-0.19217944,-0.19225894,-0.19217558,-0.1923684
-0.1922967,-0.19197245,-0.19184719,-0.19231106,-0.19169268
-0.19262058,-0.19246337,-0.19276814,-0.19283986,-0.19268398
-0.19289854,-0.19321565,-0.19319963,-0.19308653,-0.19317748
-0.19259243,-0.19271164,-0.1926332,-0.1924462,-0.19260676
-0.19342427,-0.19308574,-0.19293681,-0.19315019,-0.19325134
-0.19225891,-0.19214636,-0.19271004,-0.19211192,-0.19239205
-0.19003102,-0.19030078,-0.19038612,-0.19026442,-0.19049971
-0.19263726,-0.19316913,-0.19315985,-0.19275278,-0.19332898
-0.19301556,-0.19286504,-0.19299631,-0.19332191,-0.19327056
-0.19413279,-0.19409978,-0.19391665,-0.19380017,-0.19418745
-0.19336954,-0.1933978,-0.19343045,-0.1934412,-0.19344236
-0.19320312,-0.19303147,-0.19323489,-0.19310836,-0.1928795
-0.19291791,-0.19325966,-0.19330806,-0.19292697,-0.19289212
-0.19229642,-0.19218105,-0.19199103,-0.19203871,-0.19190726
-0.19290215,-0.19310482,-0.19302858,-0.1931202,-0.19304834
-0.19300368,-0.19350506,-0.19327188,-0.19323872,-0.19337532
-0.19368942,-0.19375445,-0.19338496,-0.19333774,-0.19324528
-0.19298637,-0.19278353,-0.19310875,-0.19278452,-0.19273159
-0.19306485,-0.19277212,-0.19321735,-0.19322494,-0.19312587
-0.19217838,-0.19211355,-0.19255248,-0.19239044,-0.192484
-0.19146435,-0.19152482,-0.1913005,-0.19191729,-0.19174515
-0.19364235,-0.19341187,-0.19388025,-0.1938558,-0.19356503
-0.19141953,-0.19182295,-0.1915634,-0.19177067,-0.19181672
-0.19402613,-0.19413354,-0.19408871,-0.19406395,-0.19398248
-0.19252299,-0.19289613,-0.19269195,-0.19298682,-0.19248825
-0.19259281,-0.19240919,-0.19247451,-0.19239207,-0.19234583
-0.19267952,-0.19279668,-0.19296184,-0.19271189,-0.19265777
-0.19399449,-0.19449644,-0.19407605,-0.19410871,-0.19389135
-0.19184965,-0.19183387,-0.19169272,-0.19199197,-0.19178838
-0.19168492,-0.19204311,-0.19209859,-0.19142617,-0.1918053
-0.19182177,-0.19185087,-0.19150215,-0.19172753,-0.19153422
-0.19315444,-0.19256957,-0.19292185,-0.19260134,-0.19285937
-0.19319746,-0.19319697,-0.19330539,-0.19289638,-0.19306383
-0.19322483,-0.19332089,-0.19350244,-0.19322775,-0.19312981
-0.19301508,-0.19280557,-0.19284205,-0.19301352,-0.19309916
-0.19278881,-0.19262983,-0.19244464,-0.19324449,-0.19262862
-0.19184127,-0.19200768,-0.19164017,-0.19195683,-0.19169483
-0.1922866,-0.19254449,-0.19197865,-0.19215873,-0.1919109
-0.19187596,-0.1919185,-0.19199897,-0.19196177,-0.19183059
-0.19273816,-0.19281413,-0.19303308,-0.1928121,-0.19280715
-0.19205278,-0.19219813,-0.1921786,-0.1922487,-0.19236407
-0.19414206,-0.19399934,-0.19450967,-0.19422029,-0.19436622
-0.19320846,-0.19289012,-0.19276382,-0.19293548,-0.19287978
-0.19500166,-0.19521624,-0.19519708,-0.19496052,-0.19498353
-0.19214037,-0.19256617,-0.1922131,-0.1925694,-0.19238803
-0.19229648,-0.19279414,-0.19268051,-0.19251895,-0.19276144
-0.1922899,-0.19225414,-0.19246344,-0.19222286,-0.19219363
-0.19399107,-0.19416636,-0.19384122,-0.19383952,-0.1938732
-0.19294375,-0.1928095,-0.19268732,-0.19255535,-0.19295774
-0.19282697,-0.19309647,-0.19276913,-0.19282551,-0.1926437
-0.19327632,-0.19324517,-0.19315878,-0.19309743,-0.19310287
-0.19298476,-0.1926269,-0.19303374,-0.19295649,-0.19253492
-0.19230397,-0.19195208,-0.19216771,-0.19235028,-0.19190045
-0.1930987,-0.19316116,-0.19274674,-0.19301827,-0.19315594
-0.19245134,-0.19266807,-0.19262089,-0.1927985,-0.19271706
-0.19287764,-0.19268392,-0.19294257,-0.19262096,-0.19291174
-0.19319393,-0.19313136,-0.19280142,-0.1928669,-0.19291878
-0.19334769,-0.19339643,-0.19325645,-0.19328699,-0.19356938
-0.1925805,-0.19272833,-0.19253065,-0.19269693,-0.19252624
-0.19293271,-0.192845,-0.1928917,-0.19281843,-0.19273737
-0.19301431,-0.19305792,-0.19298187,-0.1931831,-0.1934926
-0.19370207,-0.19368446,-0.1934448,-0.19358076,-0.19373381
-0.19474097,-0.1945998,-0.19478156,-0.19462761,-0.19473667
-0.19324195,-0.1935753,-0.19309378,-0.19316806,-0.19329849
-0.19296585,-0.1927698,-0.1926638,-0.19261919,-0.1928798
-0.19390321,-0.1933232,-0.19340032,-0.19354725,-0.19334444
-0.19321789,-0.19333842,-0.19346353,-0.19390549,-0.1934874
-0.1931581,-0.19318123,-0.1934684,-0.19344807,-0.19322945
-0.19300129,-0.19334495,-0.1933494,-0.19326903,-0.19326258
-0.19322038,-0.19336767,-0.19373372,-0.19327694,-0.19341983
-0.19241257,-0.19250166,-0.1925998,-0.19255704,-0.19238973
-0.19282521,-0.19315171,-0.1925148,-0.1927187,-0.19303232
-0.19304693,-0.19323121,-0.19309478,-0.1934442,-0.19296733
-0.19406287,-0.19370323,-0.19399005,-0.19380139,-0.19400048
-0.1924795,-0.19220719,-0.19207701,-0.19217706,-0.19213425
-0.19360241,-0.19326723,-0.19313437,-0.19332002,-0.19324997
-0.19245464,-0.19254883,-0.19251147,-0.19241259,-0.19243817
-0.19167021,-0.19205688,-0.1918576,-0.19224,-0.19204186
-0.19356972,-0.19320351,-0.19318216,-0.19322427,-0.19333377
-0.19313051,-0.19300584,-0.19287042,-0.1929929,-0.1932724
-0.19229755,-0.19263242,-0.19227229,-0.19220215,-0.19262718
-0.19385548,-0.19368315,-0.19350405,-0.19373392,-0.19381787
-0.19451112,-0.19436507,-0.19444767,-0.1942745,-0.19443667
-0.19298871,-0.19267456,-0.1926372,-0.19270638,-0.1930695
-0.19402684,-0.19432439,-0.19436398,-0.1940577,-0.19405155
-0.19250785,-0.19265062,-0.19259022,-0.19241112,-0.19253822
-0.19239008,-0.19258127,-0.19241081,-0.19245887,-0.19227473
-0.1921284,-0.19257432,-0.19241644,-0.1923266,-0.19263907
