0,1,2,3,4
0.24262393,0.23755133,0.23752671,0.23780707,0.23779088
0.16288438,0.16276622,0.16299444,0.16333264,0.16491446
0.14314282,0.1426149,0.1436792,0.14132723,0.1510348
0.12514743,0.12463421,0.11928564,0.13473433,0.12586206
0.23370513,0.24277163,0.23799825,0.23370868,0.22874862
0.2456885,0.24039829,0.23672414,0.2315982,0.23585564
0.2440277,0.23963588,0.2347039,0.23884904,0.24993038
0.21996292,0.21459982,0.21935037,0.22895902,0.21847636
0.09102538,0.11100441,0.10995197,0.10914877,0.1149002
0.006299913,-0.013234377,0.004176736,0.009518743,0.006372541
-0.019006938,-0.0022703111,-0.00072190166,-0.00036928058,0.0005518496
0.21085289,0.21050474,0.21073264,0.21210894,0.21129584
0.2122711,0.21329978,0.21396816,0.21363083,0.2139462
0.24971277,0.25053737,0.25024295,0.25044912,0.25027144
0.25262123,0.25258124,0.25274915,0.25258213,0.2526884
0.24767,0.24750403,0.2473321,0.24757665,0.24727929
0.25178504,0.25152588,0.2518844,0.25115302,0.25206622
0.25357333,0.25376552,0.25321704,0.25403872,0.25401366
0.25235528,0.25164384,0.25245693,0.25242287,0.2520998
0.25431716,0.25475168,0.25480253,0.25493902,0.25475758
0.2570705,0.2573161,0.2572109,0.257014,0.25763193
0.2564981,0.25624555,0.25644976,0.2565583,0.25662446
0.2570859,0.2567916,0.25726587,0.25692078,0.2569279
0.25804627,0.2582892,0.2581244,0.25810146,0.25769693
0.2600326,0.25989622,0.2597889,0.2597836,0.25981987
0.25736254,0.25764948,0.25750375,0.2575168,0.2575723
0.2576348,0.25763357,0.2579421,0.2575096,0.25772515
0.2557681,0.2559641,0.25564587,0.25606367,0.2558189
0.25749475,0.25715765,0.25737828,0.25736052,0.2572117
0.2565196,0.25674754,0.25673142,0.25653374,0.25686514
0.26129076,0.26126572,0.26107967,0.26119485,0.26156646
0.26118442,0.2615031,0.26198906,0.26152232,0.26185548
0.25754756,0.25784308,0.25760663,0.25770915,0.25773937
0.25786072,0.25799882,0.25769967,0.25779876,0.2576393
0.25941327,0.25933772,0.25963134,0.25920916,0.25919944
0.2575496,0.25735903,0.2572672,0.25734827,0.2575214
0.2590419,0.2592921,0.2592508,0.2590996,0.2592008
0.25736254,0.25765043,0.25777188,0.25750494,0.2572106
0.2592677,0.25952333,0.2590224,0.25887138,0.25921074
0.25978735,0.2597887,0.2596624,0.2598515,0.25973898
0.25921845,0.25902984,0.25893158,0.25908887,0.25919312
0.25791794,0.2578147,0.25806165,0.25822157,0.25786212
0.25809896,0.2584226,0.2580399,0.258173,0.25819176
0.25932842,0.2592479,0.25909564,0.25918633,0.25917786
0.25993004,0.25972655,0.25997448,0.2600601,0.25998545
0.2584299,0.2585432,0.25873828,0.2583495,0.2586897
0.25916183,0.2594698,0.25943565,0.25959793,0.25932413
0.26099455,0.2611277,0.26098755,0.26089817,0.2611546
0.26052463,0.26037806,0.260664,0.26064405,0.26083258
0.26148242,0.26151606,0.26156616,0.2614144,0.261374
0.26159593,0.26181337,0.26190472,0.26173833,0.26177484
0.26111817,0.26108095,0.26083207,0.26076412,0.26070207
0.26121968,0.26112267,0.26102722,0.26120943,0.2612558
0.25920844,0.25941217,0.25947112,0.25930822,0.2594682
0.26250368,0.2625804,0.26249903,0.2622859,0.26225954
0.26090232,0.26085162,0.26084393,0.26100224,0.26107386
0.26038545,0.26021576,0.260132,0.2603763,0.26023453
0.26104838,0.26144126,0.26163355,0.2613774,0.26152217
0.26308942,0.26344058,0.26339263,0.26341492,0.26329976
0.26287138,0.2626623,0.26271185,0.26263517,0.26264286
0.26018006,0.26023722,0.260115,0.25991124,0.26005027
0.260464,0.26067802,0.2605406,0.2607944,0.26067936
0.26232678,0.2624882,0.26243222,0.2621627,0.26233864
0.25971943,0.260114,0.25971478,0.25974107,0.2595086
0.26129818,0.26123983,0.2608896,0.26111102,0.26121733
0.26230687,0.262117,0.26208627,0.26209897,0.2621462
0.26237965,0.26224408,0.2623217,0.26236045,0.26226687
0.2815876,0.28161398,0.28176832,0.28180265,0.27935377
0.2836932,0.2836374,0.28371495,0.28121704,0.28360876
0.28550398,0.2855786,0.28343868,0.28556097,0.28541893
