0,1,2,3,4
0.029128805,0.066947475,0.066658214,0.06833126,0.06841542
0.0037201801,0.0013975063,0.002391235,0.0026005665,-0.027498826
0.0056007067,0.0031909505,0.0046634832,-0.02205865,0.010950402
0.003556327,0.0034080902,-0.020658419,0.007894115,0.007492737
0.0060444633,-0.016332015,0.014178769,0.009426192,0.033162132
-0.02279608,0.0069054523,0.0009853402,0.027706698,0.0020675818
0.015030102,0.010813967,0.03410925,0.009339944,-0.013512238
-0.005675479,0.025903597,-0.0037628254,-0.031629667,-0.0038752994
0.015911117,-0.019450769,-0.0468062,-0.010223194,0.025194183
-0.01822637,-0.05903642,-0.01708071,0.018623129,-0.011376186
-0.0557497,-0.013925298,0.02081813,-0.012866004,-0.01469539
-0.05854343,-0.028488621,-0.060283527,-0.06105779,-0.06070213
-0.028400287,-0.057011828,-0.058657154,-0.057997093,-0.060806975
-0.02452229,-0.024644598,-0.023844764,-0.024958894,-0.025594398
-0.023176655,-0.022782072,-0.024330422,-0.02292119,-0.024064288
-0.024273977,-0.024379298,-0.024695382,-0.025068447,-0.02334182
-0.023699984,-0.023148522,-0.024872288,-0.02267395,-0.024877653
-0.023573503,-0.022432908,-0.023088202,-0.023552999,-0.023258552
-0.019467458,-0.019445702,-0.020233974,-0.02094768,-0.02021359
-0.021005914,-0.022335455,-0.021344528,-0.021058485,-0.02162467
-0.019278452,-0.019067094,-0.019422159,-0.018630847,-0.019629225
-0.018747315,-0.017055258,-0.01823084,-0.018258855,-0.019072816
-0.01802133,-0.018273935,-0.018042967,-0.018789276,-0.018920526
-0.018818483,-0.018554196,-0.018035337,-0.01811038,-0.018383786
-0.014694675,-0.015877768,-0.015848562,-0.015326544,-0.016081318
-0.016091391,-0.016962811,-0.01641117,-0.017046139,-0.016929194
-0.019078419,-0.016878828,-0.016777262,-0.017462417,-0.017702743
-0.016811594,-0.016478881,-0.017065808,-0.017154858,-0.017406806
-0.017378375,-0.016557738,-0.016644284,-0.017376408,-0.017943665
-0.017585859,-0.016921267,-0.017988428,-0.01717721,-0.016854033
-0.018036768,-0.018351302,-0.017049119,-0.017733082,-0.016880795
-0.014898761,-0.015464409,-0.015130325,-0.015974864,-0.016098782
-0.016693518,-0.01720737,-0.01817368,-0.016599283,-0.017777607
-0.016341016,-0.016279384,-0.015866324,-0.015610321,-0.01571481
-0.015574976,-0.014618381,-0.015363975,-0.015184804,-0.015170916
-0.015655324,-0.0153235635,-0.015795872,-0.015905365,-0.014981373
-0.01336573,-0.012850448,-0.012678727,-0.012947067,-0.013898834
-0.016422316,-0.017680213,-0.018118784,-0.017339692,-0.018963799
-0.016369388,-0.016637728,-0.01697515,-0.016181454,-0.015867218
-0.01325719,-0.01284252,-0.012319728,-0.012228652,-0.012537762
-0.013212427,-0.012632235,-0.0133220395,-0.013198062,-0.012789114
-0.014178618,-0.012444898,-0.013918801,-0.013793512,-0.014481529
-0.0171002,-0.017481789,-0.015899524,-0.016217694,-0.017192587
-0.015152915,-0.015941426,-0.016279861,-0.015421732,-0.015654728
