0,1,2,3,4
0.4813581,0.7566793,0.7960008,0.80719143,0.810686
0.57754743,0.7612396,0.7997914,0.80903924,0.81188303
0.5808704,0.7640005,0.8015154,0.81020916,0.8128786
0.58263814,0.7656564,0.8026937,0.8112098,0.81051344
0.58370805,0.76679015,0.80369776,0.8088453,0.81060374
0.5844406,0.7677441,0.8013447,0.8089226,0.80857843
0.5850354,0.76550436,0.80137473,0.8068886,0.80882025
0.5835893,0.7654505,0.79934126,0.8071181,0.8071082
0.5835018,0.7635112,0.7995338,0.8053997,0.8076942
0.58225816,0.76363355,0.79781866,0.80597585,0.80896306
0.5822968,0.7619988,0.79836094,0.8072446,0.8100333
0.58124423,0.762458,0.79963046,0.80832076,0.81108105
0.58149934,0.76367056,0.8007182,0.8093742,0.8120167
0.582274,0.76472026,0.8017762,0.8103147,0.81286806
0.582946,0.7657253,0.8027196,0.8111696,0.8136503
0.583572,0.76661855,0.80357534,0.81195486,0.81437564
0.5841292,0.76742744,0.8043608,0.8126826,0.8150534
0.5846318,0.76816803,0.80508804,0.81336266,0.81569123
0.58509016,0.7688523,0.80576724,0.8140022,0.81629527
0.58551186,0.76948977,0.8064054,0.8146078,0.8168701
0.5859032,0.7700876,0.8070091,0.8151839,0.8174198
0.58626896,0.77065206,0.8075833,0.8157346,0.81794745
0.5866129,0.7711875,0.80813164,0.8162632,0.8184558
0.5869382,0.7716983,0.8086576,0.81677246,0.8189475
0.5872475,0.7721873,0.809164,0.81726444,0.81942403
0.58754253,0.77265745,0.80965316,0.8177415,0.8198869
0.5878255,0.7731108,0.81012696,0.81820494,0.820338
0.58809733,0.7735494,0.81058705,0.8186563,0.82077825
0.58835965,0.77397466,0.81103504,0.8190968,0.8212088
0.5886133,0.774388,0.81147194,0.8195273,0.82163054
0.5888592,0.77479094,0.811899,0.8199492,0.8220441
0.5890982,0.77518404,0.8123171,0.82036287,0.82245034
0.589331,0.7755686,0.812727,0.8207692,0.8228499
0.5895581,0.77594525,0.8131293,0.82116866,0.8232432
0.58978003,0.77631444,0.81352484,0.82156193,0.82363087
0.5899971,0.77667713,0.8139141,0.8219496,0.82401323
0.59021,0.7770337,0.81429756,0.8223317,0.8243909
0.59041864,0.77738464,0.8146756,0.822709,0.82476383
