score_dae
1.0293677
5.05188
5.051893
5.058077
5.056609
5.0520864
5.0521107
5.058863
5.062435
5.0628977
5.062463
5.0629835
5.062563
5.056835
5.0520782
5.0520697
5.052065
5.0520625
5.052063
5.052066
5.05207
5.0520763
5.052083
5.0520916
5.052107
5.0521164
5.0521274
5.0521383
5.05215
5.052162
5.0521746
5.052188
5.0522013
5.0522146
5.052229
5.052243
5.0522575
5.052272
5.052294
5.052308
5.0523233
5.0523386
5.0523543
5.05237
5.0523863
5.0524015
5.0524178
5.052434
5.05245
5.0524664
5.0524826
5.0524993
5.0525155
5.052532
5.052549
5.0525656
5.052582
5.0525985
5.052616
5.052639
5.0526557
5.0526724
5.05269
5.052707
5.052724
5.052741
5.052758
5.0527754
5.0527925
5.05281
5.0528274
5.052845
5.052862
5.0528793
5.052897
5.052914
5.052932
5.052949
5.0529666
5.052984
5.0530014
5.0530195
5.0530367
5.0530543
5.053072
5.0530834
5.053101
5.0531187
5.053136
5.053154
5.0531716
5.0531893
5.053207
5.0532246
5.053242
5.053261
5.0532713
5.053272
5.0532727
5.0532737
5.053274
5.053275
5.053276
5.0532765
5.0532775
5.053278
5.053279
5.053273
5.053274
5.053275
5.053275
5.053276
5.0532765
5.053277
5.053278
5.0532775
5.053279
5.0532794
5.05328
5.05328
5.053274
5.053275
5.053275
5.053275
5.0532756
5.053276
5.053273
5.0532684
5.053264
5.05326
5.053256
5.0532513
5.053241
5.053237
5.053232
5.0532284
5.0532236
5.0532193
5.053215
5.0532107
5.0532064
5.0532017
5.053191
5.0531864
5.0531816
5.053178
5.053173
5.053169
5.0531645
5.0531597
5.0531554
5.0531507
5.05314
5.0531354
5.053131
5.053127
5.0531216
5.0531178
5.053113
5.053108
5.0531034
5.0530996
5.0530944
8.485202
36.351345
36.362194
36.421703
36.526127
36.533504
36.53603
36.544083
36.547493
36.515312
36.41491
36.425022
36.435062
36.44495
36.454742
36.462887
36.465546
36.468143
36.470722
36.473286
36.475826
36.478382
36.48089
36.48337
36.48022
36.476166
36.472157
36.468204
36.464306
36.46045
36.45669
36.452972
36.449272
36.445614
36.442005
36.438442
36.434925
36.43145
36.422905
36.4108
36.398796
36.38692
36.375217
36.36359
36.352093
36.340714
36.329052
36.317352
36.30574
36.294254
36.28288
36.271626
36.260487
36.24946
36.238544
36.227776
36.217083
36.206493
36.196007
36.18563
36.175358
36.16518
36.155106
36.14517
36.13529
36.125507
36.115818
36.106228
36.09673
36.087315
36.07799
36.068798
36.05965
36.050594
36.041622
36.032734
36.02393
36.015205
36.006565
35.997997
35.98955
35.9811
35.972767
35.964516
35.95634
35.948235
35.9402
35.93225
35.924362
35.916546
35.908833
35.901157
35.893543
35.886005
35.878483
35.871075
35.863728
35.85644
35.84923
35.842075
35.834988
35.827953
35.820984
35.814022
35.80717
35.80038
35.793644
35.786964
35.780342
35.773777
35.76726
35.76076
35.75436
35.748005
35.74171
35.73547
35.729275
5.0630083
5.0630198
5.063032
5.0630445
5.063057
5.0630693
5.0630817
5.063093
5.063099
5.063112
5.0631237
5.063136
5.0631485
5.0631604
5.063173
5.0631847
5.063197
5.0631986
5.0631905
5.0631886
5.0631866
5.063185
5.063184
5.063182
5.06318
5.0631785
5.0631766
5.0631695
5.063167
5.0631657
5.0631647
5.063163
5.063161
5.0631595
5.063157
5.0631495
5.0631485
5.0631466
5.0631447
5.0631495
5.063148
5.063146
5.0631447
5.063143
5.063138
5.0631313
5.063124
5.0631237
5.063118
5.063111
5.063104
5.0630975
5.0630913
5.0630846
5.0630846
5.063078
5.0630713
5.0630646
5.063058
5.063052
5.0630455
5.063039
5.063039
5.063032
5.0630255
5.063019
5.063012
5.0630064
5.0629997
5.0629935
5.062993
5.062987
5.06298
5.062988
5.063007
5.0630264
5.0630455
5.0630703
5.0630903
5.0631094
5.0631285
5.0631475
5.0631666
5.0631857
5.063205
5.0632305
5.0632496
5.0632687
5.0632877
5.063307
5.063326
5.063339
5.0633583
5.0633774
5.0633955
5.0634155
5.0634346
5.0634537
5.0634727
5.0634856
5.0635047
5.0635233
5.0635424
5.0635614
5.0635805
5.0635996
5.0636187
5.063632
5.0636506
5.063669
5.063689
5.063708
5.0637264
5.0637455
5.063759
5.063778
5.063796
5.063815
5.0638347
5.0638533
5.0638723
5.0638914
5.063904
5.063923
5.063942
5.063961
5.06398
5.0639987
5.0640182
5.0640306
5.0640497
5.064069
5.064088
5.0641065
5.0641255
5.064144
5.064163
5.064176
5.0641947
5.0642138
5.064233
5.0642514
5.064271
5.064289
5.0643015
5.0643167
5.064331
5.064345
5.0643587
5.064373
5.0643873
5.064401
5.0644093
5.064423
5.064437
5.0644507
5.0644655
5.0644794
5.064493
5.064501
5.0645146
5.064529
5.064543
5.064538
5.0645304
5.0645237
5.064516
5.064503
5.064496
5.0644884
5.0644817
5.064475
5.072195
5.064462
5.0644507
1.9626648
5.069748
5.06442
5.064413
5.072145
5.0644007
5.064389
1.9624956
5.0696936
5.0643654
5.064358
5.07209
5.0643396
5.064328
1.9623265
5.0696325
5.0643044
5.0642977
5.0720415
5.064285
5.064274
1.9621577
5.069572
5.06425
5.0642433
5.071993
5.064231
5.0642195
1.9535271
9.048096
5.065033
36.277782
36.312428
36.346523
36.40826
18.409777
36.43145
36.406437
36.399265
36.367702
36.25239
36.248272
18.24123
36.28976
36.273083
36.260204
36.227825
36.2238
18.21285
36.26884
36.262672
36.246002
36.015285
36.253033
36.246693
36.230293
36.1434
36.237476
36.23128
36.21494
36.202766
36.169476
36.16573
36.162006
36.1583
36.154613
36.15094
36.14729
36.14365
36.14006
36.136463
36.132877
36.129356
36.125805
36.122272
36.11875
36.11525
36.111767
36.108334
36.10488
36.101444
36.098026
36.094627
36.091236
36.087864
36.084515
36.081173
36.077847
36.074574
36.07128
36.068005
36.06474
36.061497
36.05826
36.055042
36.051846
36.048656
36.045483
36.042328
36.039185
36.03609
36.032978
36.029873
36.026787
36.02372
36.020664
36.01762
36.01459
36.011578
36.00857
36.00554
36.00256
35.999607
35.996662
35.99376
35.99084
35.987934
35.985043
35.982162
35.979298
35.976444
35.9736
35.970776
35.96791
35.965107
35.96232
35.959545
35.956783
35.954025
35.951283
35.94856
35.945847
35.943096
35.94041
35.93773
35.935066
35.93241
35.929768
35.927135
35.92452
35.921917
35.91927
35.91669
35.914124
35.91156
35.90901
5.0738783
5.0738907
5.0739026
5.073915
5.073927
5.0739393
5.0739517
5.0739565
5.0739694
5.0739813
5.0739937
5.0740056
5.074018
5.07403
5.0740423
5.074054
5.074061
5.07406
5.0740585
5.0740576
5.0740566
5.0740485
5.074047
5.074046
5.0740447
1.9661239
5.079255
5.074038
5.074037
5.0815873
5.0740356
5.0740304
1.9661275
5.07924
5.0740237
5.0740223
5.0815673
5.0740147
5.0740094
1.9661304
5.07922
5.0740023
5.0740013
5.0815525
5.0739985
5.073988
1.9661334
5.0791883
5.073967
5.0739613
5.081501
5.0739436
5.0739336
1.966136
5.079134
5.073912
5.073906
5.0814524
5.0738955
5.073885
1.9661384
5.079086
5.073864
5.073858
5.081399
5.073847
5.0738363
1.9661425
5.0790377
5.0738153
5.0738096
5.0813513
5.073798
5.073788
1.9661456
5.0789976
5.073778
5.073774
5.0813065
5.0737715
5.073786
1.9661493
5.0790367
5.0738387
5.0738573
5.081415
5.0738964
5.0739107
1.9661528
5.079161
5.0739636
5.0739822
5.08154
5.0740213
5.074035
1.9661567
5.0792856
5.074088
5.074107
5.0816593
5.074146
5.07416
1.9661599
5.0794106
5.0742135
5.074232
5.0817842
5.0742702
5.0742846
1.9661644
5.079535
5.074338
5.074357
5.081908
5.074395
5.0744095
1.9661686
5.0796595
5.0744624
5.074481
5.082033
5.074519
5.074534
1.9661734
5.0797844
5.074587
5.074605
5.0821514
5.074644
5.0746584
1.9661778
5.079909
5.0747113
5.07473
5.0822763
5.074768
5.074783
1.9661834
5.0800333
5.074836
5.074854
5.082401
5.074893
5.0749073
1.9661889
5.0801516
5.074953
5.074971
5.0825186
5.075
5.0750093
1.9661744
5.0802507
5.0750484
5.075062
5.0826097
5.0750904
5.0751004
1.9661473
5.0803413
5.0751386
5.075153
5.0827065
5.075182
5.075191
1.9661206
5.080432
5.0752296
5.0752373
5.082797
5.0752664
5.0752754
1.9660828
5.0804853
5.0752616
5.0752554
5.082795
5.075244
5.075233
1.9659147
5.0804343
5.0752106
5.075204
5.0827494
5.0751925
5.075182
1.9657469
5.080378
5.0751534
5.0751467
5.082698
5.075135
5.0751247
1.96558
5.0803266
5.075102
5.075096
5.0826473
5.0750847
5.0750732
1.965414
5.0802755
5.0750446
5.066989
8.959829
5.0757866
36.220432
18.150066
36.31889
36.354977
36.3585
36.390053
36.355766
36.351147
18.211548
36.235004
36.206177
36.204227
36.239056
36.20027
36.19827
18.122923
36.221012
36.19238
36.190434
36.22526
36.186615
36.18467
18.106293
36.207386
36.178883
36.176983
36.211758
36.17322
36.171364
18.089998
36.194057
36.165752
36.1639
36.198597
36.160225
36.158367
18.073975
36.181004
36.15286
36.15105
36.185734
36.14751
36.1457
18.058313
36.16833
36.14036
36.13859
36.173218
36.135094
36.13329
18.042908
36.155895
36.12808
36.126354
36.16097
36.122944
36.121212
18.027805
36.143784
36.11613
36.11445
36.14898
36.111084
36.1094
18.012985
36.13193
36.104435
36.1028
36.137302
36.099545
36.097897
17.998459
36.12042
36.09309
36.091488
36.125904
36.08832
36.08671
17.984211
36.109104
36.08194
36.080376
36.114735
36.077282
36.075714
17.97018
36.09811
36.071102
36.069576
36.103878
36.066563
36.06506
17.956417
36.087357
36.060513
36.05903
36.093212
36.056084
36.05459
17.942953
36.09789
36.08414
36.074093
36.047237
36.045795
17.930168
36.09244
36.088665
36.075024
36.035107
36.086605
36.082912
36.069237
35.84469
36.080906
5.0944
5.0918574
5.0897484
5.084525
5.0845375
5.08455
5.0845613
5.0845737
5.084586
5.0845976
5.08461
5.084622
5.0846405
5.084653
5.084665
5.084677
5.0846806
5.0846796
5.0846786
5.084678
5.0846767
5.0846753
5.084675
5.084674
5.0846725
5.084672
5.0846705
5.084669
5.084668
5.084667
5.0846663
5.0846653
5.0846643
5.0846634
5.0846624
5.0846615
5.08466
5.084659
5.084658
5.0846567
5.0846562
5.0846553
5.084654
5.084653
5.0846505
5.0846453
5.0846395
5.084634
5.084627
5.0846214
5.0846157
5.08461
5.0846043
5.084598
5.084593
5.084587
5.0845814
5.0845757
5.0845695
5.0845637
5.0845575
5.084552
5.084546
5.0845404
5.0845346
5.084529
5.084523
5.084517
5.084511
5.084505
5.0844994
5.0844936
5.084488
5.084482
5.0844774
5.0844727
5.08447
5.084466
5.084462
5.0844584
5.0844545
5.0844517
5.084448
5.0844436
5.08444
5.0844526
5.0844707
5.0844893
5.084508
5.0845265
5.084545
5.0845575
5.084576
5.0845947
5.084613
5.084632
5.08465
5.084669
5.084687
5.0847063
5.0847244
5.0847435
5.0847616
5.0847807
5.084799
5.084818
5.084836
5.0848546
5.084873
5.0848856
5.0849047
5.084923
5.084942
1.9694211
5.0900097
5.084994
5.0850124
5.0925064
5.0850506
5.085065
1.9694223
5.0901337
5.0851173
5.0851364
5.0926237
5.0851746
5.0851884
1.9694232
5.0902576
5.085235
5.0852537
5.092747
5.085292
5.085306
1.9694239
5.0903754
5.0853586
5.085377
5.092865
5.085415
5.08543
1.9694266
5.0904984
5.0854826
5.0855002
5.092989
