SP,RP,TI,TT,UT,LMS,CML,MLR,RP,TI,TT,UT,LMS,CML,MLR,mean,trans,pre_trans,s2s,pres2s,dae
0.3249106,0.31483075,1,0.99975634,0.99684626,1,1,0.40281206,0.3244048,1,0.9990546,0.99764,1,1,0.7210405,0.827522705,0.993943561,0.991977355,0.33112301,0.317278918,0.989795111
0.32495803,0.31488997,1,0.99975634,0.99684626,1,1,0.4028991,0.32451952,1,0.9990546,0.99511015,1,1,0.7210812,0.827253463,0.993942836,0.99197767,0.331138647,0.317330848,0.988004781
0.32500544,0.31494918,1,0.99975634,0.99684626,1,1,0.40298617,0.32463422,1,0.9990546,0.99511015,1,1,0.7211219,0.827289917,0.993941991,0.991978195,0.331153667,0.317383369,0.987996862
0.32505286,0.3150084,1,0.9997583,0.99684626,1,1,0.40307325,0.32474893,1,0.9990566,0.99511015,1,1,0.72116256,0.827326848,0.993941357,0.991978645,0.331169365,0.317435644,0.987991024
0.32510027,0.31506762,1,0.9997583,0.99684626,1,1,0.40316027,0.32486364,1,0.9990566,0.99511015,1,1,0.7212032,0.82736329,0.993940421,0.991979095,0.331185063,0.317487826,0.987983104
0.32514766,0.31512684,1,0.9997583,0.99684626,1,1,0.40324736,0.32497835,1,0.9990566,0.99511015,1,1,0.72124386,0.827399744,0.993939651,0.991979545,0.33120076,0.31754027,0.98797516
0.32519507,0.31518602,1,0.9997583,0.99684626,1,1,0.40333438,0.32509306,1,0.9990566,0.99511015,1,1,0.7212845,0.827436182,0.993938972,0.99197995,0.331216456,0.317592238,0.987967215
0.3252425,0.31524524,1,0.9997583,0.99684626,1,1,0.40342128,0.3252078,1,0.9990566,0.99511015,1,1,0.7213251,0.827472609,0.993938187,0.991980445,0.331232064,0.317644567,0.987959296
0.3252899,0.31530446,1,0.9997583,0.99684626,1,1,0.40350813,0.3253225,1,0.9990566,0.99511015,1,1,0.72136575,0.827509031,0.993937356,0.991980925,0.331247768,0.317696624,0.987951351
0.32533732,0.31536368,1,0.9997583,0.99684626,1,1,0.4035952,0.32543722,1,0.9990566,0.99511015,1,1,0.72140634,0.827545475,0.993936632,0.991981345,0.331263439,0.317748689,0.987943558
0.32538474,0.3154229,1,0.9997583,0.99684626,1,1,0.4036821,0.32555193,1,0.9990566,0.99511015,1,1,0.7214469,0.827581893,0.993935832,0.991981795,0.331278461,0.317800928,0.98793569
0.32543215,0.3154821,1,0.99976027,0.99684626,1,1,0.40376884,0.32566664,1,0.9990585,0.99511015,1,1,0.7214875,0.827618763,0.993935107,0.991982185,0.331293993,0.317853238,0.98792975
0.32547954,0.31554133,1,0.99976027,0.99684626,1,1,0.40385568,0.32578135,1,0.9990585,0.99511015,1,1,0.72152805,0.827655174,0.993934337,0.991982635,0.331309672,0.317905575,0.987921806
0.32552695,0.31560054,1,0.99976027,0.99684626,1,1,0.40394258,0.32589605,1,0.9990585,0.99511015,1,1,0.7215686,0.827691589,0.993933507,0.99198307,0.331325367,0.317957761,0.987913962
0.32557437,0.31565973,1,0.99976027,0.99684626,1,1,0.4040293,0.3260108,1,0.9990585,0.99511015,1,1,0.7216091,0.82772798,0.993932858,0.99198352,0.331340963,0.318010021,0.987905992
0.32562178,0.31571895,1,0.99976027,0.99684626,1,1,0.40411603,0.3261255,1,0.9990585,0.99511015,1,1,0.72164965,0.827764375,0.993931952,0.991984015,0.331356663,0.318062053,0.987898276
0.3256692,0.31577817,1,0.99976027,0.99684626,1,1,0.40420276,0.3262402,1,0.9990585,0.99511015,1,1,0.7216902,0.827800771,0.993931288,0.991984495,0.331372255,0.318114282,0.987890255
0.3257166,0.31583738,1,0.99976027,0.99684626,1,1,0.40428948,0.32635492,1,0.9990585,0.99511015,1,1,0.7217307,0.82783716,0.993930639,0.991984945,0.331388018,0.318166227,0.987882386
0.32576403,0.3158966,1,0.99976027,0.99684626,1,1,0.4043762,0.32646963,1,0.9990585,0.99511015,1,1,0.7217712,0.82787355,0.993929733,0.99198535,0.331404051,0.318218698,0.987874467
0.32581142,0.31595582,1,0.99976224,0.99684626,1,1,0.40446293,0.32658434,1,0.9990585,0.99511015,1,1,0.72181165,0.827910173,0.993929084,0.991985755,0.331418637,0.318270794,0.987867411
0.32585883,0.31601503,1,0.99976224,0.99684626,1,1,0.40454948,0.32669908,1,0.99906045,0.99511015,1,1,0.7218522,0.827946786,0.993928178,0.991986251,0.331434227,0.318323031,0.987860811
0.32590625,0.31607425,1,0.99976224,0.99684626,1,1,0.4046362,0.3268138,1,0.99906045,0.99511015,1,1,0.7218926,0.827983164,0.993927544,0.991986746,0.331449904,0.318375073,0.987852867
0.32595366,0.31613344,1,0.99976224,0.99684626,1,1,0.4047227,0.3269285,1,0.99906045,0.99511015,1,1,0.721933,0.82801951,0.993926744,0.991987286,0.331465582,0.318427456,0.987845023
0.32600108,0.31619266,1,0.99976224,0.99684626,1,1,0.4048093,0.3270432,1,0.99906045,0.99511015,1,1,0.7219734,0.828055872,0.993926019,0.991987586,0.331481113,0.318479891,0.987837206
0.3260485,0.31625187,1,0.99976224,0.99684626,1,1,0.40489584,0.3271579,1,0.99906045,0.99511015,1,1,0.72201395,0.828092244,0.993925114,0.991988126,0.331496768,0.318532164,0.987829337
0.32609588,0.3163111,1,0.99976224,0.99684626,1,1,0.4049824,0.32727262,1,0.99906045,0.99511015,1,1,0.7220543,0.828128598,0.993924299,0.991988486,0.331512387,0.318584543,0.987821468
0.3261433,0.3163703,1,0.99976224,0.99684626,1,1,0.40506876,0.32738733,1,0.99906045,0.99511015,1,1,0.7220947,0.82816493,0.99392377,0.991988996,0.331528466,0.31863714,0.987813651
0.3261907,0.31642953,1,0.9997642,0.99684626,1,1,0.4051553,0.32750207,1,0.99906045,0.99511015,1,1,0.72213507,0.828201523,0.99392291,0.991989476,0.331544065,0.318689208,0.987806594
0.32623813,0.31648874,1,0.9997642,0.99684626,1,1,0.40524167,0.32761678,1,0.99906045,0.99511015,1,1,0.7221755,0.828237861,0.993922155,0.991990001,0.331559823,0.318741156,0.987798751
0.32628554,0.31654796,1,0.9997642,0.99684626,1,1,0.4053281,0.3277315,1,0.99906045,0.99511015,1,1,0.72221583,0.828274196,0.993921279,0.991990271,0.331575313,0.318792993,0.987791009
0.32633296,0.31660715,1,0.9997642,0.99684626,1,1,0.40541446,0.3278462,1,0.99906045,0.99511015,1,1,0.7222562,0.828310522,0.993920615,0.991990856,0.331590994,0.318844886,0.987783065
0.32638037,0.31666636,1,0.9997642,0.99684626,1,1,0.40550083,0.3279609,1,0.99906045,0.99511015,1,1,0.72229654,0.828346847,0.993919815,0.991991246,0.331606671,0.31889699,0.987775222
0.32642776,0.31672558,1,0.9997642,0.99684626,1,1,0.4055872,0.32807562,1,0.99906045,0.99511015,1,1,0.7223369,0.828383179,0.99391909,0.991991621,0.331621064,0.318949156,0.987767404
0.32647517,0.3167848,1,0.9997642,0.99684626,1,1,0.40567356,0.32819033,1,0.9990624,0.99511015,1,1,0.7223772,0.828419736,0.993918411,0.991992236,0.331636748,0.319001395,0.987760804
0.3265226,0.31684402,1,0.9997642,0.99684626,1,1,0.40575975,0.32830507,1,0.9990624,0.99511015,1,1,0.7224175,0.828456041,0.993917611,0.991992596,0.331652316,0.319053649,0.987753037
0.32657,0.31690323,1,0.9997642,0.99684626,1,1,0.405846,0.32841977,1,0.9990624,0.99511015,1,1,0.72245777,0.828492344,0.993916841,0.991993001,0.331668333,0.319105918,0.987745194
0.32661742,0.31696245,1,0.9997662,0.99684626,1,1,0.40593225,0.32853448,1,0.9990624,0.99511015,1,1,0.72249806,0.828528893,0.993916026,0.991993496,0.331683912,0.319158332,0.987738138
0.32666484,0.31702167,1,0.9997662,0.99684626,1,1,0.40601844,0.3286492,1,0.9990624,0.99511015,1,1,0.72253835,0.828565194,0.993915181,0.991993991,0.331699572,0.319210249,0.987730345
0.32671225,0.31708086,1,0.9997662,0.99684626,1,1,0.40610462,0.3287639,1,0.9990624,0.99511015,1,1,0.7225786,0.828601483,0.993914486,0.991994426,0.331715063,0.31926262,0.987722477
0.32675964,0.31714007,1,0.9997662,0.99684626,1,1,0.4061908,0.3288786,1,0.9990624,0.99511015,1,1,0.7226188,0.828637769,0.993913731,0.991994876,0.331730746,0.319314826,0.987714684
0.32680705,0.3171993,1,0.9997662,0.99684626,1,1,0.40627688,0.32899332,1,0.9990624,0.99511015,1,1,0.72265905,0.828674054,0.993913067,0.991995371,0.331746396,0.319366832,0.987706739
0.32685447,0.3172585,1,0.9997662,0.99684626,1,1,0.40636307,0.32910806,1,0.9990624,0.99511015,1,1,0.7226993,0.82871035,0.993912252,0.991995747,0.331761975,0.319419191,0.987698998
0.32690188,0.31731772,1,0.9997662,0.99684626,1,1,0.40644914,0.32922277,1,0.9990624,0.99511015,1,1,0.72273946,0.82874662,0.993911527,0.991996317,0.331777638,0.319471695,0.987691256
0.3269493,0.31737694,1,0.9997662,0.99684626,1,1,0.4065352,0.32933748,1,0.9990624,0.99511015,1,1,0.7227797,0.828782898,0.993910637,0.991996752,0.331793214,0.31952394,0.987683514
0.3269967,0.31743616,1,0.9997662,0.99684626,1,1,0.40662122,0.3294522,1,0.9990624,0.99511015,1,1,0.72281986,0.828819163,0.993910003,0.991997247,0.331808787,0.319576201,0.987675773
0.32704413,0.31749538,1,0.9997662,0.99684626,1,1,0.40670723,0.3295669,1,0.9990624,0.99511015,1,1,0.72286004,0.828855427,0.993909203,0.991997547,0.331824429,0.319628438,0.987667828
0.32709152,0.31755456,1,0.9997662,0.99684626,1,1,0.4067933,0.3296816,1,0.9990624,0.99511015,1,1,0.7229002,0.828891691,0.993908478,0.991998147,0.331840423,0.319680701,0.987660036
0.32713893,0.31761378,1,0.99976814,0.99684626,1,1,0.4068792,0.3297963,1,0.9990624,0.99511015,1,1,0.7229404,0.828928179,0.993907693,0.991998597,0.331856003,0.319732961,0.987653106
0.32718635,0.317673,1,0.99976814,0.99684626,1,1,0.4069652,0.32991105,1,0.9990624,0.99511015,1,1,0.7229805,0.828964438,0.993906848,0.991999047,0.331871579,0.319784967,0.987645365
0.32723376,0.31773221,1,0.99976814,0.99684626,1,1,0.4070511,0.33002576,1,0.9990624,0.99511015,1,1,0.7230207,0.829000691,0.993906184,0.991999497,0.331887235,0.319837146,0.987637521
0.32728118,0.31779143,1,0.99976814,0.99684626,1,1,0.40713698,0.33014047,1,0.9990624,0.99511015,1,1,0.7230607,0.829036918,0.993905459,0.991999977,0.33190271,0.319889438,0.98762978
0.3273286,0.31785065,1,0.99976814,0.99684626,1,1,0.4072228,0.33025518,1,0.9990624,0.99511015,1,1,0.72310084,0.829073156,0.993904598,0.992000397,0.331918368,0.319941583,0.987622038
0.327376,0.31790987,1,0.99976814,0.99684626,1,1,0.4073087,0.3303699,1,0.9990624,0.99511015,1,1,0.72314095,0.8291094,0.993903889,0.992000877,0.331933925,0.319993687,0.987614195
0.3274234,0.31796908,1,0.99976814,0.99684626,1,1,0.4073944,0.3304846,1,0.9990624,0.99511015,1,1,0.72318107,0.829145618,0.993903119,0.992001357,0.331949502,0.320045846,0.987606352
0.3274708,0.31802827,1,0.99976814,0.99684626,1,1,0.4074803,0.3305993,1,0.9990624,0.99511015,1,1,0.7232211,0.829181847,0.99390244,0.992001717,0.331965146,0.320097998,0.987598686
0.32751822,0.3180875,1,0.99976814,0.99684626,1,1,0.40756595,0.33071405,1,0.9990624,0.99511015,1,1,0.7232612,0.829218065,0.993901655,0.992002392,0.331980701,0.320150202,0.987590995
0.32756564,0.3181467,1,0.99976814,0.99684626,1,1,0.40765166,0.33082876,1,0.9990624,0.99511015,1,1,0.72330123,0.829254273,0.993900825,0.992002647,0.331996275,0.320202213,0.987583203
0.32761306,0.31820592,1,0.99976814,0.99684626,1,1,0.40773737,0.33094347,1,0.9990624,0.99511015,1,1,0.7233413,0.829290489,0.993899994,0.992003157,0.332011832,0.320254314,0.98757536
0.32766047,0.31826514,1,0.99976814,0.99684626,1,1,0.4078231,0.33105817,1,0.9990624,0.99511015,1,1,0.7233813,0.829326697,0.99389939,0.992003502,0.332027306,0.320306671,0.987567719
0.3277079,0.31832436,1,0.99976814,0.99684626,1,1,0.4079088,0.33117288,1,0.9990624,0.99511015,1,1,0.72342134,0.829362908,0.993898575,0.992003997,0.332042947,0.320358436,0.987559775
0.32775527,0.31838357,1,0.99976814,0.99684626,1,1,0.40799445,0.3312876,1,0.9990624,0.99511015,1,1,0.72346133,0.829399106,0.993897805,0.992004447,0.332058504,0.320410722,0.987552211
0.3278027,0.3184428,1,0.99976814,0.99684626,1,1,0.40807998,0.3314023,1,0.9990624,0.99511015,1,1,0.7235013,0.829435288,0.993896975,0.992004987,0.332073978,0.320462786,0.987544469
0.3278501,0.31850198,1,0.99976814,0.99684626,1,1,0.4081655,0.33151704,1,0.9990624,0.99511015,1,1,0.72354126,0.829471466,0.993896281,0.992005393,0.332089618,0.32051455,0.987536727
0.32789752,0.3185612,1,0.99976814,0.99684626,1,1,0.40825123,0.33163175,1,0.9990624,0.99511015,1,1,0.72358125,0.829507675,0.993895616,0.992005873,0.332105089,0.320566938,0.987528986
0.32794493,0.3186204,1,0.99976814,0.99684626,1,1,0.40833676,0.33174646,1,0.9990624,0.99511015,1,1,0.7236212,0.829543851,0.993894801,0.992006458,0.332120813,0.320618991,0.987521193
0.32799235,0.31867963,1,0.99976814,0.99684626,1,1,0.4084221,0.33186117,1,0.9990624,0.99511015,1,1,0.7236612,0.829580015,0.993894031,0.992006773,0.33213629,0.320670945,0.987513477
0.32803977,0.31873885,1,0.99976814,0.99684626,1,1,0.40850765,0.33197588,1,0.9990624,0.99511015,1,1,0.7237011,0.829616191,0.993893261,0.992007298,0.332151426,0.320723042,0.987505634
0.32808715,0.31879807,1,0.9997662,0.99684626,1,1,0.40859324,0.3320906,1,0.9990624,0.99511015,1,1,0.723741,0.829652138,0.993892416,0.992007718,0.332166963,0.320775546,0.987497232
0.32813457,0.31885728,1,0.9997662,0.99684626,1,1,0.4086786,0.3322053,1,0.9990624,0.99511015,1,1,0.72378093,0.829688292,0.993891692,0.992008243,0.332182523,0.320827909,0.987489465
0.32818198,0.3189165,1,0.9997662,0.99684626,1,1,0.40876395,0.33232003,1,0.9990624,0.99511015,1,1,0.7238208,0.829724442,0.993891012,0.992008648,0.332197997,0.320880288,0.987481723
0.3282294,0.3189757,1,0.9997662,0.99684626,1,1,0.40884948,0.33243474,1,0.9990624,0.99511015,1,1,0.72386074,0.829760618,0.993890212,0.992009098,0.332214713,0.32093259,0.987473982
0.3282768,0.3190349,1,0.9997662,0.99684626,1,1,0.40893483,0.33254945,1,0.99906045,0.99511015,1,1,0.72390056,0.829796522,0.993889488,0.992009593,0.332230247,0.320984619,0.987465174
0.32832423,0.31909412,1,0.9997662,0.99684626,1,1,0.40902,0.33266416,1,0.99906045,0.99511015,1,1,0.72394043,0.829832648,0.993888672,0.992010028,0.332245723,0.321036453,0.987457483
0.32837164,0.31915334,1,0.9997662,0.99684626,1,1,0.40910536,0.33277887,1,0.99906045,0.99511015,1,1,0.7239803,0.829868797,0.993888008,0.992010568,0.332261344,0.321088608,0.987449691
0.32841903,0.31921256,1,0.9997662,0.99684626,1,1,0.40919077,0.33289358,1,0.99906045,0.99511015,1,1,0.7240201,0.829904944,0.993887193,0.992010973,0.332276818,0.321140678,0.987442
0.32846645,0.31927177,1,0.9997662,0.99684626,1,1,0.40927595,0.3330083,1,0.99906045,0.99511015,1,1,0.72405994,0.829941067,0.993886378,0.992011423,0.33229236,0.321192659,0.987434284
0.32851386,0.319331,1,0.9997662,0.99684626,1,1,0.40936112,0.33312303,1,0.99906045,0.99511015,1,1,0.7240998,0.829977196,0.993885714,0.992011918,0.332307974,0.321244644,0.987426643
0.32856128,0.3193902,1,0.9997662,0.99684626,1,1,0.40944648,0.33323774,1,0.99906045,0.99511015,1,1,0.7241396,0.830013334,0.993884989,0.992012248,0.332323096,0.321296547,0.987418902
0.3286087,0.3194494,1,0.9997642,0.99684626,1,1,0.40953165,0.33335245,1,0.99906045,0.99511015,1,1,0.7241794,0.830049208,0.993884264,0.992012848,0.332338466,0.321348657,0.987410373
0.3286561,0.3195086,1,0.9997642,0.99684626,1,1,0.4096167,0.33346716,1,0.99906045,0.99511015,1,1,0.72421914,0.830085301,0.993883464,0.992013253,0.332354109,0.321400925,0.987402708
0.3287035,0.31956783,1,0.9997642,0.99684626,1,1,0.40970194,0.33358186,1,0.99906045,0.99511015,1,1,0.72425896,0.83012143,0.993882634,0.992013703,0.332369731,0.321453312,0.987394966
0.3287509,0.31962705,1,0.9997642,0.99684626,1,1,0.40978712,0.33369657,1,0.99906045,0.99511015,1,1,0.7242987,0.830157541,0.99388197,0.992014153,0.332385081,0.321505554,0.987387427
0.32879832,0.31968626,1,0.9997642,0.99684626,1,1,0.4098721,0.33381128,1,0.99906045,0.99511015,1,1,0.7243384,0.830193623,0.993881124,0.992014588,0.332400728,0.321557779,0.987379686
0.32884574,0.31974548,1,0.9997642,0.99684626,1,1,0.40995717,0.33392602,1,0.99906045,0.99511015,1,1,0.7243782,0.830229732,0.993880309,0.992015174,0.332417252,0.321609856,0.987371944
0.32889315,0.3198047,1,0.9997642,0.99684626,1,1,0.41004217,0.33404073,1,0.9990585,0.99511015,1,1,0.7244179,0.830265581,0.993879539,0.992015489,0.332432785,0.321661829,0.98736306
0.32894057,0.31986392,1,0.9997642,0.99684626,1,1,0.41012716,0.33415544,1,0.9990585,0.99511015,1,1,0.7244576,0.830301665,0.993878785,0.992016074,0.332448332,0.321713852,0.987355268
0.328988,0.3199231,1,0.9997642,0.99684626,1,1,0.41021228,0.33427015,1,0.9990585,0.99511015,1,1,0.7244973,0.83033776,0.993878151,0.992016569,0.332463448,0.321765566,0.987347729
0.32903537,0.31998232,1,0.99976224,0.99684626,1,1,0.41029727,0.33438486,1,0.9990585,0.99511015,1,1,0.724537,0.830373607,0.99387729,0.992017004,0.332478819,0.321817761,0.987339201
0.3290828,0.32004154,1,0.99976224,0.99684626,1,1,0.41038227,0.33449957,1,0.9990585,0.99511015,1,1,0.7245767,0.830409692,0.993876535,0.992017409,0.332494504,0.321870261,0.987331637
0.3291302,0.32010075,1,0.99976224,0.99684626,1,1,0.41046715,0.33461428,1,0.9990585,0.99511015,1,1,0.7246164,0.830445761,0.99387572,0.992017799,0.332510045,0.321922234,0.987323895
0.32917762,0.32015997,1,0.99976224,0.99684626,1,1,0.41055197,0.33472902,1,0.9990585,0.99511015,1,1,0.72465605,0.830481822,0.993875041,0.992018354,0.332525395,0.321974699,0.987316255
0.32922503,0.3202192,1,0.99976224,0.99684626,1,1,0.41063684,0.33484372,1,0.9990585,0.99511015,1,1,0.7246957,0.830517885,0.993874331,0.992018804,0.332541017,0.322026784,0.987308615
0.32927245,0.3202784,1,0.99976224,0.99684626,1,1,0.41072172,0.33495843,1,0.9990585,0.99511015,1,1,0.7247353,0.830553941,0.993873576,0.992019329,0.332557548,0.322078821,0.987300949
0.32931986,0.32033762,1,0.99976224,0.99684626,1,1,0.4108066,0.33507314,1,0.9990566,0.99511015,1,1,0.72477496,0.830589778,0.993872882,0.992019779,0.332573068,0.322130828,0.987292141
0.32936725,0.3203968,1,0.99976224,0.99684626,1,1,0.4108914,0.33518785,1,0.9990566,0.99511015,1,1,0.72481453,0.830625818,0.993872067,0.992020139,0.332588101,0.322182564,0.987284374
0.32941467,0.32045603,1,0.99976027,0.99684626,1,1,0.4109761,0.33530256,1,0.9990566,0.99511015,1,1,0.7248541,0.830661614,0.993871267,0.992020589,0.332603623,0.322234664,0.987276074
0.32946208,0.32051525,1,0.99976027,0.99684626,1,1,0.411061,0.33541727,1,0.9990566,0.99511015,1,1,0.72489375,0.830697681,0.993870497,0.992021039,0.332619057,0.322286692,0.987268333
0.3295095,0.32057446,1,0.99976027,0.99684626,1,1,0.41114563,0.335532,1,0.9990566,0.99511015,1,1,0.7249333,0.830733704,0.993869803,0.992021519,0.332634578,0.322338792,0.987260769
0.3295569,0.32063368,1,0.99976027,0.99684626,1,1,0.41123033,0.33564672,1,0.9990566,0.99511015,1,1,0.72497284,0.830769735,0.993868972,0.992022149,0.332650009,0.322391206,0.987253154
0.32960433,0.3206929,1,0.99976027,0.99684626,1,1,0.41131502,0.33576143,1,0.9990566,0.99511015,1,1,0.7250124,0.830805766,0.993868248,0.992022449,0.332665548,0.322443371,0.987245463
0.32965174,0.3207521,1,0.99976027,0.99684626,1,1,0.41139972,0.33587614,1,0.9990566,0.99511015,1,1,0.725052,0.8308418,0.993867538,0.992023004,0.332681046,0.322495502,0.987237924
0.32969913,0.32081133,1,0.99976027,0.99684626,1,1,0.41148424,0.33599085,1,0.9990566,0.99511015,1,1,0.7250915,0.830877804,0.993866723,0.992023454,0.332697576,0.322547761,0.987230183
0.32974654,0.32087052,1,0.99976027,0.99684626,1,1,0.41156888,0.33610556,1,0.9990546,0.99511015,1,1,0.72513103,0.83091358,0.993623242,0.991993226,0.332712764,0.536116485,0.987221426
0.32979396,0.32092974,1,0.9997583,0.99684626,1,1,0.4116534,0.33622026,1,0.9990546,0.99511015,1,1,0.72517055,0.830949346,0.991882162,0.991789445,0.332728202,0.917918354,0.987212948
0.32984138,0.32098895,1,0.9997583,0.99684626,1,1,0.4117381,0.336335,1,0.9990546,0.99511015,1,1,0.7252101,0.830985379,0.689840268,0.904266181,0.332743721,0.986115058,0.987205384
0.3298888,0.32104817,1,0.9997583,0.99684626,1,1,0.41182262,0.3364497,1,0.9990546,0.99511015,1,1,0.7252495,0.831021369,0.117434769,0.008170081,0.332759049,0.996454695,0.98719782
0.3299362,0.3211074,1,0.9997583,0.99684626,1,1,0.41190714,0.33656442,1,0.9990546,0.99511015,1,1,0.725289,0.831057374,0.008142217,0.007803833,0.940810152,0.999915189,0.987190078
0.32998362,0.3211666,1,0.9997583,0.99684626,1,1,0.41199148,0.33656442,1,0,0,0,0.9950739,0.7251848,0.468666091,0.008116479,0.007782861,0.940975813,0.999914659,0.128690412
0.330031,0.32122582,1,0.9997583,0.99684626,1,1,0.412076,0.33656442,1,0,0,0,0.99014777,0.7251525,0.468084307,0.008090574,0.007762039,0.941141201,0.999914267,0.128691478
0.33007842,0.32128504,1,0.9997583,0.99684626,1,1,0.41216052,0.33656442,1,0,0,0,0.9852217,0.7251201,0.467502518,0.00806473,0.007741036,0.941306064,0.999913633,0.128692544
0.33012584,0.32134423,1,0.9997583,0.99684626,1,1,0.41224486,0.33656442,1,0,0,0,0.98029554,0.72508776,0.466920699,0.00803866,0.007720034,0.941470508,0.99991308,0.128693611
0.33017325,0.32140344,1,0.99975634,0.99684626,1,1,0.4123292,0.33656442,1,0,0,0,0.97536945,0.72505546,0.46633866,0.008012695,0.007698882,0.941634772,0.999912457,0.128694524
0.33022067,0.32146266,1,0.99975634,0.99684626,1,1,0.41241354,0.33656442,1,0,0,0,0.97044337,0.72502315,0.465756858,0.007986685,0.00767788,0.941798659,0.999912077,0.128695573
0.33026809,0.32152188,1,0.9997583,0.99684626,1,1,0.41249788,0.33656442,1,0,0,0,0.9655172,0.7249909,0.46517529,0.007960645,0.007656698,0.941962262,0.99991157,0.128696809
0.3303155,0.3215811,1,0.9997583,0.99684626,1,1,0.41258228,0.33656442,1,0,0,0,0.96059114,0.72495854,0.464593492,0.007934408,0.007635471,0.94212534,0.999911086,0.12869786
0.3303629,0.3216403,1,0.9997583,0.99684626,1,1,0.41266662,0.33656442,1,0,0,0,0.95566505,0.7249263,0.464011696,0.007908413,0.007614183,0.942288208,0.999910532,0.128698941
0.3304103,0.32169953,1,0.9997583,0.99684626,1,1,0.41275078,0.33656442,1,0,0,0,0.9507389,0.72489405,0.463429873,0.007882131,0.007592971,0.942450761,0.999910002,0.128699982
0.33045772,0.32175875,1,0.9997583,0.99684626,1,1,0.41283512,0.33656442,1,0,0,0,0.9458128,0.72486174,0.462848069,0.007855955,0.007571819,0.942612998,0.999909368,0.128701055
0.33050513,0.32181793,1,0.9997583,0.99684626,1,1,0.41291928,0.33656442,1,0,0,0,0.9408867,0.72482955,0.462266253,0.007829537,0.007550367,0.942774711,0.999908884,0.128702121
0.33055255,0.32187715,1,0.9997583,0.99684626,1,1,0.4130035,0.33656442,1,0,0,0,0.9359606,0.72479725,0.461684436,0.007803361,0.007528915,0.942936214,0.999908273,0.128703172
0.33059996,0.32193637,1,0.9997583,0.99684626,1,1,0.41308767,0.33656442,1,0,0,0,0.9310345,0.72476506,0.461102626,0.007776822,0.007507642,0.943097433,0.99990765,0.128704238
0.33064738,0.3219956,1,0.9997583,0.99684626,1,1,0.41317183,0.33656442,1,0,0,0,0.92610836,0.7247328,0.460520803,0.007750495,0.007486355,0.94325817,0.999907166,0.128705304
0.33069476,0.3220548,1,0.9997583,0.99684626,1,1,0.4132558,0.33656442,1,0,0,0,0.9211823,0.7247006,0.45993897,0.007724017,0.007464858,0.943418623,0.999906428,0.128706368
0.33074218,0.32211402,1,0.99976027,0.99684626,1,1,0.41334003,0.33656442,1,0,0,0,0.9162562,0.7246684,0.459357404,0.007697448,0.007443436,0.943578813,0.99990614,0.128707579
0.3307896,0.32217324,1,0.99976027,0.99684626,1,1,0.41342402,0.33656442,1,0,0,0,0.91133004,0.7246362,0.458775564,0.007671,0.007421894,0.943738541,0.999905506,0.128708637
0.330837,0.32223246,1,0.99976027,0.99684626,1,1,0.413508,0.33656442,1,0,0,0,0.90640396,0.724604,0.458193732,0.007644462,0.007400561,0.943897881,0.99990493,0.128709685
0.33088443,0.32229164,1,0.99976027,0.99684626,1,1,0.41359222,0.33656442,1,0,0,0,0.9014778,0.7245718,0.457611915,0.007617833,0.007378929,0.944057178,0.999904422,0.128710744
0.33093184,0.32235086,1,0.99976027,0.99684626,1,1,0.41367608,0.33656442,1,0,0,0,0.8965517,0.72453964,0.457030071,0.007591098,0.007357642,0.944215919,0.999903731,0.12871181
0.33097923,0.32241008,1,0.99976027,0.99684626,1,1,0.41376007,0.33656442,1,0,0,0,0.89162564,0.7245075,0.456448251,0.007564379,0.007336055,0.944374304,0.999903316,0.128712876
0.33102664,0.3224693,1,0.99976027,0.99684626,1,1,0.4138441,0.33656442,1,0,0,0,0.8866995,0.7244754,0.45586643,0.007537478,0.007314693,0.944532341,0.999902624,0.128713617
0.33107406,0.3225285,1,0.99976027,0.99684626,1,1,0.4139279,0.33656442,1,0,0,0,0.8817734,0.7244432,0.455284572,0.007510758,0.007293315,0.944690221,0.999902082,0.128714356
0.33112147,0.32258773,1,0.99976027,0.99684626,1,1,0.4140119,0.33656442,1,0,0,0,0.87684727,0.72441113,0.454702753,0.007483887,0.007271668,0.944847681,0.99990154,0.128715084
0.3311689,0.32264695,1,0.99976027,0.99684626,1,1,0.41409576,0.33656442,1,0,0,0,0.8719212,0.72437894,0.45412091,0.007456941,0.007250216,0.945004774,0.999900895,0.128715833
0.3312163,0.32270616,1,0.99976027,0.99684626,1,1,0.41417962,0.33656442,1,0,0,0,0.8669951,0.7243469,0.453539079,0.007429995,0.007228839,0.945161446,0.999900365,0.128716546
0.33126372,0.32276535,1,0.99976027,0.99684626,1,1,0.41426343,0.33656442,1,0,0,0,0.86206895,0.72431475,0.452957221,0.007403049,0.007207341,0.945317804,0.999899684,0.128717275
0.3313111,0.32282457,1,0.99976027,0.99684626,1,1,0.4143473,0.33656442,1,0,0,0,0.85714287,0.7242826,0.452375382,0.007375967,0.007185979,0.945473951,0.999899281,0.128718011
0.33135852,0.32288378,1,0.99976027,0.99684626,1,1,0.4144311,0.33656442,1,0,0,0,0.8522167,0.72425056,0.451793536,0.007348931,0.007164557,0.945629678,0.999898589,0.128718739
