mean,trans,pre_trans,s2s,pres2s,dae
0.1814498972023082,0.12173339064925469,0.032193827753617676,0.0,0.6450658733531327,0.8096806665545642
0.3369967060134784,0.10780072030024448,0.03815654858507564,0.0588510246425592,0.7063323416913363,0.8579937665292993
0.3704800923279792,0.10219650658507717,0.04604456613655286,0.08108259003691276,0.7201359966001064,0.8668082249754729
0.3512465288309219,0.10255340578858663,0.04498539953124214,0.09189425856998568,0.711092222694333,0.8674937211276506
0.3690325118789177,0.09391441507121298,0.04005971864031621,0.08360326104415705,0.7197960050998518,0.870666182481631
0.4009181373232691,0.0888928600916018,0.04026502230796378,0.09970111953006988,0.7152741181470219,0.8748735043945608
0.40439630253405934,0.09653724706415617,0.048520429171582946,0.09576270510035412,0.688278793030122,0.8762291047329761
0.3482522163581705,0.09650564797964264,0.051383262052086126,0.12048110912383403,0.6657033574159641,0.8695615044081111
0.31735899589225136,0.1078286712600387,0.05076489520604499,0.10555015000807899,0.6449638759030449,0.8672025029173909
0.29980772225898633,0.10554178296349659,0.049635706976313476,0.1042337845918695,0.6490437739055324,0.8640858402082829
0.2969398637915188,0.11399173449087116,0.05046566155910695,0.10628318486730148,0.6151126221843697,0.8640437614524753
0.2816456409462025,0.1139370511837682,0.04874199678053415,0.1000126394905575,0.6132426689332533,0.8609516373020172
0.2810450757066332,0.10957298777288188,0.04641252125568318,0.07867246989901167,0.6224224394389921,0.861495117653344
0.32090213262145983,0.10577109035467824,0.042585595401583076,0.048781365284970124,0.6327921801954517,0.8663150176639794
0.3531219203678231,0.10484072985478338,0.03672627880685897,0.0656271496416011,0.6571185720356425,0.8707011189223081
0.3568933131644596,0.10393609133361745,0.04249187609510738,0.07094963395312648,0.660161495962484,0.8722996133419448
0.3599106546221722,0.10172961603564451,0.045504647827525085,0.07936853534036115,0.677178070548166,0.87371257366854
0.36232429756419915,0.10773682027212766,0.049924701924451614,0.07955508993237781,0.6758691032723618,0.8749775939484008
0.3642472045106211,0.10349798086323342,0.04538183761493525,0.0668073119393311,0.6861538461537293,0.8761219146392343
0.3657657232821281,0.1032231876041195,0.04763575984917079,0.07573953627484165,0.6730131746705865,0.8771030140509611
0.36694712263233376,0.10703604096558683,0.048833777897113545,0.09630886769264824,0.6857628559284876,0.8779995130168009
0.3678445340255827,0.10424383726263228,0.0499632369918927,0.07673902096642515,0.6868508287292343,0.8787738728572302
0.36850039467373596,0.10722494903905266,0.04997729789747568,0.08596390331452886,0.6634594135146017,0.8792782642590831
0.3689492288115277,0.10792788791202351,0.05275144354216557,0.10194501627031627,0.6772290692731531,0.8797598888393725
0.36921917960387685,0.10773243943736965,0.05613471652516114,0.07688090252395507,0.6648533786653843,0.8802220907518498
0.3693335128931463,0.11060427715243112,0.054770549857009715,0.08071118835553093,0.6784530386740926,0.8806673061350085
0.36931166099873325,0.10979609797968312,0.05612599467062784,0.09099245891381313,0.68253293667658,0.8810977275134942
0.3691699536270976,0.11337837134832254,0.05870248708045955,0.09047643572878628,0.6830429239269051,0.8815150823309656
0.36892218607921157,0.10858482030729777,0.05706339238897623,0.09828075528957525,0.6821929451763253,0.8819209208573742
0.36858009797159896,0.12092198369596753,0.06075758233129719,0.10200732026241388,0.694772630684156,0.8823164611619665
0.3681538582151611,0.11452974033411803,0.06070007467207633,0.10052913918795225,0.6795580110496076,0.882702854873849
0.3676520837885504,0.11484204834721626,0.0598698371857887,0.09091335786074861,0.6782830429237947,0.8830809657148516
0.3670823497481641,0.11454282499286278,0.059347085701556584,0.10885047466786801,0.6937526561836194,0.8834517017002309
0.3664511923570406,0.111473012881698,0.059935103623818015,0.08859325885100877,0.6653633659158231,0.8838157936715355
0.3657644219744225,0.1136772630549743,0.062062658284504996,0.0964606765911753,0.668474288142761,0.8841737952966044
0.36502706047784805,0.11740840382164583,0.0655885086093432,0.07615966134583696,0.6714832129196111,0.8845263709768458
0.36424353838357426,0.11718476529234295,0.06072613790888043,0.09052194265991675,0.6621334466638018,0.8848737421793952
0.3634178325179871,0.12256528263267802,0.06493123952324092,0.10592115459582085,0.6827029324266505,0.88521657330566
0.3625534923003255,0.11908466314099446,0.06497762365783963,0.10315087052654659,0.6787590310241285,0.885555196556344
0.36165358467411757,0.11986064163572342,0.06406188310485403,0.07671757790987155,0.6659413514662447,0.8858900548657189
0.36072089560806075,0.11829043630993182,0.06721737664047309,0.09060592796475186,0.6618784530386392,0.8862212589673525
0.35975800956997084,0.12288218358080866,0.06852384905348197,0.09716571634878601,0.6629494262642766,0.8865491964287329
0.3587671856225163,0.12520960616796847,0.0755920845095096,0.09986837537118831,0.6647683807904059,0.8868740333502115
0.35775040122775525,0.1203730141967197,0.06430009988539881,0.09536207732707702,0.6566935826604094,0.8871686953744333
0.35670958378541595,0.1192190730130513,0.06631875475849694,0.11006121317586892,0.6647683807904059,0.8874520625747276
0.3556463693950396,0.1256348209416704,0.0708396789991563,0.0974104451590454,0.668474288142761,0.887731886300849
0.3545622824545922,0.12836894773313198,0.07327602583335063,0.10063933267301961,0.6458648533786118,0.8880083880199326
0.353458711880859,0.12808968879915028,0.0736633568322205,0.10465760263371571,0.6602124946875847,0.8882819442261097
0.35233695929443387,0.1296816170494067,0.0763745654782906,0.10058088048922886,0.6571185720356425,0.8885527542398026
0.35119814483996503,0.12951019375128675,0.07404496354975074,0.10224561615570715,0.6578325541860295,0.8888209509412928
0.3500433667598295,0.12465238789623169,0.07522609767639199,0.10060399133907016,0.6539736506587133,0.889086645064148
0.3488735762383084,0.12538758914911957,0.07259284399102625,0.10033519865423379,0.6514237144070876,0.8893499805620066
0.34768969317072607,0.12837787137013032,0.07592933557068665,0.0982057840103655,0.6399999999999864,0.8896111456819341
0.34649254358553794,0.12886397434805286,0.07620022469519735,0.109720149448574,0.6463748406289369,0.8898702622308551
0.345282847128745,0.13104001132846843,0.07868846325329193,0.10351115358601182,0.6398980025498986,0.8901273855755536
0.34406135473530775,0.1264559575129985,0.07992955486302919,0.10724407205708852,0.635988100297368,0.8903827371831657
0.3428287266022094,0.1250577732224637,0.07380770984493085,0.10275413427094027,0.632724181895469,0.890636317053691
0.34158557599300066,0.13144821951653396,0.08094235539141104,0.11268127672117567,0.6393880152995735,0.8908882359206977
0.3403324442066302,0.13732923565886884,0.08160286281963819,0.11484770049228099,0.6214534636633289,0.8911386488111804
0.339069877548281,0.12780938864563982,0.07707330099357151,0.10007768342877021,0.6347301317466645,0.8913471158261372
0.3377983259531496,0.1304635960537162,0.08032889421234343,0.10119097515754394,0.6380620484487736,0.8915505887571811
0.3365182575040264,0.13174068651305637,0.08451539642676753,0.10208661986229828,0.6198895027623621,0.8917528436189778
0.3352301196329912,0.1360796488205624,0.08547036425787138,0.11165097756313724,0.6143136421588906,0.8919540465118794
0.3339343316120629,0.13293739482477637,0.08416325982641812,0.12967180170954384,0.6354441138970515,0.8921543081694535
0.33263117504185047,0.13409301352879666,0.08386440539054671,0.09303284516361987,0.6049298767529763,0.8923533517577809
0.33132104729210354,0.13540250134095572,0.08314434376718335,0.10458620519726491,0.6074628134296063,0.8925516312844893
0.33000433634588466,0.1393769635423923,0.08972333675498087,0.12641924741463262,0.6159286017849581,0.8927488920623732
0.3286812674836801,0.13455200237891662,0.08148211720063359,0.12085572726369886,0.6044368890776468,0.8929452226782864
0.3273521535950574,0.1371731607078765,0.08344712875585689,0.1010147847095283,0.6299702507436677,0.8931408888927921
0.32601725437835594,0.13371227811081585,0.08892413438392693,0.12203787502962837,0.6084827879302566,0.8933357135321818
0.3246768483052893,0.1388813469030718,0.08741091368968323,0.11760067127885643,0.6005949851253263,0.8935298959168776
0.3233311543985544,0.14395487416264252,0.09502892092324869,0.10713229019746162,0.595206119846921,0.8937231259928892
0.3219804226569143,0.13746822689685223,0.08853371552351424,0.1266829175915144,0.611474713132111,0.8939158577678452
