0,1,2,3,4
-0.2760669,-0.17983212,-0.20391218,-0.22476435,-0.23695004
-0.045231793,-0.08719755,-0.122754656,-0.15173496,-0.5752292
-0.045366842,-0.08546331,-0.12066732,-0.5397091,-0.25051865
-0.04511774,-0.08695641,-0.4965346,-0.23119196,-0.2501047
-0.046572622,-0.43797708,-0.2107346,-0.22783291,-0.14688165
-0.3707226,-0.17841867,-0.19728328,-0.13153328,-0.20875716
-0.03169194,-0.07090732,-0.05790376,-0.118916236,-0.5459452
-0.043151263,-0.045650296,-0.10286639,-0.51283205,-0.2581807
-0.020570103,-0.07056413,-0.4828816,-0.24363466,-0.4548885
-0.04395104,-0.441155,-0.22337897,-0.44365278,-0.28777808
-0.37007397,-0.20209476,-0.41848105,-0.27126807,-0.27330378
-0.045364223,-0.2569362,-0.18569458,-0.19827604,-0.21870525
-0.2015123,-0.15424825,-0.17540134,-0.19220376,-0.21013182
-0.04165225,-0.07486407,-0.109194174,-0.13391194,-0.16207874
-0.042469066,-0.07763708,-0.10946743,-0.14087516,-0.16007261
-0.042893577,-0.078829266,-0.11446785,-0.14158082,-0.16778658
-0.04077541,-0.077323794,-0.11062639,-0.14564829,-0.1634699
-0.043913223,-0.07991658,-0.11321445,-0.14019337,-0.1679611
-0.043024153,-0.08157392,-0.113878705,-0.14124398,-0.16744514
-0.044268306,-0.07842879,-0.110349804,-0.1424279,-0.16829021
-0.041361026,-0.08021476,-0.112976916,-0.14290497,-0.16792399
-0.042982284,-0.082460545,-0.11516688,-0.14192581,-0.16304722
-0.041903626,-0.08203309,-0.11227558,-0.14024618,-0.16511717
-0.041926753,-0.07983057,-0.11185085,-0.14249319,-0.16383748
-0.042918023,-0.08101789,-0.11242827,-0.13913913,-0.16689871
-0.04190642,-0.082062595,-0.11289114,-0.14243461,-0.16739643
-0.043380205,-0.08215393,-0.11495371,-0.14538135,-0.16838121
-0.04331178,-0.08159295,-0.118105926,-0.14376175,-0.16788389
-0.042294923,-0.08105161,-0.11196624,-0.14163685,-0.16456728
-0.044686526,-0.08208807,-0.11760531,-0.1453456,-0.1715869
-0.042609375,-0.08289923,-0.11349846,-0.14385717,-0.1660664
-0.042367235,-0.08256036,-0.113954686,-0.13934314,-0.16781248
-0.04189346,-0.07810047,-0.11159016,-0.1425932,-0.16720627
-0.041806888,-0.08079311,-0.114274256,-0.14227383,-0.16731134
