mean,trans,pre_trans,s2s,pres2s,dae
0.1814498972023082,0.16716392206815223,0.1548360280111225,0.0,0.6450658733531327,0.8096806665545642
0.3369967060134784,0.17248111452334486,0.16001996623427428,0.0588510246425592,0.7063323416913363,0.8579937665292993
0.3704800923279792,0.1835835996871482,0.15913933928131396,0.08108259003691276,0.7201359966001064,0.8668082249754729
0.3512465288309219,0.16634054562910489,0.1569650244038504,0.09189425856998568,0.711092222694333,0.8674937211276506
0.3690325118789177,0.1497673455321814,0.15938905155307737,0.08360326104415705,0.7197960050998518,0.870666182481631
0.4009181373232691,0.15813571623812367,0.1616839555662365,0.09970111953006988,0.7152741181470219,0.8748735043945608
0.40439630253405934,0.17950605762688032,0.15157376242952525,0.09576270510035412,0.688278793030122,0.8762291047329761
0.3482522163581705,0.17971354350502416,0.1568288258521816,0.12048110912383403,0.6657033574159641,0.8695615044081111
0.31735899589225136,0.185835158853085,0.1575818522268616,0.10555015000807899,0.6449638759030449,0.8672025029173909
0.29980772225898633,0.1816958277338233,0.15167816639210085,0.1042337845918695,0.6490437739055324,0.8640858402082829
0.2969398637915188,0.18877885267742522,0.14489725057154446,0.10628318486730148,0.6151126221843697,0.8640437614524753
0.2816456409462025,0.18166812016647976,0.1483248927975378,0.1000126394905575,0.6132426689332533,0.8609516373020172
0.2810450757066332,0.15852491814990227,0.14346754961711938,0.07867246989901167,0.6224224394389921,0.861495117653344
0.32090213262145983,0.13630690090391984,0.14314075625803557,0.048781365284970124,0.6327921801954517,0.8663150176639794
0.3531219203678231,0.13773481571414725,0.14263877919115908,0.0656271496416011,0.6571185720356425,0.8707011189223081
0.3568933131644596,0.14121206245548623,0.14467561605662826,0.07094963395312648,0.660161495962484,0.8722996133419448
0.3599106546221722,0.1377643675450243,0.14379208472872873,0.07936853534036115,0.677178070548166,0.87371257366854
0.36232429756419915,0.1343164296403806,0.14134179025901572,0.07955508993237781,0.6758691032723618,0.8749775939484008
0.3642472045106211,0.13837350411379812,0.1399011499188061,0.0668073119393311,0.6861538461537293,0.8761219146392343
0.3657657232821281,0.13755931783931818,0.1339650617512973,0.07573953627484165,0.6730131746705865,0.8771030140509611
0.36694712263233376,0.14167545236014967,0.13643326866557004,0.09630886769264824,0.6857628559284876,0.8779995130168009
0.3678445340255827,0.13577810818063596,0.13261791797438705,0.07673902096642515,0.6868508287292343,0.8787738728572302
0.36850039467373596,0.13890924397843296,0.13651901809659717,0.08596390331452886,0.6634594135146017,0.8792782642590831
0.3689492288115277,0.13709323007617502,0.13674270614533612,0.10194501627031627,0.6772290692731531,0.8797598888393725
0.36921917960387685,0.13085986855759346,0.13467973630271501,0.07688090252395507,0.6648533786653843,0.8802220907518498
0.3693335128931463,0.1346381850901638,0.12461966602426233,0.08071118835553093,0.6784530386740926,0.8806673061350085
0.36931166099873325,0.1207794480754768,0.1294134776022089,0.09099245891381313,0.68253293667658,0.8810977275134942
0.3691699536270976,0.12794476704864322,0.13483048871558856,0.09047643572878628,0.6830429239269051,0.8815150823309656
0.36892218607921157,0.11689515492654834,0.12858573714181065,0.09828075528957525,0.6821929451763253,0.8819209208573742
0.36858009797159896,0.13176568233046637,0.12272436306002033,0.10200732026241388,0.694772630684156,0.8823164611619665
0.3681538582151611,0.11493088965092157,0.1212174786614485,0.10052913918795225,0.6795580110496076,0.882702854873849
0.3676520837885504,0.12827309580257462,0.12087384120717692,0.09091335786074861,0.6782830429237947,0.8830809657148516
0.3670823497481641,0.10914660007213828,0.11884672824018294,0.10885047466786801,0.6937526561836194,0.8834517017002309
0.3664511923570406,0.14197246601773106,0.12262763585939862,0.08859325885100877,0.6653633659158231,0.8838157936715355
0.3657644219744225,0.13569293560461038,0.12054697747777499,0.0964606765911753,0.668474288142761,0.8841737952966044
0.36502706047784805,0.12083870127211205,0.11230064456780231,0.07615966134583696,0.6714832129196111,0.8845263709768458
0.36424353838357426,0.10792860731249254,0.12265996782182864,0.09052194265991675,0.6621334466638018,0.8848737421793952
0.3634178325179871,0.12096586822724598,0.12044180583900399,0.10592115459582085,0.6827029324266505,0.88521657330566
0.3625534923003255,0.1296650599351381,0.11619045345263834,0.10315087052654659,0.6787590310241285,0.885555196556344
0.36165358467411757,0.12313306479776309,0.11147205966358908,0.07671757790987155,0.6659413514662447,0.8858900548657189
0.36072089560806075,0.1187371131306767,0.11685726979057387,0.09060592796475186,0.6618784530386392,0.8862212589673525
0.35975800956997084,0.11286509019102908,0.10947155947136944,0.09716571634878601,0.6629494262642766,0.8865491964287329
0.3587671856225163,0.11618143740030629,0.11876184884217722,0.09986837537118831,0.6647683807904059,0.8868740333502115
0.35775040122775525,0.11651803418703843,0.1136033846741098,0.09536207732707702,0.6566935826604094,0.8871686953744333
0.35670958378541595,0.11213913572701717,0.11411103614753071,0.11006121317586892,0.6647683807904059,0.8874520625747276
0.3556463693950396,0.11203391924630446,0.11012385393460855,0.0974104451590454,0.668474288142761,0.887731886300849
0.3545622824545922,0.1034383240579132,0.10110937782620788,0.10063933267301961,0.6458648533786118,0.8880083880199326
0.353458711880859,0.11232468359198,0.10399489352030489,0.10465760263371571,0.6602124946875847,0.8882819442261097
0.35233695929443387,0.1162905355573075,0.10926859867990646,0.10058088048922886,0.6571185720356425,0.8885527542398026
0.35119814483996503,0.10692314723322782,0.10488777130588356,0.10224561615570715,0.6578325541860295,0.8888209509412928
0.3500433667598295,0.10052266802377885,0.10099765535056937,0.10060399133907016,0.6539736506587133,0.889086645064148
0.3488735762383084,0.11659147450551788,0.10398300093657775,0.10033519865423379,0.6514237144070876,0.8893499805620066
0.34768969317072607,0.10818393812196792,0.10382494280524468,0.0982057840103655,0.6399999999999864,0.8896111456819341
0.34649254358553794,0.10919837029409851,0.09846067744379128,0.109720149448574,0.6463748406289369,0.8898702622308551
