SP,RP,TI,TT,UT,LMS,CML,MLR,RP,TI,TT,UT,LMS,CML,MLR,mean,trans,pre_trans,s2s,pres2s,dae
0.26472577,0.2543712,0.1,1,0.99999994,0,0.98214287,0.37650114,0.26522702,0.1,0.99999994,1,0,0.9950739,0.9723252,0.495013076,0.344826147,0.421965701,0.241404819,0.774602635,0.565802441
0.26477346,0.2543712,0.1,1,0.99999994,0,0.97321427,0.37597793,0.26522702,0.1,0.99999994,1,0,0.99014777,0.972271,0.49049741,0.313824777,0.412810701,0.381961672,0.788185295,0.56530198
0.26482117,0.25441095,0.1,0.00079846,0.9571815,1,1,0.37672573,0.26522702,0.1,0.99999994,1,0,0.9852217,0.97221684,0.484418926,0.234478311,0.350490414,0.63728768,0.921036974,0.903219083
0.26486886,0.25441095,0.1,1,0.99999994,0,0.9910714,0.37556738,0.2653035,0.1,0.001254775,0.9347342,1,1,0.9724043,0.479088635,0.341665529,0.415818528,0.235995411,0.768278793,0.022041107
0.26491654,0.25441095,0.1,1,0.99999994,0,0.98214287,0.3750447,0.2653035,0.1,0.99999994,1,0,0.9950739,0.9722293,0.494563732,0.344941258,0.421074961,0.245702762,0.7959881,0.565739267
0.26496422,0.25441095,0.1,1,0.99999994,0,0.97321427,0.3745222,0.2653035,0.1,0.99999994,1,0,0.99014777,0.9721752,0.490048319,0.305450203,0.410578924,0.405347787,0.791636209,0.565238774
0.26501194,0.2544507,0.1,0.000798509,0.9571815,1,1,0.37526965,0.2653035,0.1,0.99999994,1,0,0.9852217,0.972121,0.483969729,0.227041255,0.344579279,0.625166953,0.922736932,0.90313415
0.26505962,0.2544507,0.1,1,0.99999994,0,0.9910714,0.3741125,0.26537997,0.1,0.001254823,0.9347342,1,1,0.9723084,0.478639791,0.345762548,0.419507219,0.249948884,0.77800255,0.022026486
0.2651073,0.2544507,0.1,1,0.99999994,0,0.98214287,0.37359035,0.26537997,0.1,0.99999994,1,0,0.9950739,0.9721335,0.49411507,0.347080537,0.421096639,0.242490393,0.78158946,0.565676105
0.265155,0.2544507,0.1,1,0.99999994,0,0.97321427,0.37306845,0.26537997,0.1,0.99999994,1,0,0.99014777,0.97207946,0.489599864,0.313467564,0.419390902,0.405410766,0.786264343,0.565175667
0.2652027,0.25449046,0.1,0.000798561,0.9571815,1,1,0.3738156,0.26537997,0.1,0.99999994,1,0,0.9852217,0.97202533,0.483521221,0.228426413,0.348303323,0.628204958,0.922192945,0.903049439
0.26525038,0.25449046,0.1,1,0.99999994,0,0.9910714,0.37265944,0.26545644,0.1,0.001254879,0.9347342,1,1,0.9722127,0.478191585,0.348902073,0.419067259,0.239838682,0.784360391,0.022011876
0.26529807,0.25449046,0.1,1,0.99999994,0,0.98214287,0.37213814,0.26545644,0.1,0.99999994,1,0,0.9950739,0.9720379,0.493667144,0.352190865,0.423737853,0.246369879,0.787879303,0.565613031
0.26534575,0.25449046,0.1,1,0.99999994,0,0.97321427,0.37161678,0.26545644,0.1,0.99999994,1,0,0.99014777,0.97198385,0.489152104,0.21089079,0.315573548,0.39645007,0.821470463,0.565112626
0.26539347,0.25453025,0.1,0.000798617,0.9571815,1,1,0.37236375,0.26545644,0.1,0.99999994,1,0,0.9852217,0.9719298,0.483073456,0.124036849,0.233986896,0.626766248,0.92841479,0.902964728
0.26544115,0.25453025,0.1,1,0.99999994,0,0.9910714,0.3712088,0.2655329,0.1,0.001254931,0.9347342,1,1,0.97211695,0.477744125,0.144859546,0.234251226,0.246168235,0.810539737,0.021997297
0.26548883,0.25453025,0.1,1,0.99999994,0,0.98214287,0.37068796,0.2655329,0.1,0.99999994,1,0,0.9950739,0.9719424,0.49321989,0.076281024,0.152749506,0.236202813,0.812698683,0.56555009
0.26553655,0.25453025,0.1,1,0.99999994,0,0.97321427,0.37016732,0.2655329,0.1,0.99999994,1,0,0.99014777,0.9718884,0.488705091,0.029198126,0.029166098,0.796478947,0.91559711,0.565049663
0.26558423,0.25457,0.1,0.000798669,0.9571815,1,1,0.37091392,0.26564762,0.1,0.04884778,0.94172883,1,1,0.97207546,0.484413181,0.035062005,0.029174296,0.801878467,0.918997025,0.104028757
0.2656319,0.25458738,0.050339237,0.048370022,0.9694048,1,1,0.3710267,0.26576233,0.050339237,0.04884778,0.95103484,1,1,0.972142,0.475054825,0.027298168,0.02900291,0.673038259,0.927955801,0.102628133
0.2656796,0.25458738,0.049660765,1,0.99999994,0,0.9910714,0.3698731,0.26587704,0.049660765,0.04884778,0.9510665,1,1,0.97220844,0.465980647,0.022446696,0.018885588,0.634015867,0.926034849,0.021457704
0.2657273,0.25458738,0.1,1,0.99999994,0,0.98214287,0.369353,0.2659535,0.1,0.001254987,0.95104885,1,1,0.9722749,0.47967342,0.061814145,0.021302347,0.78945579,0.925167871,0.02166581
0.265775,0.25462964,0.1,0.000794906,0.96025044,1,1,0.37009925,0.26606825,0.1,0.04884778,0.9510525,1,1,0.9723413,0.48826807,0.06777682,0.020819675,0.794145664,0.921427964,0.104128141
0.2657889,0.25464705,0.050103195,0.04821783,0.96940726,1,1,0.3701321,0.26618296,0.050103195,0.04884778,0.94871974,1,1,0.97236073,0.474074703,0.0585184,0.01910206,0.852964445,0.921546961,0.102614357
0.26582268,0.25468928,0.000164,0.048210215,0.9694101,1,1,0.3702122,0.2662164,0.000164,0.048859194,0.9510464,1,1,0.9724077,0.443617297,0.055499542,0.028018965,0.836509798,0.917076073,0.102557186
0.2658366,0.25470668,0.000273149,0.047742058,0.96939194,1,1,0.37024504,0.26629767,0.000273149,0.048851583,0.95337355,1,1,0.9724271,0.444306415,0.056387901,0.038873898,0.840737972,0.918946026,0.102591435
0.26587036,0.2547514,0.000664,0.047962815,0.96940213,1,1,0.3703252,0.26633114,0.000664,0.048859194,0.95336926,1,1,0.97247416,0.444688572,0.069996091,0.053239866,0.827325896,0.917977051,0.102585234
0.26588428,0.25476882,0.000533149,0.047970425,0.96939933,1,1,0.37035805,0.26641238,0.000533149,0.048851583,0.95335025,1,1,0.9724935,0.444647063,0.080325735,0.07251097,0.677222038,0.918487038,0.102585954
0.26592004,0.25476882,0.000424,1,0.99999994,0,0.9910714,0.36917734,0.26644585,0.000424,0.048859194,0.9533571,1,1,0.97254324,0.436011388,0.075077296,0.071392415,0.662737015,0.923501912,0.021118571
0.26596776,0.25476882,0.047838505,1,0.99999994,0,0.98214287,0.3686577,0.26653188,0.047838505,0.048851583,0.95336145,1,1,0.97260964,0.462772836,0.069955636,0.071215648,0.617966851,0.926646834,0.021125444
0.26601544,0.25476882,0.1,1,0.99999994,0,0.97321427,0.36813837,0.2666466,0.1,0.04884778,0.95115125,1,1,0.9726759,0.49182214,0.069275013,0.071166642,0.612961168,0.928312792,0.021281845
0.26606312,0.25476882,0.1,1,0.99999994,0,0.96428573,0.36761928,0.2667613,0.1,0.04884778,0.94871974,1,1,0.9727422,0.488161914,0.069745382,0.070377413,0.627705255,0.920764981,0.020988662
0.2661108,0.25476882,0.1,1,0.99999994,0,0.95535713,0.36710036,0.26683778,0.1,0.001255043,0.95104885,1,1,0.9728085,0.471088042,0.072957914,0.072383681,0.624642353,0.919558011,0.020790801
0.26615852,0.25476882,0.1,1,0.99999994,0,0.94642854,0.36658156,0.26695248,0.1,0.048847873,0.9510525,1,1,0.9728747,0.483081096,0.073345997,0.072545449,0.614241398,0.909171271,0.020421233
0.2662062,0.25476882,0.1,1,0.99999994,0,0.9375,0.36606312,0.2670672,0.1,0.048847873,0.94871974,1,1,0.9729409,0.479451946,0.073771208,0.070623659,0.627998429,0.909069273,0.020128322
0.2662539,0.25476882,0.1,1,0.99999994,0,0.9285714,0.36554468,0.2671819,0.1,0.048847873,0.94871974,1,1,0.9730071,0.476552667,0.074992491,0.071278549,0.612656597,0.907743306,0.019834759
0.26630157,0.25476882,0.1,1,0.99999994,0,0.91964287,0.3650264,0.26725838,0.1,0.0488104,0.95337975,1,1,0.97307324,0.475087827,0.075369361,0.071297534,0.617358464,0.91398215,0.019546569
0.2663493,0.25476882,0.1,1,0.99999994,0,0.91071427,0.36450845,0.2673731,0.1,0.048847873,0.9487216,1,1,0.9731394,0.470742934,0.077280651,0.071621455,0.604199774,0.909137272,0.019233684
0.26639697,0.25476882,0.1,1,0.99999994,0,0.90178573,0.36399055,0.26748782,0.1,0.048847873,0.94871974,1,1,0.97320557,0.467843258,0.077514113,0.072606166,0.632141744,0.896455589,0.018933106
0.26644465,0.25476882,0.1,1,0.99999994,0,0.89285713,0.36347288,0.2675643,0.1,0.001255114,0.95104885,1,1,0.9732716,0.450769685,0.080989587,0.072502096,0.623005056,0.905227369,0.018743823
0.26649234,0.25476882,0.1,1,0.99999994,0,0.88392854,0.36295545,0.267679,0.1,0.048847873,0.9510525,1,1,0.97333777,0.462763136,0.083481991,0.073059245,0.59911761,0.90760731,0.018338139
0.26654005,0.25476882,0.1,1,0.99999994,0,0.875,0.3624382,0.26779372,0.1,0.048847873,0.94871974,1,1,0.9734038,0.459134306,0.0803822,0.073114084,0.602983913,0.901147471,0.018031456
0.26658773,0.25476882,0.1,1,0.99999994,0,0.8660714,0.36192113,0.26790842,0.1,0.048847873,0.94871974,1,1,0.97346985,0.456235409,0.079124073,0.07049191,0.614312875,0.89239269,0.017730887
0.26663542,0.25476882,0.1,1,0.99999994,0,0.85714287,0.36140424,0.2679849,0.1,0.048810497,0.95337975,1,1,0.9735358,0.454770974,0.081741784,0.072128517,0.614272292,0.897815555,0.017442703
0.2666831,0.25476882,0.1,1,0.99999994,0,0.84821427,0.36088747,0.2680996,0.1,0.04884797,0.9487216,1,1,0.9736018,0.450426394,0.082625012,0.071519592,0.588587163,0.891117722,0.017129811
0.26673082,0.25476882,0.1,1,0.99999994,0,0.83928573,0.36037087,0.26821434,0.1,0.04884797,0.94871974,1,1,0.97366774,0.447527059,0.084221669,0.07336578,0.590909248,0.896149596,0.016886537
0.2667785,0.25476882,0.1,1,0.99999994,0,0.83035713,0.35985446,0.26829082,0.1,0.001255184,0.95104885,1,1,0.97373366,0.430453838,0.08831997,0.074261938,0.607773021,0.886323842,0.016739601
0.26682618,0.25476882,0.1,1,0.99999994,0,0.82142854,0.3593384,0.26840553,0.1,0.04884797,0.9510525,1,1,0.9737996,0.442447657,0.086855271,0.072277111,0.608645435,0.88120697,0.016423899
0.2668739,0.25476882,0.1,1,0.99999994,0,0.8125,0.3588223,0.26852024,0.1,0.04884797,0.94871974,1,1,0.9738655,0.438819142,0.082715637,0.071548554,0.5868251,0.889808755,0.01618341
0.26692158,0.25476882,0.1,1,0.99999994,0,0.8035714,0.3583066,0.26863495,0.1,0.04884797,0.94871974,1,1,0.9739314,0.43592063,0.085241107,0.073401881,0.593762247,0.880288993,0.015949036
0.26696926,0.25476882,0.1,1,0.99999994,0,0.79464287,0.35779083,0.26871142,0.1,0.048810497,0.95337975,1,1,0.97399724,0.434456478,0.086116544,0.07152779,0.593224622,0.876736082,0.015726942
0.26701695,0.25476882,0.1,1,0.99999994,0,0.78571427,0.35727543,0.26882613,0.1,0.04884797,0.9487216,1,1,0.97406304,0.430112267,0.090957516,0.072436853,0.59004271,0.879269018,0.015480292
0.26706466,0.25476882,0.1,1,0.99999994,0,0.77678573,0.3567602,0.26894087,0.1,0.04884797,0.94871974,1,1,0.97412884,0.427213317,0.087196224,0.072116648,0.605766506,0.876736082,0.015245914
0.26711234,0.25476882,0.1,1,0.99999994,0,0.76785713,0.35624516,0.26901734,0.1,0.001255255,0.95104885,1,1,0.9741946,0.410140493,0.095483808,0.074277365,0.593837138,0.875138122,0.015098979
0.26716003,0.25476882,0.1,1,0.99999994,0,0.75892854,0.35573024,0.26913205,0.1,0.04884797,0.9510525,1,1,0.97426033,0.422134582,0.089993688,0.072818653,0.5931975,0.874288143,0.014783279
0.2672077,0.25476882,0.1,1,0.99999994,0,0.75,0.35521555,0.26924676,0.1,0.04884797,0.94871974,1,1,0.974326,0.418506436,0.091718763,0.072045166,0.598142229,0.865652359,0.014542787
0.26725543,0.25476882,0.1,1,0.99999994,0,0.7410714,0.35470098,0.26936147,0.1,0.04884797,0.94871974,1,1,0.97439176,0.415608234,0.094234613,0.072013119,0.587459418,0.875427114,0.014308413
0.2673031,0.25476882,0.1,1,0.99999994,0,0.7321428,0.35418677,0.26943794,0.1,0.04881059,0.95337975,1,1,0.9744574,0.414144515,0.098108812,0.073374225,0.594297171,0.862507437,0.014086316
0.2673508,0.25476882,0.1,1,0.99999994,0,0.72321427,0.35367256,0.26955265,0.1,0.048848063,0.9487216,1,1,0.97452307,0.409800657,0.096636298,0.071663051,0.592238122,0.865108372,0.013838846
0.26739848,0.25476882,0.1,1,0.99999994,0,0.71428573,0.35315847,0.26966736,0.1,0.048848063,0.94871974,1,1,0.97458875,0.406902017,0.097802992,0.073245157,0.59061655,0.859770506,0.013595834
0.2674462,0.25476882,0.1,1,0.99999994,0,0.70535713,0.3526448,0.26974386,0.1,0.001255326,0.95104885,1,1,0.9746543,0.389829559,0.09927907,0.072125567,0.584093136,0.86918827,0.013454522
0.26749387,0.25476882,0.1,1,0.99999994,0,0.69642854,0.35213125,0.26985857,0.1,0.048848063,0.9510525,1,1,0.9747199,0.401824041,0.103671171,0.075389208,0.560737398,0.854908627,0.013091895
0.26754156,0.25476882,0.1,1,0.99999994,0,0.6875,0.35161775,0.26997328,0.1,0.048848063,0.94871974,1,1,0.97478545,0.398196231,0.102855644,0.075663222,0.578408542,0.850998725,0.012830728
0.26758924,0.25476882,0.1,1,0.99999994,0,0.6785714,0.3511045,0.270088,0.1,0.048848063,0.94871974,1,1,0.974851,0.395298379,0.103014777,0.07704712,0.571037769,0.864122397,0.012575673
0.26763695,0.25476882,0.1,1,0.99999994,0,0.6696428,0.35059148,0.27016446,0.1,0.048810687,0.95337975,1,1,0.9749165,0.393834987,0.101108357,0.073592004,0.57656158,0.854738632,0.012333098
0.26768464,0.25476882,0.1,1,0.99999994,0,0.66071427,0.35007864,0.27027917,0.1,0.048848063,0.9487216,1,1,0.974982,0.389491474,0.102331137,0.074279685,0.564670055,0.834679133,0.012065624
0.26773232,0.25476882,0.1,1,0.99999994,0,0.65178573,0.34956598,0.27039388,0.1,0.048848063,0.94871974,1,1,0.97504747,0.386593216,0.100680272,0.0740497,0.55996926,0.852222694,0.011810575
0.26778004,0.25476882,0.1,1,0.99999994,0,0.64285713,0.34905344,0.27047035,0.1,0.001255393,0.95104885,1,1,0.9751129,0.369521085,0.106598977,0.074195546,0.558735252,0.846289843,0.011803362
0.26782772,0.25476882,0.1,1,0.99999994,0,0.63392854,0.34854108,0.2705851,0.1,0.048848063,0.9510525,1,1,0.9751783,0.381515869,0.109591016,0.075272999,0.562892544,0.841019975,0.011306632
0.2678754,0.25476882,0.1,1,0.99999994,0,0.625,0.3480289,0.2706998,0.1,0.048848063,0.94871974,1,1,0.9752437,0.377888421,0.108011653,0.075397203,0.554352331,0.837059074,0.011045466
0.2679231,0.25476882,0.1,1,0.99999994,0,0.6160714,0.34751707,0.2708145,0.1,0.048848063,0.94871974,1,1,0.9753091,0.374990961,0.108177129,0.074456182,0.571922017,0.834679133,0.010790417
0.2679708,0.25476882,0.1,1,0.99999994,0,0.6071428,0.3470052,0.27089098,0.1,0.048810687,0.95337975,1,1,0.97537446,0.37352789,0.110164529,0.075889311,0.544162154,0.836821079,0.010547837
0.26801848,0.25476882,0.1,1,0.99999994,0,0.59821427,0.34649354,0.2710057,0.1,0.048848063,0.9487216,1,1,0.9754397,0.369184669,0.112892533,0.077068537,0.546611388,0.832469188,0.010280368
0.26806617,0.25476882,0.1,1,0.99999994,0,0.58928573,0.34598225,0.2711204,0.1,0.048848063,0.94871974,1,1,0.97550505,0.366286799,0.109116038,0.075521474,0.557505215,0.82158946,0.010025312
0.26811385,0.25476882,0.1,1,0.99999994,0,0.58035713,0.34547102,0.27119687,0.1,0.001255453,0.95104885,1,1,0.9755703,0.34921504,0.116072045,0.077277713,0.547732184,0.819940501,0.010039987
0.26816157,0.25476882,0.1,1,0.99999994,0,0.57142854,0.34495986,0.2713116,0.1,0.04884816,0.9510525,1,1,0.9756356,0.361210174,0.116874887,0.075647818,0.549492898,0.811695708,0.009521371
0.26820925,0.25476882,0.1,1,0.99999994,0,0.5625,0.3444491,0.27142632,0.1,0.04884816,0.94871974,1,1,0.9757008,0.357583114,0.114685191,0.076548233,0.554460142,0.815129622,0.009260202
0.26825693,0.25476882,0.1,1,0.99999994,0,0.5535714,0.3439384,0.27154103,0.1,0.04884816,0.94871974,1,1,0.97576606,0.354685966,0.115009017,0.07627816,0.539216233,0.817407565,0.009005153
0.26830462,0.25476882,0.1,1,0.99999994,0,0.5446428,0.3434279,0.2716175,0.1,0.04881078,0.95337975,1,1,0.9758312,0.353223252,0.114854397,0.076063219,0.561864509,0.813718657,0.008762568
0.26835233,0.25476882,0.1,1,0.99999994,0,0.53571427,0.34291756,0.2717322,0.1,0.04884816,0.9487216,1,1,0.97589636,0.348880413,0.120297886,0.076707659,0.542282154,0.805405865,0.0084951
0.2684,0.25476882,0.1,1,0.99999994,0,0.52678573,0.34240746,0.27184692,0.1,0.04884816,0.94871974,1,1,0.9759615,0.345982856,0.117822539,0.077515153,0.539120613,0.805303867,0.008240045
0.2684477,0.25476882,0.1,1,0.99999994,0,0.51785713,0.3418975,0.2719234,0.1,0.001255501,0.95104885,1,1,0.97602665,0.328911451,0.123939121,0.076679463,0.534863332,0.791670208,0.008254723
0.26849538,0.25476882,0.1,1,0.99999994,0,0.50892854,0.3413877,0.2720381,0.1,0.04884816,0.9510525,1,1,0.97609174,0.34090692,0.124436429,0.078251502,0.543467478,0.803059924,0.007736102
0.2685431,0.25476882,0.1,1,0.99999994,0,0.5,0.340878,0.27215284,0.1,0.04884816,0.94871974,1,1,0.97615683,0.337280164,0.123592895,0.078326227,0.538109414,0.796430089,0.007485628
0.26859078,0.25476882,0.1,1,0.99999994,0,0.4910714,0.3403687,0.27226755,0.1,0.04884816,0.94871974,1,1,0.97622186,0.334383382,0.119528539,0.077369959,0.53477756,0.792350191,0.007337387
0.26863846,0.25476882,0.1,1,0.99999994,0,0.4821428,0.33985943,0.27234402,0.1,0.04881078,0.95337975,1,1,0.9762869,0.332921021,0.125037473,0.079894414,0.540680198,0.789851254,0.007201446
0.26868618,0.25476882,0.1,1,0.99999994,0,0.47321427,0.33935028,0.27245873,0.1,0.04884816,0.9487216,1,1,0.97635186,0.328578495,0.128472659,0.077662981,0.53176358,0.793404165,0.007040842
0.26873386,0.25476882,0.1,1,0.99999994,0,0.46428567,0.3388415,0.27257344,0.1,0.04884816,0.94871974,1,1,0.9764169,0.325681298,0.123748584,0.077694758,0.530956487,0.780960476,0.006892595
0.26878154,0.25476882,0.1,1,0.99999994,0,0.45535713,0.3383329,0.2726499,0.1,0.001255542,0.95104885,1,1,0.9764818,0.308610266,0.130220349,0.079548288,0.529925592,0.784581385,0.006939818
0.26882923,0.25476882,0.1,1,0.99999994,0,0.44642854,0.33782423,0.27276462,0.1,0.04884816,0.9510525,1,1,0.97654676,0.320606041,0.133622206,0.079529753,0.524864634,0.7839864,0.006602161
0.26887694,0.25476882,0.1,1,0.99999994,0,0.4375,0.33731592,0.27287933,0.1,0.04884816,0.94871974,1,1,0.9766116,0.316979632,0.130029384,0.078534186,0.517893178,0.767360816,0.006447806
0.26892462,0.25476882,0.1,1,0.99999994,0,0.4285714,0.33680785,0.27299407,0.1,0.04884816,0.94871974,1,1,0.9766765,0.314083204,0.132257634,0.07837566,0.515378861,0.768278793,0.006299564
0.2689723,0.25476882,0.1,1,0.99999994,0,0.4196428,0.33629996,0.27307054,0.1,0.048810877,0.95337975,1,1,0.9767414,0.312621261,0.136242958,0.078777774,0.51295103,0.780739482,0.006163618
0.26902,0.25476882,0.1,1,0.99999994,0,0.41071427,0.33579195,0.27318525,0.1,0.04884816,0.9487216,1,1,0.9768062,0.308279012,0.132583645,0.079323978,0.519597703,0.773140671,0.006003016
0.2690677,0.25476882,0.1,1,0.99999994,0,0.40178567,0.33528435,0.27329996,0.1,0.04884816,0.94871974,1,1,0.976871,0.305382108,0.134229261,0.079660803,0.507656382,0.760118997,0.005854768
0.2691154,0.25476882,0.1,1,0.99999994,0,0.39285713,0.33477694,0.27337644,0.1,0.001255572,0.95104885,1,1,0.97693586,0.288311452,0.135957852,0.080520432,0.51102604,0.755716107,0.005901987
0.26916307,0.25476882,0.1,1,0.99999994,0,0.38392854,0.33426982,0.27349114,0.1,0.04884816,0.9510525,1,1,0.9770006,0.300307628,0.134939483,0.078793404,0.49722775,0.752673183,0.005564332
0.26921076,0.25476882,0.1,1,0.99999994,0,0.375,0.3337627,0.27360585,0.1,0.04884816,0.94871974,1,1,0.9770654,0.296681579,0.137245625,0.079328369,0.497271669,0.74719932,0.005409975
0.26925847,0.25476882,0.1,1,0.99999994,0,0.3660714,0.33325577,0.2737206,0.1,0.04884816,0.94871974,1,1,0.97713006,0.293785435,0.138292571,0.080199597,0.515636495,0.750021249,0.005261731
0.26930615,0.25476882,0.1,1,0.99999994,0,0.3571428,0.33274907,0.27379707,0.1,0.048810877,0.95337975,1,1,0.9771948,0.292323815,0.138145244,0.079973733,0.50832076,0.748253294,0.005125786
0.26935384,0.25476882,0.1,1,0.99999994,0,0.34821427,0.3322425,0.27391177,0.1,0.04884816,0.9487216,1,1,0.9772595,0.287981982,0.140248045,0.08032022,0.493410013,0.74998725,0.00496518
0.26940152,0.25476882,0.1,1,0.99999994,0,0.33928567,0.3317362,0.27402648,0.1,0.04884816,0.94871974,1,1,0.9773241,0.285085422,0.139799198,0.078918981,0.502617105,0.732511687,0.004816935
0.26944923,0.25476882,0.1,1,0.99999994,0,0.33035713,0.33122993,0.27410296,0.1,0.001255591,0.95104885,1,1,0.97738874,0.268015059,0.143514167,0.079785052,0.497321703,0.742592435,0.004864155
0.26949692,0.25476882,0.1,1,0.99999994,0,0.32142854,0.330724,0.27421767,0.1,0.04884816,0.9510525,1,1,0.9774534,0.28001158,0.147109294,0.082661083,0.492506664,0.719643009,0.004526497
0.2695446,0.25476882,0.1,1,0.99999994,0,0.31249994,0.33021814,0.27433237,0.1,0.04884816,0.94871974,1,1,0.97751796,0.276385828,0.144465857,0.080476606,0.490213091,0.725031874,0.004372137
0.2695923,0.25476882,0.1,1,0.99999994,0,0.3035714,0.32971257,0.27444708,0.1,0.04884816,0.94871974,1,1,0.9775825,0.273490079,0.142872763,0.079732555,0.482911532,0.714577136,0.004223896
0.26964,0.25476882,0.1,1,0.99999994,0,0.2946428,0.32920718,0.2745236,0.1,0.048810877,0.95337975,1,1,0.97764707,0.272028831,0.148292094,0.080899935,0.481965853,0.715172121,0.00408795
0.26968768,0.25476882,0.1,1,0.99999994,0,0.28571427,0.32870167,0.2746383,0.1,0.04884816,0.9487216,1,1,0.97771156,0.267687263,0.147549922,0.082000044,0.476325853,0.706162346,0.003927343
0.26973537,0.25476882,0.1,1,0.99999994,0,0.27678567,0.3281967,0.274753,0.1,0.04884816,0.94871974,1,1,0.97777605,0.264791083,0.149554901,0.082297368,0.483256646,0.709307267,0.003779096
0.26978308,0.25476882,0.1,1,0.99999994,0,0.26785713,0.32769173,0.27482948,0.1,0.001255587,0.95104885,1,1,0.97784054,0.247721078,0.156301984,0.083223637,0.44804127,0.702303442,0.003826316
0.26983076,0.25476882,0.1,1,0.99999994,0,0.25892854,0.32718706,0.2749442,0.1,0.04884816,0.9510525,1,1,0.97790504,0.259717947,0.156659566,0.08270813,0.490741702,0.700586485,0.003488657
0.26987845,0.25476882,0.1,1,0.99999994,0,0.24999994,0.32668245,0.2750589,0.1,0.04884816,0.94871974,1,1,0.97796947,0.256092546,0.154191226,0.082335901,0.479492953,0.695826604,0.003334295
0.26992613,0.25476882,0.1,1,0.99999994,0,0.2410714,0.32617807,0.2751736,0.1,0.04884816,0.94871974,1,1,0.97803384,0.253197113,0.155964143,0.082386776,0.482904265,0.69759456,0.003193344
0.26997384,0.25476882,0.1,1,0.99999994,0,0.2321428,0.32567388,0.27525008,0.1,0.048810877,0.95337975,1,1,0.9780983,0.251736193,0.157589377,0.083204652,0.48378208,0.683824904,0.00306569
0.27002153,0.25476882,0.1,1,0.99999994,0,0.22321427,0.3251698,0.27536482,0.1,0.04884816,0.9487216,1,1,0.9781626,0.247395027,0.156321725,0.083345746,0.461855681,0.671755206,0.002913354
0.2700692,0.25476882,0.1,1,0.99999994,0,0.21428567,0.3246659,0.27547953,0.1,0.04884816,0.94871974,1,1,0.9782269,0.244499124,0.1611779,0.084404484,0.46326183,0.675257119,0.002773382
0.2701169,0.25476882,0.1,1,0.99999994,0,0.20535713,0.32416224,0.275556,0.1,0.001255572,0.95104885,1,1,0.9782913,0.227429494,0.163339162,0.083925686,0.465102676,0.66238844,0.00283717
0.2701646,0.25476882,0.1,1,0.99999994,0,0.19642854,0.32365882,0.2756707,0.1,0.04884816,0.9510525,1,1,0.9783555,0.239426659,0.163465442,0.082309326,0.450246252,0.675461113,0.002499505
0.2702123,0.25476882,0.1,1,0.99999994,0,0.18749994,0.32315546,0.27578542,0.1,0.04884816,0.94871974,1,1,0.9784198,0.235801614,0.16419626,0.083568727,0.459800444,0.669834254,0.002353422
0.27025998,0.25476882,0.1,1,0.99999994,0,0.1785714,0.32265228,0.27590013,0.1,0.04884816,0.94871974,1,1,0.97848403,0.232906516,0.164916649,0.083787993,0.455019,0.675903102,0.002337162
0.27030766,0.25476882,0.1,1,0.99999994,0,0.1696428,0.3221494,0.2759766,0.1,0.048810877,0.95337975,1,1,0.9785483,0.231445943,0.165394667,0.084878801,0.429254413,0.651848704,0.002399409
0.27035537,0.25476882,0.1,1,0.99999994,0,0.16071427,0.3216465,0.27609134,0.1,0.04884816,0.9487216,1,1,0.9786124,0.227105083,0.162191257,0.082482761,0.448585646,0.651134722,0.002437599
0.27040306,0.25476882,0.1,1,0.99999994,0,0.15178567,0.32114398,0.27620605,0.1,0.04884816,0.94871974,1,1,0.9786767,0.224209612,0.169659989,0.085959902,0.445265188,0.642634934,0.002488029
0.27045074,0.25476882,0.1,1,0.99999994,0,0.14285707,0.32064152,0.27628252,0.1,0.001255538,0.95104885,1,1,0.9787408,0.207140234,0.174605435,0.086213783,0.449585885,0.655758606,0.00258718
0.27049842,0.25476882,0.1,1,0.99999994,0,0.13392854,0.32013935,0.27639723,0.1,0.04884816,0.9510525,1,1,0.97880495,0.219137807,0.168949268,0.084246679,0.443857968,0.664564386,0.00259457
0.27054614,0.25476882,0.1,1,0.99999994,0,0.12499994,0.31963712,0.27651194,0.1,0.04884816,0.94871974,1,1,0.9788691,0.215513066,0.17271752,0.086027623,0.436431324,0.649893753,0.002638887
0.27059382,0.25476882,0.1,1,0.99999994,0,0.1160714,0.31913525,0.27662665,0.1,0.04884816,0.94871974,1,1,0.9789331,0.212618306,0.180538203,0.08773168,0.432183296,0.630463238,0.002689316
0.2706415,0.25476882,0.1,1,0.99999994,0,0.107142806,0.31863356,0.27670312,0.1,0.04881078,0.95337975,1,1,0.97899723,0.211158033,0.180786179,0.087581285,0.444801026,0.643943901,0.002751556
0.27068922,0.25476882,0.1,1,0.99999994,0,0.09821427,0.3181321,0.27681783,0.1,0.04884816,0.9487216,1,1,0.97906125,0.206817618,0.174907667,0.086162637,0.415308047,0.626876328,0.002789737
0.2707369,0.25476882,0.1,1,0.99999994,0,0.08928567,0.3176306,0.27693257,0.1,0.048848063,0.94871974,1,1,0.97912526,0.203922355,0.179225226,0.08742438,0.415024681,0.607309817,0.00284016
0.2707846,0.25476882,0.1,1,0.99999994,0,0.080357075,0.31712943,0.27700904,0.1,0.001255497,0.95104885,1,1,0.9791893,0.18685338,0.179491565,0.084948594,0.428482979,0.630208245,0.002939304
