score_dae
7.886639
7.950926
7.9532614
7.8805075
7.897836
7.951137
7.9495687
7.8715177
7.814957
7.810751
7.808459
7.8045015
7.802172
7.8709435
7.926335
7.9247756
7.9231167
7.9213777
7.9195743
7.9177194
7.9158196
7.9138827
7.9119134
7.9099174
7.9078984
7.905858
7.903801
7.901728
7.8996406
7.897541
7.89543
7.8933096
7.8911805
7.8890433
7.8868976
7.8847466
7.8825893
7.880426
7.8782578
7.876085
7.8739085
7.8717275
7.8695426
7.867354
7.8651633
7.862969
7.8607726
7.8585725
7.856371
7.8541675
7.851961
7.849753
7.8475432
7.8453307
7.843118
7.8409033
7.8386865
7.8364687
7.834249
7.8320293
7.8298078
7.8275857
7.8253617
7.823137
7.820912
7.818685
7.8164573
7.8142295
7.8120003
7.809771
7.8075395
7.8053093
7.803077
7.800844
7.798611
7.7963777
7.794143
7.7919083
7.789673
7.787437
7.785201
7.7829647
7.780728
7.7784896
7.7762523
7.7740135
7.771775
7.769536
7.767296
7.765056
7.7628164
7.7605753
7.758335
7.7560935
7.7538524
7.7516103
7.7493687
7.747127
7.7448845
7.742641
7.7403984
7.7381554
7.735912
7.733668
7.731425
7.729181
7.726937
7.724692
7.7224474
7.720202
7.7179575
7.7157125
7.7134676
7.711222
7.7089763
7.7067304
7.7044845
7.7022386
7.699992
7.697746
7.695499
7.693253
7.691006
7.6887593
7.6865125
7.6842647
7.682017
7.6797695
7.677523
7.6752753
7.6730275
7.6707797
7.668532
7.666284
7.664036
7.6617875
7.6595387
7.6572905
7.655042
7.652794
7.6505446
7.648297
7.646048
7.6437984
7.6415496
7.639301
7.6370516
7.6348023
7.6325536
7.6303034
7.6280546
7.6258044
7.623555
7.621306
7.6190567
7.6168065
7.614557
7.6123075
7.6100574
7.607807
7.605557
7.6033072
7.601057
7.598807
7.5965567
7.5943065
7.592056
7.589806
7.5875554
7.5853047
7.583054
7.5808043
7.5785527
7.5763025
7.574052
7.571801
7.5695505
7.5672994
7.5650496
7.5627975
7.5605474
7.558296
7.556045
7.553794
7.5515428
7.549292
7.5470405
7.5447893
7.542538
7.540981
7.5395894
7.538197
7.5368
7.5353923
7.5339828
7.532574
7.531164
7.5297523
7.528341
7.5269294
7.5255165
7.524103
7.5226893
7.521274
7.519859
7.518443
7.5170264
7.5156097
7.514192
7.5127735
7.511356
7.509936
7.508516
7.507096
7.5056753
7.504254
7.502832
7.5014095
7.4999866
7.4985633
7.4971395
7.495715
7.494291
7.4928656
7.4914403
7.490014
7.4885874
7.487161
7.4857335
7.484305
7.4828773
7.481448
7.480019
7.47859
7.4771605
7.4757304
7.4743
7.4728684
7.471437
7.4700055
7.468573
7.4671407
7.4657083
7.464275
