SP,RP,TI,TT,UT,LMS,CML,MLR
2681720,2169092,0.1,4.72E-05,0.100000311,0,0,0.003126352
2681768,2169140,0.1,4.63E-05,0.099999028,0,0,0.003126296
2681816,2169188,0.1,4.67E-05,0.100000492,0,0,0.00312624
2681864,2169236,0.1,4.68E-05,0.100000096,0,0,0.003126184
2681912,2169284,0.1,4.68E-05,0.100000005,0,0,0.003126128
2681960,2169332,0.1,4.70E-05,0.100000119,0,0,0.003126072
2682008,2169380,0.1,4.65E-05,0.099999516,0,0,0.003126016
2682056,2169428,0.1,4.73E-05,0.100000796,0,0,0.00312596
2682104,2169476,0.1,4.68E-05,0.099999477,0,0,0.003125904
2682152,2169524,0.1,4.73E-05,0.100000515,0,0,0.003125848
2682200,2169572,0.1,4.75E-05,0.100000193,0,0,0.003125792
2682248,2169620,0.1,4.78E-05,0.100000367,0,0,0.003125736
2682296,2169668,0.1,4.83E-05,0.100000507,0,0,0.00312568
2682344,2169716,0.1,4.86E-05,0.100000278,0,0,0.003125624
2682392,2169716,0.1,-1,-1,1,1,0.003126314
2682440,2169716,0.1,-1,-1,1,2,0.003126631
2682488,2169716,0.1,-1,-1,1,3,0.003126948
2682536,2169716,0.1,-1,-1,1,4,0.003127265
2682584,2169716,0.1,-1,-1,1,5,0.003127581
2682632,2169716,0.1,-1,-1,1,6,0.003127898
2682680,2169716,0.1,-1,-1,1,7,0.003128215
2682728,2169716,0.1,-1,-1,1,8,0.003128532
2682776,2169764,0.1,4.81E-05,0.899999451,0,0,0.003128103
2682824,2169812,0.050178429,4.78E-05,0.050178187,0,0,0.003128047
2682872,2169860,0.049821571,4.78E-05,0.049821582,0,0,0.003127991
2682920,2169908,0.1,4.73E-05,0.099999423,0,0,0.003127935
2682968,2169922,0.1,4.69E-05,0.099999663,0,0,0.003127879
2682982,2169956,0.050101938,3.53E-05,0.050090352,0,0,0.003127863
2683016,2169970,0.000124,4.33E-05,0.000132002,0,0,0.003127823
2683030,2170004,0.000790671,3.53E-05,0.000782682,0,0,0.003127807
2683064,2170018,0.000304,4.33E-05,0.000312004,0,0,0.003127767
2683078,2170054,0.000310693,3.53E-05,0.000302697,0,0,0.003127751
2683114,2170102,0.000584,4.34E-05,0.000592008,0,0,0.003127709
2683162,2170150,0.047784697,4.68E-05,0.047788142,0,0,0.003127653
2683210,2170198,0.1,4.63E-05,0.099999481,0,0,0.003127597
2683258,2170246,0.1,4.72E-05,0.100000928,0,0,0.003127541
2683306,2170294,0.1,4.68E-05,0.099999629,0,0,0.003127485
2683354,2170342,0.1,4.73E-05,0.10000049,0,0,0.003127429
2683402,2170390,0.1,4.66E-05,0.099999265,0,0,0.003127373
2683450,2170438,0.1,4.64E-05,0.099999825,0,0,0.003127317
2683498,2170486,0.1,4.66E-05,0.100000166,0,0,0.003127262
2683546,2170534,0.1,4.66E-05,0.099999993,0,0,0.003127206
2683594,2170582,0.1,4.74E-05,0.100000865,0,0,0.00312715
2683642,2170630,0.1,4.74E-05,0.099999998,0,0,0.003127094
2683690,2170678,0.1,4.80E-05,0.100000511,0,0,0.003127038
2683738,2170726,0.1,4.81E-05,0.100000117,0,0,0.003126982
2683786,2170774,0.1,4.85E-05,0.100000417,0,0,0.003126926
2683834,2170774,0.1,-1,-1,1,1,0.003127615
2683882,2170774,0.1,-1,-1,1,2,0.003127932
2683930,2170774,0.1,-1,-1,1,3,0.003128249
2683978,2170774,0.1,-1,-1,1,4,0.003128565
2684026,2170774,0.1,-1,-1,1,5,0.003128882
2684074,2170774,0.1,-1,-1,1,6,0.003129198
2684122,2170774,0.1,-1,-1,1,7,0.003129515
2684170,2170822,0.1,4.86E-05,0.800000068,0,0,0.003129086
2684218,2170870,0.1,4.81E-05,0.099999587,0,0,0.003129031
2684266,2170884,0.1,4.80E-05,0.099999861,0,0,0.003128975
2684280,2170918,0.000751993,3.60E-05,0.000739985,0,0,0.003128958
2684314,2170932,0.000384,4.40E-05,0.000391996,0,0,0.003128919
2684328,2170966,0.000571969,3.60E-05,0.000563963,0,0,0.003128902
2684362,2170980,0.000304,4.40E-05,0.000311997,0,0,0.003128863
2684376,2171016,0.000351952,3.60E-05,0.000343948,0,0,0.003128846
2684412,2171064,0.000544,4.40E-05,0.000551994,0,0,0.003128804
2684460,2171112,0.097092085,4.75E-05,0.097095613,0,0,0.003128748
2684508,2171160,0.1,4.75E-05,0.100000016,0,0,0.003128692
2684556,2171208,0.1,4.67E-05,0.099999145,0,0,0.003128637
2684604,2171256,0.1,4.66E-05,0.099999981,0,0,0.003128581
2684652,2171304,0.1,4.64E-05,0.099999722,0,0,0.003128525
2684700,2171352,0.1,4.65E-05,0.100000164,0,0,0.003128469
2684748,2171400,0.1,4.73E-05,0.100000732,0,0,0.003128413
2684796,2171448,0.1,4.69E-05,0.099999622,0,0,0.003128357
2684844,2171496,0.1,4.73E-05,0.100000383,0,0,0.003128301
2684892,2171544,0.1,4.63E-05,0.099999037,0,0,0.003128245
2684940,2171592,0.1,4.68E-05,0.100000493,0,0,0.003128189
2684988,2171640,0.1,4.68E-05,0.100000048,0,0,0.003128133
2685036,2171688,0.1,4.72E-05,0.100000349,0,0,0.003128077
2685084,2171736,0.1,4.77E-05,0.100000563,0,0,0.003128021
2685132,2171784,0.1,4.80E-05,0.100000234,0,0,0.003127965
2685180,2171784,0.1,-1,-1,1,1,0.003128654
2685228,2171784,0.1,-1,-1,1,2,0.003128971
2685276,2171784,0.1,-1,-1,1,3,0.003129287
2685324,2171784,0.1,-1,-1,1,4,0.003129604
2685372,2171784,0.1,-1,-1,1,5,0.00312992
2685420,2171784,0.1,-1,-1,1,6,0.003130237
2685468,2171784,0.1,-1,-1,1,7,0.003130553
2685516,2171784,0.1,-1,-1,1,8,0.003130869
2685564,2171832,0.1,0.050626892,0.950578908,0,0,0.003130441
2685612,2171880,0.050578439,0.049469975,0.049421522,0,0,0.003130385
2685660,2171880,0.049421561,-1,-1,1,1,0.003131074
2685708,2171928,0.1,4.79E-05,0.099999473,0,0,0.003130646
2685756,2171942,0.1,4.75E-05,0.099999646,0,0,0.00313059
2685770,2171976,0.050101728,3.57E-05,0.050089941,0,0,0.003130573
2685804,2171990,0.000704,4.38E-05,0.000712006,0,0,0.003130534
2685818,2172024,0.000571506,3.58E-05,0.000563511,0,0,0.003130517
2685852,2172038,0.000304,4.38E-05,0.000312003,0,0,0.003130478
2685866,2172074,0.00043152,3.58E-05,0.000423524,0,0,0.003130461
2685902,2172122,0.000524,4.38E-05,0.000532005,0,0,0.00313042
2685950,2172170,0.047363245,4.73E-05,0.047366766,0,0,0.003130364
2685998,2172218,0.1,4.68E-05,0.099999498,0,0,0.003130308
2686046,2172266,0.1,4.72E-05,0.100000439,0,0,0.003130252
2686094,2172314,0.1,4.65E-05,0.099999317,0,0,0.003130196
