rt,p,rp,ut
15.638392775514,48.0,48.0,-1
15.738392762574,48.0,96.0,0.09999998706000035
15.838392749705,48.0,144.0,0.09999998713099956
15.907474863416,14.0,158.0,0.06908211371100137
15.907646863396,34.0,192.0,0.00017199997999917116
15.908372040629,14.0,206.0,0.0007251772330008066
15.909004040549,34.0,240.0,0.0006319999199995152
15.909689217446,14.0,254.0,0.0006851768969990957
15.90990121742,36.0,290.0,0.00021199997400067616
15.938392736915,48.0,338.0,0.028491519495000617
16.03839272421,48.0,386.0,0.09999998729499815
16.138392711596,48.0,434.0,0.09999998738600269
16.238392699079,48.0,482.0,0.09999998748299888
16.338392686666,48.0,530.0,0.09999998758700102
16.438392674364,48.0,578.0,0.09999998769799845
16.538392662179,48.0,626.0,0.09999998781499997
16.638392650118,48.0,674.0,0.09999998793900033
16.738392638188,48.0,722.0,0.09999998806999955
16.838392626394,48.0,770.0,0.09999998820600098
16.938392614744,48.0,818.0,0.09999998834999957
17.038392603245,48.0,866.0,0.09999998850100056
17.138392591903,48.0,914.0,0.09999998865799853
17.238392580726,48.0,962.0,0.09999998882300076
17.338392569719,48.0,1010.0,0.09999998899300166
17.43839255889,48.0,1058.0,0.09999998917099973
17.538392548245,48.0,1106.0,0.09999998935499832
17.638392537792,48.0,1154.0,0.09999998954700118
17.738392527536,48.0,1202.0,0.09999998974399915
17.838392517485,48.0,1250.0,0.09999998994900139
17.938392507646,48.0,1298.0,0.09999999016099892
18.038392498024,48.0,1346.0,0.09999999037799867
18.138392488627,48.0,1394.0,0.09999999060300269
18.238392479461,48.0,1442.0,0.09999999083400013
18.338392470532,48.0,1490.0,0.0999999910709981
18.438392461847,48.0,1538.0,0.09999999131499848
18.538392453412,48.0,1586.0,0.09999999156500294
18.638392445233,48.0,1634.0,0.09999999182099728
18.738392437317,48.0,1682.0,0.09999999208400112
18.838392429668,48.0,1730.0,0.09999999235100177
18.938392422293,48.0,1778.0,0.0999999926249977
19.038392415198,48.0,1826.0,0.09999999290500128
19.138392408388,48.0,1874.0,0.09999999318999997
19.238392401869,48.0,1922.0,0.0999999934809992
19.338392395645,48.0,1970.0,0.09999999377599877
19.438392389721,48.0,2018.0,0.09999999407600058
19.538392384103,48.0,2066.0,0.09999999438199936
19.638392378794,48.0,2114.0,0.09999999469100018
19.7383923738,48.0,2162.0,0.09999999500600154
19.838392369124,48.0,2210.0,0.09999999532400139
19.93839236477,48.0,2258.0,0.09999999564599804
20.038392360741,48.0,2306.0,0.09999999597100029
20.138392357043,48.0,2354.0,0.09999999630199952
20.238392353676,48.0,2402.0,0.0999999966330023
20.338392350645,48.0,2450.0,0.0999999969690002
20.438392347951,48.0,2498.0,0.09999999730599995
20.538392345598,48.0,2546.0,0.09999999764700007
20.638392343587,48.0,2594.0,0.0999999979889985
20.73839234192,48.0,2642.0,0.09999999833300066
20.838392340599,48.0,2690.0,0.09999999867899945
20.938392339624,48.0,2738.0,0.09999999902499823
21.038392338996,48.0,2786.0,0.09999999937200243
21.138392338717,48.0,2834.0,0.09999999972099971
21.238392338785,48.0,2882.0,0.10000000006800036
21.338392339202,48.0,2930.0,0.10000000041699764
21.438392339967,48.0,2978.0,0.10000000076500015
21.538392341079,48.0,3026.0,0.1000000011120008
21.638392342536,48.0,3074.0,0.10000000145700128
21.738392344339,48.0,3122.0,0.10000000180300006
21.838392346485,48.0,3170.0,0.10000000214600036
21.938392348973,48.0,3218.0,0.10000000248799878
22.0383923518,48.0,3266.0,0.10000000282699872
22.138392354964,48.0,3314.0,0.10000000316400204
22.238392358461,48.0,3362.0,0.10000000349699789
22.338392362291,48.0,3410.0,0.10000000383000085
22.438392366448,48.0,3458.0,0.10000000415699972
22.538392370929,48.0,3506.0,0.1000000044810001
22.638392375731,48.0,3554.0,0.100000004802002
22.73839238085,48.0,3602.0,0.10000000511899998
22.838392386281,48.0,3650.0,0.1000000054309993
22.938392392021,48.0,3698.0,0.10000000574000012
23.038392398063,48.0,3746.0,0.10000000604199855
23.138392404404,48.0,3794.0,0.10000000634100203
23.238392411039,48.0,3842.0,0.10000000663499975
23.338392417962,48.0,3890.0,0.10000000692300048
23.438392425168,48.0,3938.0,0.100000007205999
23.538392432651,48.0,3986.0,0.10000000748300053
23.638392440406,48.0,4034.0,0.10000000775499984
23.738392448427,48.0,4082.0,0.10000000802099862
23.838392456708,48.0,4130.0,0.10000000828100042
23.938392465242,48.0,4178.0,0.10000000853399982
24.038392474024,48.0,4226.0,0.10000000878200055
24.138392483047,48.0,4274.0,0.10000000902299888
24.238392492305,48.0,4322.0,0.10000000925800023
24.338392501791,48.0,4370.0,0.10000000948599919
24.4383925115,48.0,4418.0,0.10000000970899947
24.538392521423,48.0,4466.0,0.10000000992300073
24.638392531556,48.0,4514.0,0.10000001013300164
24.73839254189,48.0,4562.0,0.10000001033399997
24.83839255242,48.0,4610.0,0.10000001052999963
24.938392563138,48.0,4658.0,0.10000001071799858
25.038392574038,48.0,4706.0,0.10000001090000055
25.138392585113,48.0,4754.0,0.10000001107500012
25.238392596356,48.0,4802.0,0.10000001124300084
25.338392607761,48.0,4850.0,0.10000001140500103
25.43839261932,48.0,4898.0,0.10000001155899696
25.538392631027,48.0,4946.0,0.10000001170700301
25.638392642876,48.0,4994.0,0.10000001184899787
25.738392654859,48.0,5042.0,0.10000001198299913
25.838392666969,48.0,5090.0,0.10000001211000153
25.938392679201,48.0,5138.0,0.10000001223200172
26.038392691548,48.0,5186.0,0.10000001234699951
26.138392704002,48.0,5234.0,0.10000001245400014
