SP,RP,TI,TT,UT,LMS,CML,MLR
4274,4274,0.1,4.69E-05,0.100000004,0,0,0
4322,4322,0.1,4.69E-05,0.100000004,0,0,0
4370,4370,0.1,4.69E-05,0.100000004,0,0,0
4418,4418,0.1,4.69E-05,0.100000004,0,0,0
4466,4466,0.1,4.69E-05,0.100000005,0,0,0
4514,4514,0.1,4.69E-05,0.100000005,0,0,0
4562,4562,0.1,4.69E-05,0.100000005,0,0,0
4610,4610,0.1,4.69E-05,0.100000005,0,0,0
4658,4658,0.1,4.69E-05,0.100000005,0,0,0
4706,4706,0.1,4.69E-05,0.100000005,0,0,0
4754,4754,0.1,4.69E-05,0.100000006,0,0,0
4802,4802,0.1,4.69E-05,0.100000006,0,0,0
4850,4850,0.1,4.69E-05,0.100000006,0,0,0
4898,4898,0.1,4.69E-05,0.100000006,0,0,0
4946,4946,0.1,4.69E-05,0.100000006,0,0,0
4994,4994,0.1,4.69E-05,0.100000006,0,0,0
5042,5042,0.1,4.70E-05,0.100000007,0,0,0
5090,5090,0.1,4.70E-05,0.100000007,0,0,0
5138,5138,0.1,4.70E-05,0.100000007,0,0,0
5186,5186,0.1,4.70E-05,0.100000007,0,0,0
5234,5234,0.1,4.70E-05,0.100000007,0,0,0
5282,5282,0.1,4.70E-05,0.100000007,0,0,0
5330,5330,0.1,4.70E-05,0.100000007,0,0,0
5378,5378,0.1,4.70E-05,0.100000007,0,0,0
5426,5426,0.1,4.70E-05,0.100000008,0,0,0
5474,5474,0.1,4.70E-05,0.100000008,0,0,0
5522,5522,0.1,4.70E-05,0.100000008,0,0,0
5570,5570,0.1,4.70E-05,0.100000008,0,0,0
5618,5618,0.1,4.70E-05,0.100000008,0,0,0
5666,5666,0.1,4.71E-05,0.100000008,0,0,0
5714,5714,0.1,4.71E-05,0.100000008,0,0,0
5762,5762,0.1,4.71E-05,0.100000008,0,0,0
5810,5810,0.1,4.71E-05,0.100000008,0,0,0
5858,5858,0.1,4.71E-05,0.100000009,0,0,0
5906,5906,0.1,4.71E-05,0.100000009,0,0,0
5954,5954,0.1,4.71E-05,0.100000009,0,0,0
6002,6002,0.1,4.71E-05,0.100000009,0,0,0
6050,6050,0.1,4.71E-05,0.100000009,0,0,0
6098,6098,0.1,4.71E-05,0.100000009,0,0,0
6146,6146,0.1,4.71E-05,0.100000009,0,0,0
6194,6194,0.1,4.71E-05,0.100000009,0,0,0
6242,6242,0.1,4.72E-05,0.100000009,0,0,0
6290,6290,0.1,4.72E-05,0.100000009,0,0,0
6338,6338,0.1,4.72E-05,0.100000009,0,0,0
6386,6386,0.1,4.72E-05,0.100000009,0,0,0
6434,6434,0.1,4.72E-05,0.10000001,0,0,0
6482,6482,0.1,4.72E-05,0.10000001,0,0,0
6530,6530,0.1,4.72E-05,0.10000001,0,0,0
6578,6578,0.1,4.72E-05,0.10000001,0,0,0
6626,6626,0.1,4.72E-05,0.10000001,0,0,0
6674,6674,0.1,4.72E-05,0.10000001,0,0,0
6722,6722,0.1,4.73E-05,0.10000001,0,0,0
6770,6770,0.1,4.73E-05,0.10000001,0,0,0
6818,6818,0.1,4.73E-05,0.10000001,0,0,0
6866,6866,0.1,4.73E-05,0.10000001,0,0,0
6914,6914,0.1,4.73E-05,0.10000001,0,0,0
6962,6962,0.1,4.73E-05,0.10000001,0,0,0
7010,7010,0.1,4.73E-05,0.10000001,0,0,0
7058,7058,0.1,4.73E-05,0.10000001,0,0,0
7106,7106,0.1,4.73E-05,0.10000001,0,0,0
7154,7154,0.1,4.73E-05,0.10000001,0,0,0
7202,7202,0.1,4.74E-05,0.100000011,0,0,0
7250,7250,0.1,4.74E-05,0.100000011,0,0,0
7298,7298,0.1,4.74E-05,0.100000011,0,0,0
7346,7346,0.1,4.74E-05,0.100000011,0,0,0
7394,7394,0.1,4.74E-05,0.100000011,0,0,0
7442,7442,0.1,4.74E-05,0.100000011,0,0,0
7490,7490,0.1,4.74E-05,0.100000011,0,0,0
7538,7538,0.1,4.74E-05,0.100000005,0,0,0
7586,7586,0.1,4.74E-05,0.099999987,0,0,0
7634,7634,0.1,4.74E-05,0.099999987,0,0,0
7682,7682,0.1,4.74E-05,0.099999987,0,0,0
7730,7730,0.1,4.74E-05,0.099999987,0,0,0
7778,7778,0.1,4.74E-05,0.099999987,0,0,0
7826,7826,0.1,4.73E-05,0.099999987,0,0,0
7840,7840,0.069094123,3.53E-05,0.069082114,0,0,0
7874,7874,0.000164,4.33E-05,0.000172,0,0,0
7888,7888,0.000733177,3.53E-05,0.000725177,0,0,0
7922,7922,0.000624,4.33E-05,0.000632,0,0,0
7936,7936,0.000693177,3.53E-05,0.000685177,0,0,0
7972,7972,0.000204,4.33E-05,0.000212,0,0,0
8020,8020,0.028487523,4.73E-05,0.028491519,0,0,0
8068,8068,0.1,4.73E-05,0.099999987,0,0,0
8116,8116,0.1,4.73E-05,0.099999987,0,0,0
8164,8164,0.1,4.73E-05,0.099999987,0,0,0
8212,8212,0.1,4.73E-05,0.099999987,0,0,0
8260,8260,0.1,4.73E-05,0.099999987,0,0,0
8308,8308,0.1,4.73E-05,0.099999987,0,0,0
8356,8356,0.1,4.72E-05,0.099999987,0,0,0
8404,8404,0.1,4.72E-05,0.099999987,0,0,0
8452,8452,0.1,4.72E-05,0.099999987,0,0,0
8500,8500,0.1,4.72E-05,0.099999987,0,0,0
8548,8548,0.1,4.72E-05,0.099999987,0,0,0
8596,8596,0.1,4.72E-05,0.099999987,0,0,0
8644,8644,0.1,4.72E-05,0.099999987,0,0,0
8692,8692,0.1,4.72E-05,0.099999987,0,0,0
8740,8740,0.1,4.71E-05,0.099999987,0,0,0
8788,8788,0.1,4.71E-05,0.099999987,0,0,0
8836,8836,0.1,4.71E-05,0.099999987,0,0,0
8884,8884,0.1,4.71E-05,0.099999987,0,0,0
8932,8932,0.1,4.71E-05,0.099999987,0,0,0
8980,8980,0.1,4.71E-05,0.099999987,0,0,0
9028,9028,0.1,4.71E-05,0.099999987,0,0,0
9076,9076,0.1,4.70E-05,0.099999987,0,0,0
9124,9124,0.1,4.70E-05,0.099999987,0,0,0
9172,9172,0.1,4.70E-05,0.099999987,0,0,0
9220,9220,0.1,4.70E-05,0.099999987,0,0,0
9268,9268,0.1,4.70E-05,0.099999987,0,0,0
9316,9316,0.1,4.70E-05,0.099999987,0,0,0
9364,9364,0.1,4.70E-05,0.099999987,0,0,0
9412,9412,0.1,4.70E-05,0.099999987,0,0,0
9460,9460,0.1,4.69E-05,0.099999987,0,0,0
9508,9508,0.1,4.69E-05,0.099999987,0,0,0
9556,9556,0.1,4.69E-05,0.099999987,0,0,0
9604,9604,0.1,4.69E-05,0.099999987,0,0,0
9652,9652,0.1,4.69E-05,0.099999987,0,0,0
9700,9700,0.1,4.69E-05,0.099999987,0,0,0
9748,9748,0.1,4.69E-05,0.099999987,0,0,0
9796,9796,0.1,4.69E-05,0.099999987,0,0,0
9844,9844,0.1,4.68E-05,0.099999987,0,0,0
9892,9892,0.1,4.68E-05,0.099999987,0,0,0
9940,9940,0.1,4.68E-05,0.099999987,0,0,0
9988,9988,0.1,4.68E-05,0.099999987,0,0,0
10036,10036,0.1,4.68E-05,0.099999987,0,0,0
10084,10084,0.1,4.68E-05,0.099999987,0,0,0
10132,10132,0.1,4.68E-05,0.099999987,0,0,0
10180,10180,0.1,4.68E-05,0.099999987,0,0,0
10228,10228,0.1,4.67E-05,0.099999988,0,0,0
10276,10276,0.1,4.67E-05,0.099999988,0,0,0
10324,10324,0.1,4.67E-05,0.099999988,0,0,0
10372,10372,0.1,4.67E-05,0.099999988,0,0,0
10420,10420,0.1,4.67E-05,0.099999988,0,0,0
10468,10468,0.1,4.67E-05,0.099999988,0,0,0
10516,10516,0.1,4.67E-05,0.099999988,0,0,0
10564,10564,0.1,4.67E-05,0.099999988,0,0,0
10612,10612,0.1,4.66E-05,0.099999988,0,0,0
10660,10660,0.1,4.66E-05,0.099999988,0,0,0
10708,10708,0.1,4.66E-05,0.099999988,0,0,0
10756,10756,0.1,4.66E-05,0.099999988,0,0,0
10804,10804,0.1,4.66E-05,0.099999988,0,0,0
10852,10852,0.1,4.66E-05,0.099999988,0,0,0
10900,10900,0.1,4.66E-05,0.099999988,0,0,0
10948,10948,0.1,4.66E-05,0.099999988,0,0,0
10996,10996,0.1,4.65E-05,0.099999988,0,0,0
11044,11044,0.1,4.65E-05,0.099999988,0,0,0
11092,11092,0.1,4.65E-05,0.099999988,0,0,0
11140,11140,0.1,4.65E-05,0.099999988,0,0,0
11188,11188,0.1,4.65E-05,0.099999989,0,0,0
11236,11236,0.1,4.65E-05,0.099999989,0,0,0
11284,11284,0.1,4.65E-05,0.099999989,0,0,0
11332,11332,0.1,4.65E-05,0.099999989,0,0,0
11380,11380,0.1,4.65E-05,0.099999989,0,0,0
11428,11428,0.1,4.64E-05,0.099999989,0,0,0
11476,11476,0.1,4.64E-05,0.099999989,0,0,0
11524,11524,0.1,4.64E-05,0.099999989,0,0,0
11572,11572,0.1,4.64E-05,0.09999999,0,0,0
11620,11620,0.1,4.64E-05,0.09999999,0,0,0
11668,11668,0.1,4.64E-05,0.09999999,0,0,0
11716,11716,0.1,4.64E-05,0.09999999,0,0,0
11764,11764,0.1,4.64E-05,0.09999999,0,0,0
11812,11812,0.1,4.64E-05,0.099999991,0,0,0
11860,11860,0.1,4.64E-05,0.099999991,0,0,0
11908,11908,0.1,4.63E-05,0.099999991,0,0,0
11956,11956,0.1,4.63E-05,0.099999991,0,0,0
12004,12004,0.1,4.63E-05,0.099999992,0,0,0
12052,12052,0.1,4.63E-05,0.099999992,0,0,0
12100,12100,0.1,4.63E-05,0.099999992,0,0,0
12148,12148,0.1,4.63E-05,0.099999993,0,0,0
12196,12196,0.1,4.63E-05,0.099999993,0,0,0
12244,12244,0.1,4.63E-05,0.099999994,0,0,0
12292,12292,0.1,4.63E-05,0.099999994,0,0,0
12340,12340,0.1,4.63E-05,0.099999995,0,0,0
12388,12388,0.1,4.63E-05,0.099999995,0,0,0
12436,12436,0.1,4.63E-05,0.099999996,0,0,0
12484,12484,0.1,4.63E-05,0.099999996,0,0,0
12532,12532,0.1,4.63E-05,0.099999997,0,0,0
12580,12580,0.1,4.63E-05,0.099999998,0,0,0
12628,12628,0.1,4.63E-05,0.099999998,0,0,0
12676,12676,0.1,4.63E-05,0.099999999,0,0,0
12724,12724,0.1,4.63E-05,0.1,0,0,0
12772,12772,0.1,4.63E-05,0.1,0,0,0
12820,12820,0.1,4.63E-05,0.100000001,0,0,0
12868,12868,0.1,4.63E-05,0.100000002,0,0,0
12916,12916,0.1,4.63E-05,0.100000002,0,0,0
12964,12964,0.1,4.63E-05,0.100000003,0,0,0
13012,13012,0.1,4.63E-05,0.100000004,0,0,0
13060,13060,0.1,4.63E-05,0.100000004,0,0,0
13108,13108,0.1,4.63E-05,0.100000005,0,0,0
13156,13156,0.1,4.63E-05,0.100000005,0,0,0
13204,13204,0.1,4.63E-05,0.100000006,0,0,0
13252,13252,0.1,4.63E-05,0.100000006,0,0,0
13300,13300,0.1,4.63E-05,0.100000007,0,0,0
13348,13348,0.1,4.63E-05,0.100000007,0,0,0
13396,13396,0.1,4.63E-05,0.100000008,0,0,0
13444,13444,0.1,4.63E-05,0.100000008,0,0,0
13492,13492,0.1,4.63E-05,0.100000008,0,0,0
13540,13540,0.1,4.63E-05,0.100000009,0,0,0
13588,13588,0.1,4.64E-05,0.100000009,0,0,0
13636,13636,0.1,4.64E-05,0.100000009,0,0,0
13684,13684,0.1,4.64E-05,0.100000009,0,0,0
13732,13732,0.1,4.64E-05,0.10000001,0,0,0
13780,13780,0.1,4.64E-05,0.10000001,0,0,0
13828,13828,0.1,4.64E-05,0.10000001,0,0,0
13876,13876,0.1,4.64E-05,0.10000001,0,0,0
13924,13924,0.1,4.64E-05,0.10000001,0,0,0
13972,13972,0.1,4.64E-05,0.100000011,0,0,0
14020,14020,0.1,4.64E-05,0.100000011,0,0,0
14068,14068,0.1,4.65E-05,0.100000011,0,0,0
14116,14116,0.1,4.65E-05,0.100000011,0,0,0
14164,14164,0.1,4.65E-05,0.100000011,0,0,0
14212,14212,0.1,4.65E-05,0.100000011,0,0,0
14260,14260,0.1,4.65E-05,0.100000011,0,0,0
14308,14308,0.1,4.65E-05,0.100000011,0,0,0
14356,14356,0.1,4.65E-05,0.100000012,0,0,0
14404,14404,0.1,4.65E-05,0.100000012,0,0,0
14452,14452,0.1,4.65E-05,0.100000012,0,0,0
14500,14500,0.1,4.66E-05,0.100000012,0,0,0
14548,14548,0.1,4.66E-05,0.100000012,0,0,0
14596,14596,0.1,4.66E-05,0.100000012,0,0,0
14644,14644,0.1,4.66E-05,0.100000012,0,0,0
14692,14692,0.1,4.66E-05,0.100000012,0,0,0
14740,14740,0.1,4.66E-05,0.100000012,0,0,0
14788,14788,0.1,4.66E-05,0.100000012,0,0,0
14836,14836,0.1,4.66E-05,0.100000012,0,0,0
14884,14884,0.1,4.67E-05,0.100000012,0,0,0
14932,14932,0.1,4.67E-05,0.100000012,0,0,0
14980,14980,0.1,4.67E-05,0.100000009,0,0,0
15028,15028,0.1,4.67E-05,0.099999987,0,0,0
15076,15076,0.1,4.66E-05,0.099999987,0,0,0
15124,15124,0.1,4.66E-05,0.099999987,0,0,0
15172,15172,0.1,4.66E-05,0.099999987,0,0,0
15220,15220,0.1,4.66E-05,0.099999987,0,0,0
15268,15268,0.1,4.66E-05,0.099999987,0,0,0
15316,15316,0.1,4.66E-05,0.099999987,0,0,0
15364,15364,0.1,4.66E-05,0.099999987,0,0,0
15412,15412,0.1,4.66E-05,0.099999987,0,0,0
15460,15460,0.1,4.65E-05,0.099999987,0,0,0
15508,15508,0.1,4.65E-05,0.099999987,0,0,0
15556,15556,0.1,4.65E-05,0.099999987,0,0,0
15604,15604,0.1,4.65E-05,0.099999987,0,0,0
15652,15652,0.1,4.65E-05,0.099999987,0,0,0
15700,15700,0.1,4.65E-05,0.099999987,0,0,0
15748,15748,0.1,4.65E-05,0.099999987,0,0,0
15796,15796,0.1,4.64E-05,0.099999987,0,0,0
15844,15844,0.1,4.64E-05,0.099999987,0,0,0
15892,15892,0.1,4.64E-05,0.099999987,0,0,0
15940,15940,0.1,4.64E-05,0.099999987,0,0,0
15988,15988,0.1,4.64E-05,0.099999987,0,0,0
16036,16036,0.1,4.64E-05,0.099999987,0,0,0
16084,16084,0.1,4.64E-05,0.099999987,0,0,0
16132,16132,0.1,4.64E-05,0.099999987,0,0,0
16180,16180,0.1,4.63E-05,0.099999987,0,0,0
16228,16228,0.1,4.63E-05,0.099999987,0,0,0
16276,16276,0.1,4.63E-05,0.099999987,0,0,0
16324,16324,0.1,4.63E-05,0.099999987,0,0,0
16372,16372,0.1,4.63E-05,0.099999987,0,0,0
16420,16420,0.1,4.63E-05,0.099999987,0,0,0
16468,16468,0.1,4.63E-05,0.099999987,0,0,0
16516,16516,0.1,4.63E-05,0.099999987,0,0,0
16564,16564,0.1,4.62E-05,0.099999987,0,0,0
16612,16612,0.1,4.62E-05,0.099999987,0,0,0
16660,16660,0.1,4.62E-05,0.099999987,0,0,0
16708,16708,0.1,4.62E-05,0.099999987,0,0,0
16756,16756,0.1,4.62E-05,0.099999987,0,0,0
16804,16804,0.1,4.62E-05,0.099999987,0,0,0
16852,16852,0.1,4.62E-05,0.099999987,0,0,0
16900,16900,0.1,4.61E-05,0.099999987,0,0,0
16948,16948,0.1,4.61E-05,0.099999987,0,0,0
16996,16996,0.1,4.61E-05,0.099999987,0,0,0
17044,17044,0.1,4.61E-05,0.099999987,0,0,0
17092,17092,0.1,4.61E-05,0.099999987,0,0,0
17140,17140,0.1,4.61E-05,0.099999987,0,0,0
17188,17188,0.1,4.61E-05,0.099999988,0,0,0
17236,17236,0.1,4.61E-05,0.099999988,0,0,0
17284,17284,0.1,4.60E-05,0.099999989,0,0,0
17332,17332,0.1,4.60E-05,0.099999991,0,0,0
17380,17380,0.1,4.60E-05,0.099999994,0,0,0
17428,17428,0.1,4.60E-05,0.099999999,0,0,0
17476,17476,0.1,4.60E-05,0.100000005,0,0,0
17524,17524,0.1,4.60E-05,0.100000009,0,0,0
17572,17572,0.1,4.61E-05,0.100000011,0,0,0
17620,17620,0.1,4.61E-05,0.100000012,0,0,0
17668,17668,0.1,4.61E-05,0.100000012,0,0,0
17716,17716,0.1,4.61E-05,0.100000013,0,0,0
17764,17764,0.1,4.61E-05,0.100000013,0,0,0
17812,17812,0.1,4.61E-05,0.100000013,0,0,0
17860,17860,0.1,4.61E-05,0.100000013,0,0,0
17908,17908,0.1,4.61E-05,0.100000013,0,0,0
17956,17956,0.1,4.62E-05,0.100000013,0,0,0
18004,18004,0.1,4.62E-05,0.100000013,0,0,0
18052,18052,0.1,4.62E-05,0.100000013,0,0,0
18100,18100,0.1,4.62E-05,0.100000013,0,0,0
18148,18148,0.1,4.62E-05,0.100000013,0,0,0
18196,18196,0.1,4.62E-05,0.100000013,0,0,0
18244,18244,0.1,4.62E-05,0.100000013,0,0,0
18292,18292,0.1,4.62E-05,0.100000013,0,0,0
18340,18340,0.1,4.63E-05,0.100000013,0,0,0
18388,18388,0.1,4.63E-05,0.100000013,0,0,0
18436,18436,0.1,4.63E-05,0.100000013,0,0,0
18484,18484,0.1,4.63E-05,0.100000013,0,0,0
18532,18532,0.1,4.63E-05,0.100000013,0,0,0
18580,18580,0.1,4.63E-05,0.100000013,0,0,0
18628,18628,0.1,4.63E-05,0.100000013,0,0,0
18676,18676,0.1,4.64E-05,0.100000013,0,0,0
18724,18724,0.1,4.64E-05,0.100000013,0,0,0
18772,18772,0.1,4.64E-05,0.100000013,0,0,0
18820,18820,0.1,4.64E-05,0.100000013,0,0,0
18868,18868,0.1,4.64E-05,0.100000013,0,0,0
18916,18916,0.1,4.64E-05,0.100000013,0,0,0
18964,18964,0.1,4.64E-05,0.100000013,0,0,0
19012,19012,0.1,4.64E-05,0.100000013,0,0,0
19060,19060,0.1,4.65E-05,0.100000013,0,0,0
19108,19108,0.1,4.65E-05,0.100000013,0,0,0
19156,19156,0.1,4.65E-05,0.100000013,0,0,0
19204,19204,0.1,4.65E-05,0.100000013,0,0,0
19252,19252,0.1,4.65E-05,0.100000013,0,0,0
19300,19300,0.1,4.65E-05,0.100000013,0,0,0
19348,19348,0.1,4.65E-05,0.100000013,0,0,0
19396,19396,0.1,4.66E-05,0.100000013,0,0,0
19444,19444,0.1,4.66E-05,0.100000013,0,0,0
19492,19492,0.1,4.66E-05,0.100000013,0,0,0
19540,19540,0.1,4.66E-05,0.100000013,0,0,0
19588,19588,0.1,4.66E-05,0.100000013,0,0,0
19636,19636,0.1,4.66E-05,0.100000013,0,0,0
19684,19684,0.1,4.66E-05,0.100000013,0,0,0
19732,19732,0.1,4.66E-05,0.100000013,0,0,0
19780,19780,0.1,4.67E-05,0.100000013,0,0,0
19828,19828,0.1,4.67E-05,0.100000013,0,0,0
19876,19876,0.1,4.67E-05,0.100000013,0,0,0
19924,19924,0.1,4.67E-05,0.100000013,0,0,0
19972,19972,0.1,4.67E-05,0.100000013,0,0,0
20020,20020,0.1,4.67E-05,0.100000013,0,0,0
20068,20068,0.1,4.67E-05,0.100000013,0,0,0
20116,20116,0.1,4.68E-05,0.100000013,0,0,0
20164,20164,0.1,4.68E-05,0.100000013,0,0,0
20212,20212,0.1,4.68E-05,0.100000013,0,0,0
20260,20260,0.1,4.68E-05,0.100000013,0,0,0
20308,20308,0.1,4.68E-05,0.100000013,0,0,0
20356,20356,0.1,4.68E-05,0.100000013,0,0,0
20404,20404,0.1,4.68E-05,0.100000013,0,0,0
20452,20452,0.1,4.68E-05,0.100000013,0,0,0
20500,20500,0.1,4.69E-05,0.100000013,0,0,0
20548,20548,0.1,4.69E-05,0.100000013,0,0,0
20596,20596,0.1,4.69E-05,0.100000013,0,0,0
20644,20644,0.1,4.69E-05,0.100000013,0,0,0
20692,20692,0.1,4.69E-05,0.100000013,0,0,0
20740,20740,0.1,4.69E-05,0.100000013,0,0,0
20788,20788,0.1,4.69E-05,0.100000013,0,0,0
20836,20836,0.1,4.70E-05,0.100000013,0,0,0
20884,20884,0.1,4.70E-05,0.100000013,0,0,0
20932,20932,0.1,4.70E-05,0.100000013,0,0,0
20980,20980,0.1,4.70E-05,0.100000013,0,0,0
21028,21028,0.1,4.70E-05,0.100000013,0,0,0
21076,21076,0.1,4.70E-05,0.100000013,0,0,0
21124,21124,0.1,4.70E-05,0.100000013,0,0,0
21172,21172,0.1,4.70E-05,0.100000013,0,0,0
21220,21220,0.1,4.71E-05,0.100000013,0,0,0
21268,21268,0.1,4.71E-05,0.100000013,0,0,0
21316,21316,0.1,4.71E-05,0.100000013,0,0,0
21364,21364,0.1,4.71E-05,0.100000013,0,0,0
21412,21412,0.1,4.71E-05,0.100000013,0,0,0
21460,21444,0.1,8.92E-05,4.21E-05,0,0,0
21508,21492,0.1,4.71E-05,0.099957899,0,0,0
21556,21540,0.1,4.71E-05,0.100000013,0,0,0
21604,21572,0.1,0.050089188,0.050042048,0,0,0
21652,21620,0.1,4.72E-05,0.049957965,0,0,0
21700,21668,0.1,4.72E-05,0.100000013,0,0,0
21748,21716,0.1,4.72E-05,0.100000013,0,0,0
21796,21748,0.1,8.91E-05,4.20E-05,0,0,0
21844,21796,0.1,4.72E-05,0.099958044,0,0,0
21892,21844,0.1,4.72E-05,0.100000013,0,0,0
21940,21876,0.1,0.050089111,0.050041905,0,0,0
21988,21924,0.1,4.72E-05,0.049958108,0,0,0
22036,21972,0.1,4.72E-05,0.100000013,0,0,0
22084,22020,0.1,4.72E-05,0.100000013,0,0,0
22132,22052,0.1,8.91E-05,4.18E-05,0,0,0
22180,22100,0.1,4.73E-05,0.099958186,0,0,0
22228,22148,0.1,4.73E-05,0.100000013,0,0,0
22276,22180,0.1,0.050089038,0.050041765,0,0,0
22324,22228,0.1,4.73E-05,0.049958249,0,0,0
22372,22276,0.1,4.73E-05,0.100000013,0,0,0
22420,22324,0.1,4.73E-05,0.100000013,0,0,0
22468,22356,0.1,8.90E-05,4.17E-05,0,0,0
22516,22404,0.1,4.73E-05,0.099958323,0,0,0
22564,22452,0.1,4.73E-05,0.100000013,0,0,0
22612,22484,0.1,0.050088969,0.05004163,0,0,0
22660,22532,0.1,4.74E-05,0.049958383,0,0,0
22708,22580,0.1,4.73E-05,0.099999988,0,0,0
22756,22628,0.1,4.73E-05,0.099999988,0,0,0
22804,22660,0.1,8.89E-05,4.16E-05,0,0,0
22852,22708,0.1,4.73E-05,0.099958388,0,0,0
