st,p,sp,ti
5.138344152132,48.0,2690.0,0.10000000000000053
5.238344152132,48.0,2738.0,0.09999999999999964
5.338344152132,48.0,2786.0,0.09999999999999964
5.438344152132,48.0,2834.0,0.10000000000000053
5.538344152132,48.0,2882.0,0.09999999999999964
5.638344152132,48.0,2930.0,0.10000000000000053
5.738344152132,48.0,2978.0,0.09999999999999964
5.838344152132,48.0,3026.0,0.09999999999999964
5.938344152132,48.0,3074.0,0.10000000000000053
6.038344152132,48.0,3122.0,0.09999999999999964
6.138344152132,48.0,3170.0,0.10000000000000053
6.238344152132,48.0,3218.0,0.09999999999999964
6.338344152132,48.0,3266.0,0.09999999999999964
6.438344152132,48.0,3314.0,0.10000000000000053
6.538344152132,48.0,3362.0,0.09999999999999964
6.638344152132,48.0,3410.0,0.10000000000000053
6.738344152132,48.0,3458.0,0.09999999999999964
6.838344152132,48.0,3506.0,0.09999999999999964
6.938344152132,48.0,3554.0,0.10000000000000053
7.038344152132,48.0,3602.0,0.09999999999999964
7.138344152132,48.0,3650.0,0.10000000000000053
7.238344152132,48.0,3698.0,0.09999999999999964
7.338344152132,48.0,3746.0,0.09999999999999964
7.438344152132,48.0,3794.0,0.10000000000000053
7.538344152132,48.0,3842.0,0.09999999999999964
7.638344152132,48.0,3890.0,0.10000000000000053
7.738344152132,48.0,3938.0,0.09999999999999964
7.838344152132,48.0,3986.0,0.09999999999999964
7.938344152132,48.0,4034.0,0.10000000000000053
8.038344152132,48.0,4082.0,0.09999999999999964
8.138344152132,48.0,4130.0,0.09999999999999964
8.238344152132,48.0,4178.0,0.10000000000000142
8.338344152132,48.0,4226.0,0.09999999999999964
8.438344152132,48.0,4274.0,0.09999999999999964
8.538344152132,48.0,4322.0,0.09999999999999964
8.638344152132,48.0,4370.0,0.09999999999999964
8.738344152132,48.0,4418.0,0.10000000000000142
8.838344152132,48.0,4466.0,0.09999999999999964
8.938344152132,48.0,4514.0,0.09999999999999964
9.038344152132,48.0,4562.0,0.09999999999999964
9.138344152132,48.0,4610.0,0.09999999999999964
9.238344152132,48.0,4658.0,0.10000000000000142
9.338344152132,48.0,4706.0,0.09999999999999964
9.438344152132,48.0,4754.0,0.09999999999999964
9.538344152132,48.0,4802.0,0.09999999999999964
9.638344152132,48.0,4850.0,0.09999999999999964
9.738344152132,48.0,4898.0,0.10000000000000142
9.838344152132,48.0,4946.0,0.09999999999999964
9.938344152132,48.0,4994.0,0.09999999999999964
10.038344152132,48.0,5042.0,0.09999999999999964
10.138344152132,48.0,5090.0,0.09999999999999964
10.238344152132,48.0,5138.0,0.10000000000000142
10.338344152132,48.0,5186.0,0.09999999999999964
10.438344152132,48.0,5234.0,0.09999999999999964
10.538344152132,48.0,5282.0,0.09999999999999964
10.638344152132,48.0,5330.0,0.09999999999999964
10.738344152132,48.0,5378.0,0.10000000000000142
10.838344152132,48.0,5426.0,0.09999999999999964
10.938344152132,48.0,5474.0,0.09999999999999964
11.038344152132,48.0,5522.0,0.09999999999999964
11.138344152132,48.0,5570.0,0.09999999999999964
11.238344152132,48.0,5618.0,0.10000000000000142
11.338344152132,48.0,5666.0,0.09999999999999964
11.438344152132,48.0,5714.0,0.09999999999999964
11.538344152132,48.0,5762.0,0.09999999999999964
11.638344152132,48.0,5810.0,0.09999999999999964
11.738344152132,48.0,5858.0,0.10000000000000142
11.838344152132,48.0,5906.0,0.09999999999999964
11.938344152132,48.0,5954.0,0.09999999999999964
12.038344152132,48.0,6002.0,0.09999999999999964
12.138344152132,48.0,6050.0,0.09999999999999964
12.238344152132,48.0,6098.0,0.10000000000000142
12.338344152132,48.0,6146.0,0.09999999999999964
12.438344152132,48.0,6194.0,0.09999999999999964
12.538344152132,48.0,6242.0,0.09999999999999964
12.638344152132,48.0,6290.0,0.09999999999999964
12.738344152132,48.0,6338.0,0.10000000000000142
12.838344152132,48.0,6386.0,0.09999999999999964
12.938344152132,48.0,6434.0,0.09999999999999964
13.038344152132,48.0,6482.0,0.09999999999999964
13.138344152132,48.0,6530.0,0.09999999999999964
13.238344152132,48.0,6578.0,0.10000000000000142
13.338344152132,48.0,6626.0,0.09999999999999964
13.438344152132,48.0,6674.0,0.09999999999999964
13.538344152132,48.0,6722.0,0.09999999999999964
13.638344152132,48.0,6770.0,0.09999999999999964
13.738344152132,48.0,6818.0,0.10000000000000142
13.838344152132,48.0,6866.0,0.09999999999999964
13.938344152132,48.0,6914.0,0.09999999999999964
14.038344152132,48.0,6962.0,0.09999999999999964
14.138344152132,48.0,7010.0,0.09999999999999964
14.238344152132,48.0,7058.0,0.10000000000000142
14.338344152132,48.0,7106.0,0.09999999999999964
14.438344152132,48.0,7154.0,0.09999999999999964
14.538344152132,48.0,7202.0,0.09999999999999964
14.638344152132,48.0,7250.0,0.09999999999999964
14.738344152132,48.0,7298.0,0.10000000000000142
14.838344152132,48.0,7346.0,0.09999999999999964
14.938344152132,48.0,7394.0,0.09999999999999964
15.038344152132,48.0,7442.0,0.09999999999999964
15.138344152132,48.0,7490.0,0.09999999999999964
15.238344152132,48.0,7538.0,0.10000000000000142
15.338344152132,48.0,7586.0,0.09999999999999964
15.438344152132,48.0,7634.0,0.09999999999999964
15.538344152132,48.0,7682.0,0.09999999999999964
15.638344152132,48.0,7730.0,0.09999999999999964
15.738344152132,48.0,7778.0,0.10000000000000142
15.838344152132,48.0,7826.0,0.09999999999999964
15.907438274689,14.0,7840.0,0.06909412255699898
15.907602274689,34.0,7874.0,0.00016399999999983095
15.908335452016,14.0,7888.0,0.0007331773270013997
15.908959452016,34.0,7922.0,0.0006239999999984036
15.909652629001,14.0,7936.0,0.0006931769850009317
15.909856629001,36.0,7972.0,0.000204000000000093
15.938344152132,48.0,8020.0,0.028487523131000003
16.038344152132,48.0,8068.0,0.10000000000000142
16.138344152132,48.0,8116.0,0.09999999999999787
16.238344152132,48.0,8164.0,0.10000000000000142
16.338344152132,48.0,8212.0,0.09999999999999787
16.438344152132,48.0,8260.0,0.10000000000000142
16.538344152132,48.0,8308.0,0.10000000000000142
16.638344152132,48.0,8356.0,0.09999999999999787
16.738344152132,48.0,8404.0,0.10000000000000142
16.838344152132,48.0,8452.0,0.09999999999999787
16.938344152132,48.0,8500.0,0.10000000000000142
17.038344152132,48.0,8548.0,0.10000000000000142
17.138344152132,48.0,8596.0,0.09999999999999787
17.238344152132,48.0,8644.0,0.10000000000000142
17.338344152132,48.0,8692.0,0.09999999999999787
17.438344152132,48.0,8740.0,0.10000000000000142
17.538344152132,48.0,8788.0,0.10000000000000142
17.638344152132,48.0,8836.0,0.09999999999999787
17.738344152132,48.0,8884.0,0.10000000000000142
17.838344152132,48.0,8932.0,0.09999999999999787
17.938344152132,48.0,8980.0,0.10000000000000142
18.038344152132,48.0,9028.0,0.10000000000000142
18.138344152132,48.0,9076.0,0.09999999999999787
18.238344152132,48.0,9124.0,0.10000000000000142
18.338344152132,48.0,9172.0,0.09999999999999787
18.438344152132,48.0,9220.0,0.10000000000000142
18.538344152132,48.0,9268.0,0.10000000000000142
18.638344152132,48.0,9316.0,0.09999999999999787
18.738344152132,48.0,9364.0,0.10000000000000142
18.838344152132,48.0,9412.0,0.09999999999999787
18.938344152132,48.0,9460.0,0.10000000000000142
19.038344152132,48.0,9508.0,0.10000000000000142
19.138344152132,48.0,9556.0,0.09999999999999787
19.238344152132,48.0,9604.0,0.10000000000000142
19.338344152132,48.0,9652.0,0.09999999999999787
19.438344152132,48.0,9700.0,0.10000000000000142
19.538344152132,48.0,9748.0,0.10000000000000142
19.638344152132,48.0,9796.0,0.09999999999999787
19.738344152132,48.0,9844.0,0.10000000000000142
19.838344152132,48.0,9892.0,0.09999999999999787
19.938344152132,48.0,9940.0,0.10000000000000142
20.038344152132,48.0,9988.0,0.10000000000000142
20.138344152132,48.0,10036.0,0.09999999999999787
20.238344152132,48.0,10084.0,0.10000000000000142
20.338344152132,48.0,10132.0,0.09999999999999787
20.438344152132,48.0,10180.0,0.10000000000000142
20.538344152132,48.0,10228.0,0.10000000000000142
20.638344152132,48.0,10276.0,0.09999999999999787
20.738344152132,48.0,10324.0,0.10000000000000142
20.838344152132,48.0,10372.0,0.09999999999999787
20.938344152132,48.0,10420.0,0.10000000000000142
21.038344152132,48.0,10468.0,0.10000000000000142
21.138344152132,48.0,10516.0,0.09999999999999787
21.238344152132,48.0,10564.0,0.10000000000000142
21.338344152132,48.0,10612.0,0.09999999999999787
21.438344152132,48.0,10660.0,0.10000000000000142
21.538344152132,48.0,10708.0,0.10000000000000142
21.638344152132,48.0,10756.0,0.09999999999999787
21.738344152132,48.0,10804.0,0.10000000000000142
21.838344152132,48.0,10852.0,0.09999999999999787
21.938344152132,48.0,10900.0,0.10000000000000142
22.038344152132,48.0,10948.0,0.10000000000000142
22.138344152132,48.0,10996.0,0.09999999999999787
22.238344152132,48.0,11044.0,0.10000000000000142
22.338344152132,48.0,11092.0,0.09999999999999787
22.438344152132,48.0,11140.0,0.10000000000000142
22.538344152132,48.0,11188.0,0.10000000000000142
22.638344152132,48.0,11236.0,0.09999999999999787
22.738344152132,48.0,11284.0,0.10000000000000142
22.838344152132,48.0,11332.0,0.09999999999999787
22.938344152132,48.0,11380.0,0.10000000000000142
23.038344152132,48.0,11428.0,0.10000000000000142
23.138344152132,48.0,11476.0,0.09999999999999787
23.238344152132,48.0,11524.0,0.10000000000000142
23.338344152132,48.0,11572.0,0.09999999999999787
23.438344152132,48.0,11620.0,0.10000000000000142
23.538344152132,48.0,11668.0,0.10000000000000142
23.638344152132,48.0,11716.0,0.09999999999999787
23.738344152132,48.0,11764.0,0.10000000000000142
23.838344152132,48.0,11812.0,0.09999999999999787
23.938344152132,48.0,11860.0,0.10000000000000142
24.038344152132,48.0,11908.0,0.10000000000000142
24.138344152132,48.0,11956.0,0.09999999999999787
24.238344152132,48.0,12004.0,0.10000000000000142
24.338344152132,48.0,12052.0,0.09999999999999787
24.438344152132,48.0,12100.0,0.10000000000000142
24.538344152132,48.0,12148.0,0.10000000000000142
24.638344152132,48.0,12196.0,0.09999999999999787
24.738344152132,48.0,12244.0,0.10000000000000142
24.838344152132,48.0,12292.0,0.09999999999999787
24.938344152132,48.0,12340.0,0.10000000000000142
25.038344152132,48.0,12388.0,0.10000000000000142
25.138344152132,48.0,12436.0,0.09999999999999787
25.238344152132,48.0,12484.0,0.10000000000000142
25.338344152132,48.0,12532.0,0.09999999999999787
25.438344152132,48.0,12580.0,0.10000000000000142
25.538344152132,48.0,12628.0,0.10000000000000142
25.638344152132,48.0,12676.0,0.09999999999999787
25.738344152132,48.0,12724.0,0.10000000000000142
25.838344152132,48.0,12772.0,0.09999999999999787
25.938344152132,48.0,12820.0,0.10000000000000142
26.038344152132,48.0,12868.0,0.10000000000000142
26.138344152132,48.0,12916.0,0.09999999999999787
26.238344152132,48.0,12964.0,0.10000000000000142
26.338344152132,48.0,13012.0,0.09999999999999787
26.438344152132,48.0,13060.0,0.10000000000000142
26.538344152132,48.0,13108.0,0.10000000000000142
26.638344152132,48.0,13156.0,0.09999999999999787
26.738344152132,48.0,13204.0,0.10000000000000142
26.838344152132,48.0,13252.0,0.09999999999999787
26.938344152132,48.0,13300.0,0.10000000000000142
27.038344152132,48.0,13348.0,0.10000000000000142
27.138344152132,48.0,13396.0,0.09999999999999787
27.238344152132,48.0,13444.0,0.10000000000000142
27.338344152132,48.0,13492.0,0.09999999999999787
27.438344152132,48.0,13540.0,0.10000000000000142
27.538344152132,48.0,13588.0,0.10000000000000142
27.638344152132,48.0,13636.0,0.09999999999999787
27.738344152132,48.0,13684.0,0.10000000000000142
27.838344152132,48.0,13732.0,0.09999999999999787
27.938344152132,48.0,13780.0,0.10000000000000142
28.038344152132,48.0,13828.0,0.10000000000000142
28.138344152132,48.0,13876.0,0.09999999999999787
28.238344152132,48.0,13924.0,0.10000000000000142
28.338344152132,48.0,13972.0,0.09999999999999787
28.438344152132,48.0,14020.0,0.10000000000000142
28.538344152132,48.0,14068.0,0.10000000000000142
28.638344152132,48.0,14116.0,0.09999999999999787
28.738344152132,48.0,14164.0,0.10000000000000142
28.838344152132,48.0,14212.0,0.09999999999999787
28.938344152132,48.0,14260.0,0.10000000000000142
29.038344152132,48.0,14308.0,0.10000000000000142
29.138344152132,48.0,14356.0,0.09999999999999787
29.238344152132,48.0,14404.0,0.10000000000000142
29.338344152132,48.0,14452.0,0.09999999999999787
29.438344152132,48.0,14500.0,0.10000000000000142
29.538344152132,48.0,14548.0,0.10000000000000142
29.638344152132,48.0,14596.0,0.09999999999999787
29.738344152132,48.0,14644.0,0.10000000000000142
29.838344152132,48.0,14692.0,0.09999999999999787
29.938344152132,48.0,14740.0,0.10000000000000142
30.038344152132,48.0,14788.0,0.10000000000000142
30.138344152132,48.0,14836.0,0.09999999999999787
30.238344152132,48.0,14884.0,0.10000000000000142
30.338344152132,48.0,14932.0,0.09999999999999787
30.438344152132,48.0,14980.0,0.10000000000000142
30.538344152132,48.0,15028.0,0.10000000000000142
30.638344152132,48.0,15076.0,0.09999999999999787
30.738344152132,48.0,15124.0,0.10000000000000142
30.838344152132,48.0,15172.0,0.09999999999999787
30.938344152132,48.0,15220.0,0.10000000000000142
31.038344152132,48.0,15268.0,0.10000000000000142
31.138344152132,48.0,15316.0,0.09999999999999787
31.238344152132,48.0,15364.0,0.10000000000000142
31.338344152132,48.0,15412.0,0.09999999999999787
31.438344152132,48.0,15460.0,0.10000000000000142
31.538344152132,48.0,15508.0,0.10000000000000142
31.638344152132,48.0,15556.0,0.09999999999999787
31.738344152132,48.0,15604.0,0.10000000000000142
31.838344152132,48.0,15652.0,0.09999999999999787
31.938344152132,48.0,15700.0,0.10000000000000142
32.038344152132,48.0,15748.0,0.09999999999999787
32.138344152132,48.0,15796.0,0.10000000000000142
32.238344152132,48.0,15844.0,0.10000000000000142
32.338344152132,48.0,15892.0,0.10000000000000142
32.438344152132,48.0,15940.0,0.09999999999999432
32.538344152132,48.0,15988.0,0.10000000000000142
32.638344152132,48.0,16036.0,0.10000000000000142
32.738344152132,48.0,16084.0,0.10000000000000142
32.838344152132,48.0,16132.0,0.10000000000000142
32.938344152132,48.0,16180.0,0.09999999999999432
33.038344152132,48.0,16228.0,0.10000000000000142
33.138344152132,48.0,16276.0,0.10000000000000142
33.238344152132,48.0,16324.0,0.10000000000000142
33.338344152132,48.0,16372.0,0.10000000000000142
33.438344152132,48.0,16420.0,0.09999999999999432
33.538344152132,48.0,16468.0,0.10000000000000142
33.638344152132,48.0,16516.0,0.10000000000000142
33.738344152132,48.0,16564.0,0.10000000000000142
33.838344152132,48.0,16612.0,0.10000000000000142
33.938344152132,48.0,16660.0,0.09999999999999432
34.038344152132,48.0,16708.0,0.10000000000000142
34.138344152132,48.0,16756.0,0.10000000000000142
34.238344152132,48.0,16804.0,0.10000000000000142
34.338344152132,48.0,16852.0,0.10000000000000142
34.438344152132,48.0,16900.0,0.09999999999999432
34.538344152132,48.0,16948.0,0.10000000000000142
34.638344152132,48.0,16996.0,0.10000000000000142
34.738344152132,48.0,17044.0,0.10000000000000142
34.838344152132,48.0,17092.0,0.10000000000000142
34.938344152132,48.0,17140.0,0.09999999999999432
35.038344152132,48.0,17188.0,0.10000000000000142
35.138344152132,48.0,17236.0,0.10000000000000142
35.238344152132,48.0,17284.0,0.10000000000000142
35.338344152132,48.0,17332.0,0.10000000000000142
35.438344152132,48.0,17380.0,0.09999999999999432
35.538344152132,48.0,17428.0,0.10000000000000142
35.638344152132,48.0,17476.0,0.10000000000000142
35.738344152132,48.0,17524.0,0.10000000000000142
35.838344152132,48.0,17572.0,0.10000000000000142
35.938344152132,48.0,17620.0,0.09999999999999432
36.038344152132,48.0,17668.0,0.10000000000000142
36.138344152132,48.0,17716.0,0.10000000000000142
36.238344152132,48.0,17764.0,0.10000000000000142
36.338344152132,48.0,17812.0,0.10000000000000142
36.438344152132,48.0,17860.0,0.09999999999999432
36.538344152132,48.0,17908.0,0.10000000000000142
36.638344152132,48.0,17956.0,0.10000000000000142
36.738344152132,48.0,18004.0,0.10000000000000142
36.838344152132,48.0,18052.0,0.10000000000000142
36.938344152132,48.0,18100.0,0.09999999999999432
37.038344152132,48.0,18148.0,0.10000000000000142
37.138344152132,48.0,18196.0,0.10000000000000142
37.238344152132,48.0,18244.0,0.10000000000000142
37.338344152132,48.0,18292.0,0.10000000000000142
37.438344152132,48.0,18340.0,0.09999999999999432
37.538344152132,48.0,18388.0,0.10000000000000142
37.638344152132,48.0,18436.0,0.10000000000000142
37.738344152132,48.0,18484.0,0.10000000000000142
37.838344152132,48.0,18532.0,0.10000000000000142
37.938344152132,48.0,18580.0,0.09999999999999432
38.038344152132,48.0,18628.0,0.10000000000000142
38.138344152132,48.0,18676.0,0.10000000000000142
38.238344152132,48.0,18724.0,0.10000000000000142
38.338344152132,48.0,18772.0,0.10000000000000142
38.438344152132,48.0,18820.0,0.09999999999999432
38.538344152132,48.0,18868.0,0.10000000000000142
38.638344152132,48.0,18916.0,0.10000000000000142
38.738344152132,48.0,18964.0,0.10000000000000142
38.838344152132,48.0,19012.0,0.10000000000000142
38.938344152132,48.0,19060.0,0.09999999999999432
39.038344152132,48.0,19108.0,0.10000000000000142
39.138344152132,48.0,19156.0,0.10000000000000142
39.238344152132,48.0,19204.0,0.10000000000000142
39.338344152132,48.0,19252.0,0.10000000000000142
39.438344152132,48.0,19300.0,0.09999999999999432
39.538344152132,48.0,19348.0,0.10000000000000142
39.638344152132,48.0,19396.0,0.10000000000000142
39.738344152132,48.0,19444.0,0.10000000000000142
39.838344152132,48.0,19492.0,0.10000000000000142
39.938344152132,48.0,19540.0,0.09999999999999432
40.038344152132,48.0,19588.0,0.10000000000000142
40.138344152132,48.0,19636.0,0.10000000000000142
40.238344152132,48.0,19684.0,0.10000000000000142
40.338344152132,48.0,19732.0,0.10000000000000142
40.438344152132,48.0,19780.0,0.09999999999999432
40.538344152132,48.0,19828.0,0.10000000000000142
40.638344152132,48.0,19876.0,0.10000000000000142
40.738344152132,48.0,19924.0,0.10000000000000142
40.838344152132,48.0,19972.0,0.10000000000000142
40.938344152132,48.0,20020.0,0.09999999999999432
41.038344152132,48.0,20068.0,0.10000000000000142
41.138344152132,48.0,20116.0,0.10000000000000142
41.238344152132,48.0,20164.0,0.10000000000000142
41.338344152132,48.0,20212.0,0.10000000000000142
41.438344152132,48.0,20260.0,0.09999999999999432
41.538344152132,48.0,20308.0,0.10000000000000142
41.638344152132,48.0,20356.0,0.10000000000000142
41.738344152132,48.0,20404.0,0.10000000000000142
41.838344152132,48.0,20452.0,0.10000000000000142
41.938344152132,48.0,20500.0,0.09999999999999432
42.038344152132,48.0,20548.0,0.10000000000000142
42.138344152132,48.0,20596.0,0.10000000000000142
42.238344152132,48.0,20644.0,0.10000000000000142
42.338344152132,48.0,20692.0,0.10000000000000142
42.438344152132,48.0,20740.0,0.09999999999999432
42.538344152132,48.0,20788.0,0.10000000000000142
42.638344152132,48.0,20836.0,0.10000000000000142
42.738344152132,48.0,20884.0,0.10000000000000142
42.838344152132,48.0,20932.0,0.10000000000000142
42.938344152132,48.0,20980.0,0.09999999999999432
43.038344152132,48.0,21028.0,0.10000000000000142
43.138344152132,48.0,21076.0,0.10000000000000142
43.238344152132,48.0,21124.0,0.10000000000000142
43.338344152132,48.0,21172.0,0.10000000000000142
43.438344152132,48.0,21220.0,0.09999999999999432
43.538344152132,48.0,21268.0,0.10000000000000142
43.638344152132,48.0,21316.0,0.10000000000000142
43.738344152132,48.0,21364.0,0.10000000000000142
43.838344152132,48.0,21412.0,0.10000000000000142
43.938344152132,48.0,21460.0,0.09999999999999432
44.038344152132,48.0,21508.0,0.10000000000000142
44.138344152132,48.0,21556.0,0.10000000000000142
44.238344152132,48.0,21604.0,0.10000000000000142
44.338344152132,48.0,21652.0,0.10000000000000142
44.438344152132,48.0,21700.0,0.09999999999999432
44.538344152132,48.0,21748.0,0.10000000000000142
44.638344152132,48.0,21796.0,0.10000000000000142
44.738344152132,48.0,21844.0,0.10000000000000142
44.838344152132,48.0,21892.0,0.10000000000000142
44.938344152132,48.0,21940.0,0.09999999999999432
45.038344152132,48.0,21988.0,0.10000000000000142
45.138344152132,48.0,22036.0,0.10000000000000142
45.238344152132,48.0,22084.0,0.10000000000000142
45.338344152132,48.0,22132.0,0.10000000000000142
45.438344152132,48.0,22180.0,0.09999999999999432
45.538344152132,48.0,22228.0,0.10000000000000142
45.638344152132,48.0,22276.0,0.10000000000000142
45.738344152132,48.0,22324.0,0.10000000000000142
45.838344152132,48.0,22372.0,0.10000000000000142
45.938344152132,48.0,22420.0,0.09999999999999432
46.038344152132,48.0,22468.0,0.10000000000000142
46.138344152132,48.0,22516.0,0.10000000000000142
46.238344152132,48.0,22564.0,0.10000000000000142
46.338344152132,48.0,22612.0,0.10000000000000142
46.438344152132,48.0,22660.0,0.09999999999999432
46.538344152132,48.0,22708.0,0.10000000000000142
46.638344152132,48.0,22756.0,0.10000000000000142
46.738344152132,48.0,22804.0,0.10000000000000142
46.838344152132,48.0,22852.0,0.10000000000000142
46.938344152132,48.0,22900.0,0.09999999999999432
47.038344152132,48.0,22948.0,0.10000000000000142
47.088863386627,48.0,22996.0,0.050519234494998955
47.138344152132,48.0,23044.0,0.049480765505002466
47.238344152132,48.0,23092.0,0.10000000000000142
47.338344152132,48.0,23140.0,0.10000000000000142
47.388447348106,14.0,23154.0,0.05010319597399615
47.388671348106,34.0,23188.0,0.00022400000000288856
47.38944450882,14.0,23202.0,0.0007731607139973562
47.39012850882,34.0,23236.0,0.0006839999999996849
47.390481669216,14.0,23250.0,0.0003531603960027496
47.391005669216,36.0,23286.0,0.0005239999999986367
47.438344152132,48.0,23334.0,0.04733848291599685
47.538344152132,48.0,23382.0,0.10000000000000142
47.638344152132,48.0,23430.0,0.10000000000000142
47.738344152132,48.0,23478.0,0.10000000000000142
47.838344152132,48.0,23526.0,0.10000000000000142
47.938344152132,48.0,23574.0,0.09999999999999432
48.038344152132,48.0,23622.0,0.10000000000000142
48.138344152132,48.0,23670.0,0.10000000000000142
48.238344152132,48.0,23718.0,0.10000000000000142
48.338344152132,48.0,23766.0,0.10000000000000142
48.438344152132,48.0,23814.0,0.09999999999999432
48.538344152132,48.0,23862.0,0.10000000000000142
48.638344152132,48.0,23910.0,0.10000000000000142
48.738344152132,48.0,23958.0,0.10000000000000142
48.838344152132,48.0,24006.0,0.10000000000000142
48.938344152132,48.0,24054.0,0.09999999999999432
49.038344152132,48.0,24102.0,0.10000000000000142
49.138344152132,48.0,24150.0,0.10000000000000142
49.238344152132,48.0,24198.0,0.10000000000000142
49.338344152132,48.0,24246.0,0.10000000000000142
49.438344152132,48.0,24294.0,0.09999999999999432
49.538344152132,48.0,24342.0,0.10000000000000142
49.638344152132,48.0,24390.0,0.10000000000000142
49.738344152132,48.0,24438.0,0.10000000000000142
49.838344152132,48.0,24486.0,0.10000000000000142
49.938344152132,48.0,24534.0,0.09999999999999432
50.038344152132,48.0,24582.0,0.10000000000000142
50.138344152132,48.0,24630.0,0.10000000000000142
50.238344152132,48.0,24678.0,0.10000000000000142
50.338344152132,48.0,24726.0,0.10000000000000142
50.438344152132,48.0,24774.0,0.09999999999999432
50.538344152132,48.0,24822.0,0.10000000000000142
50.638344152132,48.0,24870.0,0.10000000000000142
50.738344152132,48.0,24918.0,0.10000000000000142
50.838344152132,48.0,24966.0,0.10000000000000142
50.938344152132,48.0,25014.0,0.09999999999999432
51.038344152132,48.0,25062.0,0.10000000000000142
51.138344152132,48.0,25110.0,0.10000000000000142
51.238344152132,48.0,25158.0,0.10000000000000142
51.338344152132,48.0,25206.0,0.10000000000000142
51.438344152132,48.0,25254.0,0.09999999999999432
51.538344152132,48.0,25302.0,0.10000000000000142
51.638344152132,48.0,25350.0,0.10000000000000142
51.738344152132,48.0,25398.0,0.10000000000000142
51.838344152132,48.0,25446.0,0.10000000000000142
51.938344152132,48.0,25494.0,0.09999999999999432
52.038344152132,48.0,25542.0,0.10000000000000142
52.138344152132,48.0,25590.0,0.10000000000000142
52.238344152132,48.0,25638.0,0.10000000000000142
52.338344152132,48.0,25686.0,0.10000000000000142
52.438344152132,48.0,25734.0,0.09999999999999432
52.538344152132,48.0,25782.0,0.10000000000000142
52.638344152132,48.0,25830.0,0.10000000000000142
52.738344152132,48.0,25878.0,0.10000000000000142
52.838344152132,48.0,25926.0,0.10000000000000142
52.938344152132,48.0,25974.0,0.09999999999999432
53.038344152132,48.0,26022.0,0.10000000000000142
53.138344152132,48.0,26070.0,0.10000000000000142
53.238344152132,48.0,26118.0,0.10000000000000142
53.338344152132,48.0,26166.0,0.10000000000000142
53.438344152132,48.0,26214.0,0.09999999999999432
53.538344152132,48.0,26262.0,0.10000000000000142
53.638344152132,48.0,26310.0,0.10000000000000142
53.738344152132,48.0,26358.0,0.10000000000000142
53.838344152132,48.0,26406.0,0.10000000000000142
53.938344152132,48.0,26454.0,0.09999999999999432
