st,p,sp,ti
10.538344152132,48.0,5282.0,0.09999999999999964
10.638344152132,48.0,5330.0,0.09999999999999964
10.738344152132,48.0,5378.0,0.10000000000000142
10.838344152132,48.0,5426.0,0.09999999999999964
10.938344152132,48.0,5474.0,0.09999999999999964
11.038344152132,48.0,5522.0,0.09999999999999964
11.138344152132,48.0,5570.0,0.09999999999999964
11.238344152132,48.0,5618.0,0.10000000000000142
11.338344152132,48.0,5666.0,0.09999999999999964
11.438344152132,48.0,5714.0,0.09999999999999964
11.538344152132,48.0,5762.0,0.09999999999999964
11.638344152132,48.0,5810.0,0.09999999999999964
11.738344152132,48.0,5858.0,0.10000000000000142
11.838344152132,48.0,5906.0,0.09999999999999964
11.938344152132,48.0,5954.0,0.09999999999999964
12.038344152132,48.0,6002.0,0.09999999999999964
12.138344152132,48.0,6050.0,0.09999999999999964
12.238344152132,48.0,6098.0,0.10000000000000142
12.338344152132,48.0,6146.0,0.09999999999999964
12.438344152132,48.0,6194.0,0.09999999999999964
12.538344152132,48.0,6242.0,0.09999999999999964
12.638344152132,48.0,6290.0,0.09999999999999964
12.738344152132,48.0,6338.0,0.10000000000000142
12.838344152132,48.0,6386.0,0.09999999999999964
12.938344152132,48.0,6434.0,0.09999999999999964
13.038344152132,48.0,6482.0,0.09999999999999964
13.138344152132,48.0,6530.0,0.09999999999999964
13.238344152132,48.0,6578.0,0.10000000000000142
13.338344152132,48.0,6626.0,0.09999999999999964
13.438344152132,48.0,6674.0,0.09999999999999964
13.538344152132,48.0,6722.0,0.09999999999999964
13.638344152132,48.0,6770.0,0.09999999999999964
13.738344152132,48.0,6818.0,0.10000000000000142
13.838344152132,48.0,6866.0,0.09999999999999964
13.938344152132,48.0,6914.0,0.09999999999999964
14.038344152132,48.0,6962.0,0.09999999999999964
14.138344152132,48.0,7010.0,0.09999999999999964
14.238344152132,48.0,7058.0,0.10000000000000142
14.338344152132,48.0,7106.0,0.09999999999999964
14.438344152132,48.0,7154.0,0.09999999999999964
14.538344152132,48.0,7202.0,0.09999999999999964
14.638344152132,48.0,7250.0,0.09999999999999964
14.738344152132,48.0,7298.0,0.10000000000000142
14.838344152132,48.0,7346.0,0.09999999999999964
14.938344152132,48.0,7394.0,0.09999999999999964
15.038344152132,48.0,7442.0,0.09999999999999964
15.138344152132,48.0,7490.0,0.09999999999999964
15.238344152132,48.0,7538.0,0.10000000000000142
15.338344152132,48.0,7586.0,0.09999999999999964
15.438344152132,48.0,7634.0,0.09999999999999964
15.538344152132,48.0,7682.0,0.09999999999999964
15.638344152132,48.0,7730.0,0.09999999999999964
15.738344152132,48.0,7778.0,0.10000000000000142
15.838344152132,48.0,7826.0,0.09999999999999964
15.938344152132,48.0,7874.0,0.09999999999999964
16.038344152132,48.0,7922.0,0.10000000000000142
16.138344152132,48.0,7970.0,0.09999999999999787
16.238344152132,48.0,8018.0,0.10000000000000142
16.338344152132,48.0,8066.0,0.09999999999999787
16.438344152132,48.0,8114.0,0.10000000000000142
16.538344152132,48.0,8162.0,0.10000000000000142
16.638344152132,48.0,8210.0,0.09999999999999787
16.738344152132,48.0,8258.0,0.10000000000000142
16.838344152132,48.0,8306.0,0.09999999999999787
16.938344152132,48.0,8354.0,0.10000000000000142
17.038344152132,48.0,8402.0,0.10000000000000142
17.138344152132,48.0,8450.0,0.09999999999999787
17.238344152132,48.0,8498.0,0.10000000000000142
17.338344152132,48.0,8546.0,0.09999999999999787
17.438344152132,48.0,8594.0,0.10000000000000142
17.538344152132,48.0,8642.0,0.10000000000000142
17.638344152132,48.0,8690.0,0.09999999999999787
17.738344152132,48.0,8738.0,0.10000000000000142
17.838344152132,48.0,8786.0,0.09999999999999787
17.938344152132,48.0,8834.0,0.10000000000000142
18.038344152132,48.0,8882.0,0.10000000000000142
18.138344152132,48.0,8930.0,0.09999999999999787
18.238344152132,48.0,8978.0,0.10000000000000142
18.338344152132,48.0,9026.0,0.09999999999999787
18.438344152132,48.0,9074.0,0.10000000000000142
18.538344152132,48.0,9122.0,0.10000000000000142
18.638344152132,48.0,9170.0,0.09999999999999787
18.738344152132,48.0,9218.0,0.10000000000000142
18.838344152132,48.0,9266.0,0.09999999999999787
18.938344152132,48.0,9314.0,0.10000000000000142
19.038344152132,48.0,9362.0,0.10000000000000142
19.138344152132,48.0,9410.0,0.09999999999999787
19.238344152132,48.0,9458.0,0.10000000000000142
19.338344152132,48.0,9506.0,0.09999999999999787
19.438344152132,48.0,9554.0,0.10000000000000142
19.538344152132,48.0,9602.0,0.10000000000000142
19.638344152132,48.0,9650.0,0.09999999999999787
19.738344152132,48.0,9698.0,0.10000000000000142
19.838344152132,48.0,9746.0,0.09999999999999787
19.938344152132,48.0,9794.0,0.10000000000000142
20.038344152132,48.0,9842.0,0.10000000000000142
20.138344152132,48.0,9890.0,0.09999999999999787
20.238344152132,48.0,9938.0,0.10000000000000142
20.338344152132,48.0,9986.0,0.09999999999999787
20.438344152132,48.0,10034.0,0.10000000000000142
20.538344152132,48.0,10082.0,0.10000000000000142
20.638344152132,48.0,10130.0,0.09999999999999787
20.738344152132,48.0,10178.0,0.10000000000000142
20.838344152132,48.0,10226.0,0.09999999999999787
20.938344152132,48.0,10274.0,0.10000000000000142
21.038344152132,48.0,10322.0,0.10000000000000142
21.138344152132,48.0,10370.0,0.09999999999999787
21.238344152132,48.0,10418.0,0.10000000000000142
21.338344152132,48.0,10466.0,0.09999999999999787
21.438344152132,48.0,10514.0,0.10000000000000142
21.538344152132,48.0,10562.0,0.10000000000000142
21.638344152132,48.0,10610.0,0.09999999999999787
21.738344152132,48.0,10658.0,0.10000000000000142
21.838344152132,48.0,10706.0,0.09999999999999787
21.938344152132,48.0,10754.0,0.10000000000000142
22.038344152132,48.0,10802.0,0.10000000000000142
22.138344152132,48.0,10850.0,0.09999999999999787
22.238344152132,48.0,10898.0,0.10000000000000142
22.338344152132,48.0,10946.0,0.09999999999999787
22.438344152132,48.0,10994.0,0.10000000000000142
22.538344152132,48.0,11042.0,0.10000000000000142
22.638344152132,48.0,11090.0,0.09999999999999787
22.738344152132,48.0,11138.0,0.10000000000000142
22.838344152132,48.0,11186.0,0.09999999999999787
22.938344152132,48.0,11234.0,0.10000000000000142
23.038344152132,48.0,11282.0,0.10000000000000142
23.138344152132,48.0,11330.0,0.09999999999999787
23.238344152132,48.0,11378.0,0.10000000000000142
23.338344152132,48.0,11426.0,0.09999999999999787
23.438344152132,48.0,11474.0,0.10000000000000142
23.538344152132,48.0,11522.0,0.10000000000000142
23.638344152132,48.0,11570.0,0.09999999999999787
23.738344152132,48.0,11618.0,0.10000000000000142
23.838344152132,48.0,11666.0,0.09999999999999787
23.938344152132,48.0,11714.0,0.10000000000000142
24.038344152132,48.0,11762.0,0.10000000000000142
24.138344152132,48.0,11810.0,0.09999999999999787
24.238344152132,48.0,11858.0,0.10000000000000142
24.338344152132,48.0,11906.0,0.09999999999999787
24.438344152132,48.0,11954.0,0.10000000000000142
24.538344152132,48.0,12002.0,0.10000000000000142
24.638344152132,48.0,12050.0,0.09999999999999787
24.738344152132,48.0,12098.0,0.10000000000000142
24.838344152132,48.0,12146.0,0.09999999999999787
24.938344152132,48.0,12194.0,0.10000000000000142
25.038344152132,48.0,12242.0,0.10000000000000142
25.138344152132,48.0,12290.0,0.09999999999999787
25.238344152132,48.0,12338.0,0.10000000000000142
25.338344152132,48.0,12386.0,0.09999999999999787
25.438344152132,48.0,12434.0,0.10000000000000142
25.538344152132,48.0,12482.0,0.10000000000000142
25.638344152132,48.0,12530.0,0.09999999999999787
25.738344152132,48.0,12578.0,0.10000000000000142
25.838344152132,48.0,12626.0,0.09999999999999787
25.938344152132,48.0,12674.0,0.10000000000000142
26.038344152132,48.0,12722.0,0.10000000000000142
26.138344152132,48.0,12770.0,0.09999999999999787
26.238344152132,48.0,12818.0,0.10000000000000142
26.338344152132,48.0,12866.0,0.09999999999999787
26.438344152132,48.0,12914.0,0.10000000000000142
26.538344152132,48.0,12962.0,0.10000000000000142
26.638344152132,48.0,13010.0,0.09999999999999787
26.738344152132,48.0,13058.0,0.10000000000000142
26.838344152132,48.0,13106.0,0.09999999999999787
26.938344152132,48.0,13154.0,0.10000000000000142
27.038344152132,48.0,13202.0,0.10000000000000142
27.138344152132,48.0,13250.0,0.09999999999999787
27.238344152132,48.0,13298.0,0.10000000000000142
27.338344152132,48.0,13346.0,0.09999999999999787
27.438344152132,48.0,13394.0,0.10000000000000142
27.538344152132,48.0,13442.0,0.10000000000000142
27.638344152132,48.0,13490.0,0.09999999999999787
27.738344152132,48.0,13538.0,0.10000000000000142
27.838344152132,48.0,13586.0,0.09999999999999787
27.938344152132,48.0,13634.0,0.10000000000000142
28.038344152132,48.0,13682.0,0.10000000000000142
28.138344152132,48.0,13730.0,0.09999999999999787
28.238344152132,48.0,13778.0,0.10000000000000142
28.338344152132,48.0,13826.0,0.09999999999999787
28.438344152132,48.0,13874.0,0.10000000000000142
28.538344152132,48.0,13922.0,0.10000000000000142
28.638344152132,48.0,13970.0,0.09999999999999787
28.738344152132,48.0,14018.0,0.10000000000000142
28.838344152132,48.0,14066.0,0.09999999999999787
28.938344152132,48.0,14114.0,0.10000000000000142
29.038344152132,48.0,14162.0,0.10000000000000142
29.138344152132,48.0,14210.0,0.09999999999999787
29.238344152132,48.0,14258.0,0.10000000000000142
29.338344152132,48.0,14306.0,0.09999999999999787
29.438344152132,48.0,14354.0,0.10000000000000142
29.538344152132,48.0,14402.0,0.10000000000000142
29.638344152132,48.0,14450.0,0.09999999999999787
29.738344152132,48.0,14498.0,0.10000000000000142
29.838344152132,48.0,14546.0,0.09999999999999787
29.938344152132,48.0,14594.0,0.10000000000000142
30.038344152132,48.0,14642.0,0.10000000000000142
30.138344152132,48.0,14690.0,0.09999999999999787
30.238344152132,48.0,14738.0,0.10000000000000142
30.338344152132,48.0,14786.0,0.09999999999999787
30.438344152132,48.0,14834.0,0.10000000000000142
30.538344152132,48.0,14882.0,0.10000000000000142
30.638344152132,48.0,14930.0,0.09999999999999787
30.738344152132,48.0,14978.0,0.10000000000000142
30.838344152132,48.0,15026.0,0.09999999999999787
30.938344152132,48.0,15074.0,0.10000000000000142
31.038344152132,48.0,15122.0,0.10000000000000142
31.138344152132,48.0,15170.0,0.09999999999999787
31.238344152132,48.0,15218.0,0.10000000000000142
31.338344152132,48.0,15266.0,0.09999999999999787
31.438344152132,48.0,15314.0,0.10000000000000142
31.538344152132,48.0,15362.0,0.10000000000000142
31.638344152132,48.0,15410.0,0.09999999999999787
31.738344152132,48.0,15458.0,0.10000000000000142
31.838344152132,48.0,15506.0,0.09999999999999787
31.938344152132,48.0,15554.0,0.10000000000000142
32.038344152132,48.0,15602.0,0.09999999999999787
32.138344152132,48.0,15650.0,0.10000000000000142
32.238344152132,48.0,15698.0,0.10000000000000142
32.338344152132,48.0,15746.0,0.10000000000000142
32.438344152132,48.0,15794.0,0.09999999999999432
32.538344152132,48.0,15842.0,0.10000000000000142
32.638344152132,48.0,15890.0,0.10000000000000142
32.738344152132,48.0,15938.0,0.10000000000000142
32.838344152132,48.0,15986.0,0.10000000000000142
32.938344152132,48.0,16034.0,0.09999999999999432
33.038344152132,48.0,16082.0,0.10000000000000142
33.138344152132,48.0,16130.0,0.10000000000000142
33.238344152132,48.0,16178.0,0.10000000000000142
33.338344152132,48.0,16226.0,0.10000000000000142
33.438344152132,48.0,16274.0,0.09999999999999432
33.538344152132,48.0,16322.0,0.10000000000000142
33.638344152132,48.0,16370.0,0.10000000000000142
33.738344152132,48.0,16418.0,0.10000000000000142
33.838344152132,48.0,16466.0,0.10000000000000142
33.938344152132,48.0,16514.0,0.09999999999999432
34.038344152132,48.0,16562.0,0.10000000000000142
34.138344152132,48.0,16610.0,0.10000000000000142
34.238344152132,48.0,16658.0,0.10000000000000142
34.338344152132,48.0,16706.0,0.10000000000000142
34.438344152132,48.0,16754.0,0.09999999999999432
34.538344152132,48.0,16802.0,0.10000000000000142
34.638344152132,48.0,16850.0,0.10000000000000142
34.738344152132,48.0,16898.0,0.10000000000000142
34.838344152132,48.0,16946.0,0.10000000000000142
34.938344152132,48.0,16994.0,0.09999999999999432
35.038344152132,48.0,17042.0,0.10000000000000142
35.138344152132,48.0,17090.0,0.10000000000000142
35.238344152132,48.0,17138.0,0.10000000000000142
35.338344152132,48.0,17186.0,0.10000000000000142
35.438344152132,48.0,17234.0,0.09999999999999432
35.538344152132,48.0,17282.0,0.10000000000000142
35.638344152132,48.0,17330.0,0.10000000000000142
35.738344152132,48.0,17378.0,0.10000000000000142
35.838344152132,48.0,17426.0,0.10000000000000142
35.938344152132,48.0,17474.0,0.09999999999999432
36.038344152132,48.0,17522.0,0.10000000000000142
36.138344152132,48.0,17570.0,0.10000000000000142
36.238344152132,48.0,17618.0,0.10000000000000142
36.338344152132,48.0,17666.0,0.10000000000000142
36.438344152132,48.0,17714.0,0.09999999999999432
36.538344152132,48.0,17762.0,0.10000000000000142
36.638344152132,48.0,17810.0,0.10000000000000142
36.738344152132,48.0,17858.0,0.10000000000000142
36.838344152132,48.0,17906.0,0.10000000000000142
36.938344152132,48.0,17954.0,0.09999999999999432
37.038344152132,48.0,18002.0,0.10000000000000142
37.138344152132,48.0,18050.0,0.10000000000000142
37.238344152132,48.0,18098.0,0.10000000000000142
37.338344152132,48.0,18146.0,0.10000000000000142
37.438344152132,48.0,18194.0,0.09999999999999432
37.538344152132,48.0,18242.0,0.10000000000000142
37.638344152132,48.0,18290.0,0.10000000000000142
37.738344152132,48.0,18338.0,0.10000000000000142
37.838344152132,48.0,18386.0,0.10000000000000142
37.938344152132,48.0,18434.0,0.09999999999999432
38.038344152132,48.0,18482.0,0.10000000000000142
38.138344152132,48.0,18530.0,0.10000000000000142
38.238344152132,48.0,18578.0,0.10000000000000142
38.338344152132,48.0,18626.0,0.10000000000000142
38.438344152132,48.0,18674.0,0.09999999999999432
38.538344152132,48.0,18722.0,0.10000000000000142
38.638344152132,48.0,18770.0,0.10000000000000142
38.738344152132,48.0,18818.0,0.10000000000000142
38.838344152132,48.0,18866.0,0.10000000000000142
38.938344152132,48.0,18914.0,0.09999999999999432
39.038344152132,48.0,18962.0,0.10000000000000142
39.138344152132,48.0,19010.0,0.10000000000000142
39.238344152132,48.0,19058.0,0.10000000000000142
39.338344152132,48.0,19106.0,0.10000000000000142
39.438344152132,48.0,19154.0,0.09999999999999432
39.538344152132,48.0,19202.0,0.10000000000000142
39.638344152132,48.0,19250.0,0.10000000000000142
39.738344152132,48.0,19298.0,0.10000000000000142
39.838344152132,48.0,19346.0,0.10000000000000142
39.938344152132,48.0,19394.0,0.09999999999999432
40.038344152132,48.0,19442.0,0.10000000000000142
40.138344152132,48.0,19490.0,0.10000000000000142
40.238344152132,48.0,19538.0,0.10000000000000142
40.338344152132,48.0,19586.0,0.10000000000000142
40.438344152132,48.0,19634.0,0.09999999999999432
40.538344152132,48.0,19682.0,0.10000000000000142
40.638344152132,48.0,19730.0,0.10000000000000142
40.738344152132,48.0,19778.0,0.10000000000000142
40.838344152132,48.0,19826.0,0.10000000000000142
40.938344152132,48.0,19874.0,0.09999999999999432
41.038344152132,48.0,19922.0,0.10000000000000142
41.138344152132,48.0,19970.0,0.10000000000000142
41.238344152132,48.0,20018.0,0.10000000000000142
41.338344152132,48.0,20066.0,0.10000000000000142
41.438344152132,48.0,20114.0,0.09999999999999432
41.538344152132,48.0,20162.0,0.10000000000000142
41.638344152132,48.0,20210.0,0.10000000000000142
41.738344152132,48.0,20258.0,0.10000000000000142
41.838344152132,48.0,20306.0,0.10000000000000142
41.938344152132,48.0,20354.0,0.09999999999999432
42.038344152132,48.0,20402.0,0.10000000000000142
42.138344152132,48.0,20450.0,0.10000000000000142
42.238344152132,48.0,20498.0,0.10000000000000142
42.338344152132,48.0,20546.0,0.10000000000000142
42.438344152132,48.0,20594.0,0.09999999999999432
42.538344152132,48.0,20642.0,0.10000000000000142
42.638344152132,48.0,20690.0,0.10000000000000142
42.738344152132,48.0,20738.0,0.10000000000000142
42.838344152132,48.0,20786.0,0.10000000000000142
42.938344152132,48.0,20834.0,0.09999999999999432
43.038344152132,48.0,20882.0,0.10000000000000142
43.138344152132,48.0,20930.0,0.10000000000000142
43.238344152132,48.0,20978.0,0.10000000000000142
43.338344152132,48.0,21026.0,0.10000000000000142
43.438344152132,48.0,21074.0,0.09999999999999432
43.538344152132,48.0,21122.0,0.10000000000000142
43.638344152132,48.0,21170.0,0.10000000000000142
43.738344152132,48.0,21218.0,0.10000000000000142
43.838344152132,48.0,21266.0,0.10000000000000142
43.938344152132,48.0,21314.0,0.09999999999999432
44.038344152132,48.0,21362.0,0.10000000000000142
44.138344152132,48.0,21410.0,0.10000000000000142
44.238344152132,48.0,21458.0,0.10000000000000142
44.338344152132,48.0,21506.0,0.10000000000000142
44.438344152132,48.0,21554.0,0.09999999999999432
44.538344152132,48.0,21602.0,0.10000000000000142
44.638344152132,48.0,21650.0,0.10000000000000142
44.738344152132,48.0,21698.0,0.10000000000000142
44.838344152132,48.0,21746.0,0.10000000000000142
44.938344152132,48.0,21794.0,0.09999999999999432
45.038344152132,48.0,21842.0,0.10000000000000142
45.138344152132,48.0,21890.0,0.10000000000000142
45.238344152132,48.0,21938.0,0.10000000000000142
45.338344152132,48.0,21986.0,0.10000000000000142
45.438344152132,48.0,22034.0,0.09999999999999432
45.538344152132,48.0,22082.0,0.10000000000000142
45.638344152132,48.0,22130.0,0.10000000000000142
45.738344152132,48.0,22178.0,0.10000000000000142
45.838344152132,48.0,22226.0,0.10000000000000142
45.938344152132,48.0,22274.0,0.09999999999999432
46.038344152132,48.0,22322.0,0.10000000000000142
46.138344152132,48.0,22370.0,0.10000000000000142
46.238344152132,48.0,22418.0,0.10000000000000142
46.338344152132,48.0,22466.0,0.10000000000000142
46.438344152132,48.0,22514.0,0.09999999999999432
46.538344152132,48.0,22562.0,0.10000000000000142
46.638344152132,48.0,22610.0,0.10000000000000142
46.738344152132,48.0,22658.0,0.10000000000000142
46.838344152132,48.0,22706.0,0.10000000000000142
46.938344152132,48.0,22754.0,0.09999999999999432
47.038344152132,48.0,22802.0,0.10000000000000142
47.138344152132,48.0,22850.0,0.10000000000000142
47.238344152132,48.0,22898.0,0.10000000000000142
47.338344152132,48.0,22946.0,0.10000000000000142
47.438344152132,48.0,22994.0,0.09999999999999432
47.538344152132,48.0,23042.0,0.10000000000000142
47.638344152132,48.0,23090.0,0.10000000000000142
47.738344152132,48.0,23138.0,0.10000000000000142
47.838344152132,48.0,23186.0,0.10000000000000142
47.938344152132,48.0,23234.0,0.09999999999999432
48.038344152132,48.0,23282.0,0.10000000000000142
48.138344152132,48.0,23330.0,0.10000000000000142
48.238344152132,48.0,23378.0,0.10000000000000142
48.338344152132,48.0,23426.0,0.10000000000000142
48.438344152132,48.0,23474.0,0.09999999999999432
48.538344152132,48.0,23522.0,0.10000000000000142
48.638344152132,48.0,23570.0,0.10000000000000142
48.738344152132,48.0,23618.0,0.10000000000000142
48.838344152132,48.0,23666.0,0.10000000000000142
48.938344152132,48.0,23714.0,0.09999999999999432
49.038344152132,48.0,23762.0,0.10000000000000142
49.138344152132,48.0,23810.0,0.10000000000000142
49.238344152132,48.0,23858.0,0.10000000000000142
49.338344152132,48.0,23906.0,0.10000000000000142
49.438344152132,48.0,23954.0,0.09999999999999432
49.538344152132,48.0,24002.0,0.10000000000000142
49.638344152132,48.0,24050.0,0.10000000000000142
49.738344152132,48.0,24098.0,0.10000000000000142
49.838344152132,48.0,24146.0,0.10000000000000142
49.938344152132,48.0,24194.0,0.09999999999999432
50.038344152132,48.0,24242.0,0.10000000000000142
50.138344152132,48.0,24290.0,0.10000000000000142
50.238344152132,48.0,24338.0,0.10000000000000142
50.338344152132,48.0,24386.0,0.10000000000000142
50.438344152132,48.0,24434.0,0.09999999999999432
50.538344152132,48.0,24482.0,0.10000000000000142
50.638344152132,48.0,24530.0,0.10000000000000142
50.738344152132,48.0,24578.0,0.10000000000000142
50.838344152132,48.0,24626.0,0.10000000000000142
50.938344152132,48.0,24674.0,0.09999999999999432
51.038344152132,48.0,24722.0,0.10000000000000142
51.138344152132,48.0,24770.0,0.10000000000000142
51.238344152132,48.0,24818.0,0.10000000000000142
51.338344152132,48.0,24866.0,0.10000000000000142
51.438344152132,48.0,24914.0,0.09999999999999432
51.538344152132,48.0,24962.0,0.10000000000000142
51.638344152132,48.0,25010.0,0.10000000000000142
51.738344152132,48.0,25058.0,0.10000000000000142
51.838344152132,48.0,25106.0,0.10000000000000142
51.938344152132,48.0,25154.0,0.09999999999999432
52.038344152132,48.0,25202.0,0.10000000000000142
52.138344152132,48.0,25250.0,0.10000000000000142
52.238344152132,48.0,25298.0,0.10000000000000142
52.338344152132,48.0,25346.0,0.10000000000000142
52.438344152132,48.0,25394.0,0.09999999999999432
52.538344152132,48.0,25442.0,0.10000000000000142
52.638344152132,48.0,25490.0,0.10000000000000142
52.738344152132,48.0,25538.0,0.10000000000000142
52.838344152132,48.0,25586.0,0.10000000000000142
52.938344152132,48.0,25634.0,0.09999999999999432
53.038344152132,48.0,25682.0,0.10000000000000142
53.138344152132,48.0,25730.0,0.10000000000000142
53.238344152132,48.0,25778.0,0.10000000000000142
53.338344152132,48.0,25826.0,0.10000000000000142
53.438344152132,48.0,25874.0,0.09999999999999432
53.538344152132,48.0,25922.0,0.10000000000000142
53.638344152132,48.0,25970.0,0.10000000000000142
53.738344152132,48.0,26018.0,0.10000000000000142
53.838344152132,48.0,26066.0,0.10000000000000142
53.938344152132,48.0,26114.0,0.09999999999999432
54.038344152132,48.0,26162.0,0.10000000000000142
54.138344152132,48.0,26210.0,0.10000000000000142
54.238344152132,48.0,26258.0,0.10000000000000142
54.338344152132,48.0,26306.0,0.10000000000000142
54.438344152132,48.0,26354.0,0.09999999999999432
54.538344152132,48.0,26402.0,0.10000000000000142
54.638344152132,48.0,26450.0,0.10000000000000142
54.738344152132,48.0,26498.0,0.10000000000000142
54.838344152132,48.0,26546.0,0.10000000000000142
54.938344152132,48.0,26594.0,0.09999999999999432
55.038344152132,48.0,26642.0,0.10000000000000142
55.138344152132,48.0,26690.0,0.10000000000000142
