SP,RP,TI,TT,UT,LMS,CML,MLR
0.0019402201,0.006886283,1.0,0.5780649,0.99882066,1.0,1.0,0.8914604
0.0019926585,0.007072399,1.0,0.59924364,0.99886954,1.0,1.0,0.8942435
0.002045097,0.0072585144,1.0,0.5924354,0.9988216,1.0,1.0,0.8968874
0.0020975354,0.0074446304,1.0,0.58820295,0.998826,1.0,1.0,0.8994023
0.0021499738,0.0076307463,1.0,0.58090484,0.9988208,1.0,1.0,0.90179753
0.002202412,0.007816862,1.0,0.5768981,0.9988264,1.0,1.0,0.9040813
0.0022548505,0.008002978,1.0,0.5952314,0.9988647,1.0,1.0,0.90626127
0.0023072888,0.008189094,1.0,0.5909769,0.99882597,1.0,1.0,0.9083443
0.0023597272,0.00837521,1.0,0.5585538,0.9987777,1.0,1.0,0.91033685
0.0024121657,0.008561325,1.0,0.57965004,0.9988694,1.0,1.0,0.9122446
0.002464604,0.008747442,1.0,0.5980053,0.9988647,1.0,1.0,0.9140728
0.0025170424,0.008933557,1.0,0.5937729,0.998826,1.0,1.0,0.91582644
0.0025694808,0.009119673,1.0,0.5864748,0.9988208,1.0,1.0,0.9175099
0.0026219191,0.009305788,1.0,0.582468,0.9988264,1.0,1.0,0.91912735
0.0026743575,0.009491905,1.0,0.6007407,0.9988646,1.0,1.0,0.9206826
0.0027267959,0.00967802,1.0,0.5965248,0.998826,1.0,1.0,0.92217916
0.0027792344,0.009864136,1.0,0.58924866,0.9988208,1.0,1.0,0.9236203
0.0028316728,0.010050251,1.0,0.5852419,0.9988264,1.0,1.0,0.925009
0.0028841111,0.010236368,1.0,0.6035752,0.9988647,1.0,1.0,0.92634815
0.0029365495,0.010422483,1.0,0.5993427,0.998826,1.0,1.0,0.92764026
0.0029889878,0.010608599,1.0,0.59202266,0.9988207,1.0,1.0,0.92888784
0.0030414262,0.010794715,1.0,0.58803236,0.99882644,1.0,1.0,0.93009317
0.0030938645,0.0109808305,1.0,0.6059143,0.99886394,1.0,1.0,0.93125826
0.0031463031,0.011166946,1.0,0.6016874,0.998826,1.0,1.0,0.9323852
0.0031987415,0.011353062,1.0,0.5943618,0.9988207,1.0,1.0,0.93347573
0.0032511798,0.011539178,1.0,0.590377,0.99882644,1.0,1.0,0.9345317
0.0033036182,0.0117252935,1.0,0.5833651,0.99882126,1.0,1.0,0.9355546
0.0033560565,0.011911409,1.0,0.60474753,0.9988699,1.0,1.0,0.9365461
0.0034084949,0.012097525,1.0,0.5975265,0.9988209,1.0,1.0,0.9375075
0.0034609332,0.012283641,1.0,0.5935857,0.9988265,1.0,1.0,0.93844026
0.0035133718,0.012469756,1.0,0.58657384,0.99882126,1.0,1.0,0.93934554
0.0035658102,0.012655872,1.0,0.58204967,0.99882555,1.0,1.0,0.9402246
