SP,RP,TI,TT,UT,LMS,CML,MLR
606426,252424,0.1,4.82E-05,0.099999994,0,0,0.011556233
606474,252472,0.1,4.82E-05,0.099999995,0,0,0.011555318
606522,252504,0.1,8.77E-05,3.95E-05,0,0,0.011554404
606570,252552,0.1,4.82E-05,0.099960475,0,0,0.011553489
606618,252600,0.1,4.82E-05,0.099999995,0,0,0.011552575
606666,252632,0.1,0.050087747,0.050039529,0,0,0.011551661
606714,252680,0.1,4.82E-05,0.049960467,0,0,0.011550747
606762,252728,0.1,4.82E-05,0.099999996,0,0,0.011549833
606810,252776,0.1,4.82E-05,0.099999996,0,0,0.01154892
606858,252808,0.1,8.77E-05,3.95E-05,0,0,0.011548006
606906,252856,0.1,4.82E-05,0.099960458,0,0,0.011547093
606954,252904,0.1,4.82E-05,0.099999997,0,0,0.01154618
607002,252936,0.1,0.05008774,0.050039541,0,0,0.011545267
607050,252984,0.1,4.82E-05,0.049960456,0,0,0.011544354
607098,253032,0.1,4.82E-05,0.099999998,0,0,0.011543441
607146,253080,0.1,4.82E-05,0.099999998,0,0,0.011542528
607194,253112,0.1,8.77E-05,3.95E-05,0,0,0.011541616
607242,253160,0.1,4.82E-05,0.099960455,0,0,0.011540704
607290,253208,0.1,4.82E-05,0.099999999,0,0,0.011539792
607338,253240,0.1,0.050087729,0.05003954,0,0,0.01153888
607386,253288,0.1,4.82E-05,0.049960459,0,0,0.011537968
607434,253336,0.1,4.82E-05,0.099999999,0,0,0.011537056
607482,253384,0.1,4.82E-05,0.1,0,0,0.011536144
607530,253416,0.1,8.77E-05,3.95E-05,0,0,0.011535233
607578,253464,0.1,4.82E-05,0.099960465,0,0,0.011534322
607626,253512,0.1,4.82E-05,0.1,0,0,0.01153341
607674,253544,0.1,0.050087713,0.050039526,0,0,0.011532499
607722,253592,0.1,4.82E-05,0.049960475,0,0,0.011531588
607770,253640,0.1,4.82E-05,0.100000001,0,0,0.011530678
607818,253688,0.1,4.82E-05,0.100000001,0,0,0.011529767
607866,253720,0.1,8.77E-05,3.95E-05,0,0,0.011528857
607914,253768,0.1,4.82E-05,0.099960488,0,0,0.011527946
607962,253816,0.1,4.82E-05,0.100000002,0,0,0.011527036
