SP,RP,TI,TT,UT,LMS,CML,MLR
0.008869837,0.0110778585,1.0,0.99975044,0.99684626,1.0,1.0,1.0
0.008917249,0.011137072,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.00896466,0.0111962855,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.0090120705,0.011255499,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.009059482,0.011314712,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.009106893,0.011373926,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.009154304,0.011433139,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.009201716,0.011492353,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.009249127,0.011551566,1.0,0.9997524,0.99684626,1.0,1.0,1.0
0.009296537,0.01161078,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.009343949,0.011669993,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.00939136,0.011729207,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.009438771,0.01178842,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.009486183,0.011847634,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.009533593,0.011906847,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.009581004,0.011966061,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.009628416,0.012025274,1.0,0.99975437,0.99684626,1.0,1.0,1.0
0.009675827,0.012084488,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.009723238,0.012143701,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.0097706495,0.012202915,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.00981806,0.012262128,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.009865471,0.012321342,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.009912883,0.012380555,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.009960294,0.012439769,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.010007705,0.012498982,1.0,0.99975634,0.99684626,1.0,1.0,1.0
0.010055116,0.012558196,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.010102527,0.012617409,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.010149938,0.012676623,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.01019735,0.012735836,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.010244761,0.01279505,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.0102921715,0.012854263,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.010339583,0.012913477,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.010386994,0.01297269,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.010434405,0.013031904,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.010481817,0.013091117,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.010529228,0.013150331,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.010576638,0.013209544,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.01062405,0.013268758,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.010671461,0.013327971,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.010718872,0.013387185,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.010766284,0.013446398,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.010813694,0.013505612,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.010861105,0.013564825,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.010908517,0.013624039,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.010955928,0.013683252,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.011003339,0.0137424655,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.0110507505,0.013801679,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.011098161,0.0138608925,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.011145572,0.013920106,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.011192984,0.0139793195,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.011240395,0.014038533,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011287807,0.014097746,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011335217,0.01415696,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011382628,0.014216173,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.01143004,0.014275387,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011477451,0.0143346,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011524862,0.014393814,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011572273,0.014453027,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011619684,0.014512241,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011667095,0.014571454,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.011714507,0.014630668,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.011761918,0.014689881,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.011809329,0.014749095,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.01185674,0.014808308,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.011904151,0.014867522,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.011951562,0.014926735,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.011998974,0.014985949,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012046385,0.015045162,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012093795,0.015104376,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012141207,0.015163589,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012188618,0.015222803,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012236029,0.015282016,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012283441,0.01534123,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.0123308515,0.015400443,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012378262,0.015459657,1.0,0.9997662,0.99684626,1.0,1.0,1.0
