SP,RP,TI,TT,UT,LMS,CML,MLR
4.768926e-05,0.0,0.0,0.0,0.0,0.0,0.9950739,0.0
9.537852e-05,0.0,1.0,0.0,0.0,0.0,0.99014777,0.25
0.00014306778,0.0,1.0,0.0,0.0,0.0,0.9852217,0.3333333
0.00019075704,0.0,1.0,0.0,0.0,0.0,0.98029554,0.375
0.00023844629,0.0,1.0,0.0,0.0,0.0,0.97536945,0.39999998
0.00028613556,0.0,1.0,0.0,0.0,0.0,0.97044337,0.41666663
0.0003338248,0.0,1.0,0.0,0.0,0.0,0.9655172,0.4285714
0.00034773417,0.0,1.0,0.0,0.0,0.0,0.96059114,0.38285714
0.00038151408,0.0,1.0,0.0,0.0,0.0,0.95566505,0.375
0.00039542344,0.0,1.0,0.0,0.0,0.0,0.9507389,0.3366834
0.00042920333,0.0,1.0,0.0,0.0,0.0,0.9458128,0.3333333
0.0004431127,0.0,1.0,0.0,0.0,0.0,0.9408867,0.30044842
0.00047887964,0.0,1.0,0.0,0.0,0.0,0.9359606,0.30290455
0.0005265689,0.0,1.0,0.0,0.0,0.0,0.9310345,0.3207547
0.00057425816,0.0,1.0,0.0,0.0,0.0,0.92610836,0.33564013
0.0006219474,0.0,1.0,0.0,0.0,0.0,0.9211823,0.34824276
0.00066963665,0.0,1.0,0.0,0.0,0.0,0.9162562,0.35905045
0.00071732595,0.0,1.0,0.0,0.0,0.0,0.91133004,0.36842108
0.0007650152,0.0,1.0,0.0,0.0,0.0,0.90640396,0.3766234
0.00081270444,0.0,1.0,0.0,0.0,0.0,0.9014778,0.3838631
0.0008603937,0.0,1.0,0.0,0.0,0.0,0.8965517,0.3903002
0.00090808293,0.0,1.0,0.0,0.0,0.0,0.89162564,0.39606124
0.00095577224,0.0,1.0,0.0,0.0,0.0,0.8866995,0.40124738
0.0010034614,0.0,1.0,0.0,0.0,0.0,0.8817734,0.4059406
0.0010511507,0.0,1.0,0.0,0.0,0.0,0.87684727,0.41020793
0.00109884,0.0,1.0,0.0,0.0,0.0,0.8719212,0.41410488
0.0011465292,0.0,1.0,0.0,0.0,0.0,0.8669951,0.41767764
0.0011942185,0.0,1.0,0.0,0.0,0.0,0.86206895,0.42096508
0.0012419077,0.0,1.0,0.0,0.0,0.0,0.85714287,0.42400002
0.001289597,0.0,1.0,0.0,0.0,0.0,0.8522167,0.42681044
0.0013372863,0.0,1.0,0.0,0.0,0.0,0.84729064,0.42942053
0.0013849755,0.0,1.0,0.0,0.0,0.0,0.84236455,0.4318508
0.0014326648,0.0,1.0,0.0,0.0,0.0,0.8374384,0.43411928
0.0014803541,0.0,1.0,0.0,0.0,0.0,0.8325123,0.43624163
0.0015280433,0.0,1.0,0.0,0.0,0.0,0.8275862,0.43823147
0.0015757326,0.0,1.0,0.0,0.0,0.0,0.8226601,0.4401009
0.0016234218,0.0,1.0,0.0,0.0,0.0,0.817734,0.44186044
0.0016711111,0.0,1.0,0.0,0.0,0.0,0.8128079,0.4435196
0.0017188004,0.0,1.0,0.0,0.0,0.0,0.8078818,0.44508672
0.0017664896,0.0,1.0,0.0,0.0,0.0,0.8029557,0.4465692
0.0018141789,0.0,1.0,0.0,0.0,0.0,0.79802954,0.44797373
0.0018618681,0.0,1.0,0.0,0.0,0.0,0.79310346,0.44930625
0.0019095574,0.0,1.0,0.0,0.0,0.0,0.7881774,0.4505723
0.0019572466,0.0,1.0,0.0,0.0,0.0,0.7832512,0.45177662
0.0020049359,0.0,1.0,0.0,0.0,0.0,0.77832514,0.45292366
0.0020526252,0.0,1.0,0.0,0.0,0.0,0.773399,0.45401746
0.0021003145,0.0,1.0,0.0,0.0,0.0,0.7684729,0.4550615
0.0021480038,0.0,1.0,0.0,0.0,0.0,0.7635468,0.45605922
0.0021956929,0.0,1.0,0.0,0.0,0.0,0.7586207,0.45701355
0.0022433822,0.0,1.0,0.0,0.0,0.0,0.7536946,0.45792735
0.0022910715,0.0,1.0,0.0,0.0,0.0,0.74876845,0.45880312
0.0023387608,0.0,1.0,0.0,0.0,0.0,0.74384236,0.45964313
0.00238645,0.0,1.0,0.0,0.0,0.0,0.7389163,0.46044958
0.0024341391,0.0,1.0,0.0,0.0,0.0,0.7339902,0.4612245
0.0024818284,0.0,1.0,0.0,0.0,0.0,0.72906405,0.46196955
0.0025295177,0.0,1.0,0.0,0.0,0.0,0.7241379,0.46268654
0.002577207,0.0,1.0,0.0,0.0,0.0,0.7192118,0.463377
0.0026248964,0.0,1.0,0.0,0.0,0.0,0.71428573,0.46404237
0.0026725854,0.0,1.0,0.0,0.0,0.0,0.70935965,0.464684
0.0027202747,0.0,1.0,0.0,0.0,0.0,0.7044335,0.46530318
0.002767964,0.0,1.0,0.0,0.0,0.0,0.69950736,0.4659009
0.0028156533,0.0,1.0,0.0,0.0,0.0,0.6945813,0.46647847
0.0028633426,0.0,1.0,0.0,0.0,0.0,0.6896552,0.46703672
0.0029110317,0.0,1.0,0.0,0.0,0.0,0.6847291,0.4675768
0.002958721,0.0,1.0,0.0,0.0,0.0,0.67980295,0.46809942
0.0030064103,0.0,1.0,0.0,0.0,0.0,0.6748768,0.4686054
0.0030540996,0.0,1.0,0.0,0.0,0.0,0.6699507,0.46909565
0.003101789,0.0,1.0,0.0,0.0,0.0,0.66502464,0.46957076
0.003149478,0.0,1.0,0.0,0.0,0.0,0.66009855,0.4700315
0.0031971673,0.0,1.0,0.0,0.0,0.0,0.6551724,0.47047853
0.0032448566,0.0,1.0,0.0,0.0,0.0,0.6502463,0.47091246
0.003292546,0.0,1.0,0.0,0.0,0.0,0.6453202,0.47133374
0.0033402352,0.0,1.0,0.0,0.0,0.0,0.6403941,0.471743
0.0033879243,0.0,1.0,0.0,0.0,0.0,0.635468,0.4721408
0.0034356136,0.0,1.0,0.0,0.0,0.0,0.6305419,0.47252744
0.003483303,0.0,1.0,0.0,0.0,0.0,0.6256158,0.4729036
0.0035309922,0.0,1.0,0.0,0.0,0.0,0.62068963,0.47326952
0.0035786815,0.0,1.0,0.0,0.0,0.0,0.61576355,0.47362578
0.0036263706,0.0,1.0,0.0,0.0,0.0,0.61083746,0.47397256
0.0036740599,0.0,1.0,0.0,0.0,0.0,0.6059114,0.4743104
0.0037217492,0.0,1.0,0.0,0.0,0.0,0.6009852,0.4746396
0.0037694385,0.0,1.0,0.0,0.0,0.0,0.5960591,0.4749605
0.0038171278,0.0,1.0,0.0,0.0,0.0,0.591133,0.47527325
0.003864817,0.0,1.0,0.0,0.0,0.0,0.5862069,0.47557837
0.003912506,0.0,1.0,0.0,0.0,0.0,0.5812808,0.4758761
0.0039601955,0.0,1.0,0.0,0.0,0.0,0.5763547,0.4761666
0.0040078848,0.0,1.0,0.0,0.0,0.0,0.57142854,0.4764502
0.004055574,0.0,1.0,0.0,0.0,0.0,0.56650245,0.47672707
0.0041032634,0.0,1.0,0.0,0.0,0.0,0.56157637,0.4769976
0.0041509527,0.0,1.0,0.0,0.0,0.0,0.5566503,0.4772619
0.004198642,0.0,1.0,0.0,0.0,0.0,0.55172414,0.4775201
0.004246331,0.0,1.0,0.0,0.0,0.0,0.54679805,0.4777726
0.00429402,0.0,1.0,0.0,0.0,0.0,0.5418719,0.47801948
0.0043417094,0.0,1.0,0.0,0.0,0.0,0.5369458,0.47826087
0.0043893987,0.0,1.0,0.0,0.0,0.0,0.53201973,0.4784971
0.004437088,0.0,1.0,0.0,0.0,0.0,0.5270936,0.47872818
0.0044847773,0.0,1.0,0.0,0.0,0.0,0.5221675,0.47895432
0.0045324666,0.0,1.0,0.0,0.0,0.0,0.51724136,0.4791758
0.004580156,0.0,1.0,0.0,0.0,0.0,0.5123153,0.47939265
0.0046278453,0.0,1.0,0.0,0.0,0.0,0.5073892,0.47960496
0.0046755346,0.0,1.0,0.0,0.0,0.0,0.5024631,0.47981298
0.0047232234,0.0,1.0,0.0,0.0,0.0,0.49753696,0.48001683
0.0047709127,0.0,1.0,0.0,0.0,0.0,0.49261087,0.48021656
0.004818602,0.0,1.0,0.0,0.0,0.0,0.48768473,0.48041236
0.0048662913,0.0,1.0,0.0,0.0,0.0,0.48275864,0.48060435
0.0049139806,0.0,1.0,0.0,0.0,0.0,0.4778325,0.48079252
0.00496167,0.0,1.0,0.0,0.0,0.0,0.4729064,0.48097718
0.005009359,0.0,1.0,0.0,0.0,0.0,0.46798033,0.48115826
0.0050570485,0.0,1.0,0.0,0.0,0.0,0.46305418,0.481336
0.005104738,0.0,1.0,0.0,0.0,0.0,0.4581281,0.48151028
0.005152427,0.0,1.0,0.0,0.0,0.0,0.453202,0.48168147
0.0052001164,0.0,1.0,0.0,0.0,0.0,0.44827586,0.4818495
0.0052478053,0.0,1.0,0.0,0.0,0.0,0.44334978,0.48201442
0.0052954946,0.0,1.0,0.0,0.0,0.0,0.43842363,0.48217636
0.005343184,0.0,1.0,0.0,0.0,0.0,0.43349755,0.48233545
0.005390873,0.0,1.0,0.0,0.0,0.0,0.42857146,0.48249167
0.0054385625,0.0,1.0,0.0,0.0,0.0,0.42364532,0.48264527
0.005486252,0.0,1.0,0.0,0.0,0.0,0.41871923,0.48279607
0.005533941,0.0,1.0,0.0,0.0,0.0,0.4137931,0.48294437
0.0055816304,0.0,1.0,0.0,0.0,0.0,0.408867,0.48309004
0.0056293197,0.0,1.0,0.0,0.0,0.0,0.40394092,0.48323333
0.005677009,0.0,1.0,0.0,0.0,0.0,0.39901477,0.48337418
0.005724698,0.0,1.0,0.0,0.0,0.0,0.3940887,0.48351264
0.005772387,0.0,1.0,0.0,0.0,0.0,0.3891626,0.4836489
0.0058200764,0.0,1.0,0.0,0.0,0.0,0.38423645,0.4837829
0.0058677658,0.0,1.0,0.0,0.0,0.0,0.37931037,0.4839146
0.005915455,0.0,1.0,0.0,0.0,0.0,0.37438422,0.4840443
0.0059631444,0.0,1.0,0.0,0.0,0.0,0.36945814,0.484172
0.0060108337,0.0,1.0,0.0,0.0,0.0,0.36453205,0.4842975
0.006058523,0.0,1.0,0.0,0.0,0.0,0.3596059,0.48442113
0.0061062123,0.0,1.0,0.0,0.0,0.0,0.35467982,0.4845428
0.0061539016,0.0,1.0,0.0,0.0,0.0,0.34975368,0.4846626
0.0062015904,0.0,1.0,0.0,0.0,0.0,0.3448276,0.48478055
0.0062492797,0.0,1.0,0.0,0.0,0.0,0.3399015,0.48489666
0.006296969,0.0,1.0,0.0,0.0,0.0,0.33497536,0.48501104
0.0063446583,0.0,1.0,0.0,0.0,0.0,0.33004928,0.4851237
0.0063923476,0.0,1.0,0.0,0.0,0.0,0.3251232,0.48523468
0.006440037,0.0,1.0,0.0,0.0,0.0,0.32019705,0.48534405
0.0064877262,0.0,1.0,0.0,0.0,0.0,0.31527096,0.48545176
0.0065354155,0.0,1.0,0.0,0.0,0.0,0.31034482,0.4855579
0.006583105,0.0,1.0,0.0,0.0,0.0,0.30541873,0.48566258
0.006630794,0.0,1.0,0.0,0.0,0.0,0.30049264,0.48576564
0.006678483,0.0,1.0,0.0,0.0,0.0,0.2955665,0.48586726
0.0067261723,0.0,1.0,0.0,0.0,0.0,0.2906404,0.48596752
0.0067738616,0.0,1.0,0.0,0.0,0.0,0.28571427,0.48606634
0.006821551,0.0,1.0,0.0,0.0,0.0,0.28078818,0.48616368
0.00686924,0.0,1.0,0.0,0.0,0.0,0.2758621,0.48625982
0.0069169295,0.0,1.0,0.0,0.0,0.0,0.27093595,0.48635453
0.006964619,0.0,1.0,0.0,0.0,0.0,0.26600987,0.48644793
0.007012308,0.0,1.0,0.0,0.0,0.0,0.26108378,0.48654008
0.0070599974,0.0,1.0,0.0,0.0,0.0,0.25615764,0.48663104
0.0071076867,0.0,1.0,0.0,0.0,0.0,0.25123155,0.48672074
0.007155376,0.0,1.0,0.0,0.0,0.0,0.2463054,0.48680925
0.007203065,0.0,1.0,0.0,0.0,0.0,0.24137932,0.4868965
0.007250754,0.0,1.0,0.0,0.0,0.0,0.23645324,0.4869827
0.0072984435,0.0,1.0,0.0,0.0,0.0,0.23152709,0.48706782
0.007346133,0.0,1.0,0.0,0.0,0.0,0.226601,0.48715174
0.007393822,0.0,1.0,0.0,0.0,0.0,0.22167492,0.48723465
0.0074415114,0.0,1.0,0.0,0.0,0.0,0.21674877,0.48731637
0.0074892007,0.0,1.0,0.0,0.0,0.0,0.21182269,0.4873972
0.00753689,0.0,1.0,0.0,0.0,0.0,0.20689654,0.48747694
0.0075845793,0.0,1.0,0.0,0.0,0.0,0.20197046,0.48755562
0.0076322686,0.0,1.0,0.0,0.0,0.0,0.19704437,0.48763347
0.0076799574,0.00011471343,1.0,0.9990546,0.0,1.0,1.0,0.49391985
0.0077276467,0.00022942686,1.0,0.9990546,0.99511015,1.0,1.0,0.49704295
0.007775336,0.00034414028,1.0,0.9990546,0.99511015,1.0,1.0,0.5001278
0.0077892453,0.00037759836,1.0,0.999288,0.99662197,1.0,1.0,0.50102043
0.007823026,0.00045885373,1.0,0.9991324,0.99999154,1.0,1.0,0.503175
0.007836935,0.0004923118,1.0,0.999288,0.9999645,1.0,1.0,0.5040568
0.007870715,0.0005735671,1.0,0.9991324,0.99996907,1.0,1.0,0.5061853
0.007884624,0.0006070252,1.0,0.999288,0.99996644,1.0,1.0,0.5070564
0.007920391,0.0006930603,1.0,0.9991324,0.99998957,1.0,1.0,0.50928247
0.00796808,0.00080777373,1.0,0.9990546,0.99860674,1.0,1.0,0.5122194
0.0080157695,0.0009224872,1.0,0.9990546,0.99511015,1.0,1.0,0.51512146
0.008063459,0.0010372006,1.0,0.9990546,0.99511015,1.0,1.0,0.51798916
0.008111148,0.001151914,1.0,0.9990566,0.99511015,1.0,1.0,0.5208231
0.008158837,0.0012666275,1.0,0.9990566,0.99511015,1.0,1.0,0.523624
0.008206527,0.0013813409,1.0,0.9990566,0.99511015,1.0,1.0,0.5263922
