score
0.06461856
0.7690983
0.7681709
0.77438337
0.7729005
-0.11900466
0.86183745
0.7652914
0.93832666
0.75624794
-0.122431844
0.7241028
0.2224255
0.73046196
0.75820905
0.74870116
0.75791293
0.74786955
0.7567225
0.7374996
0.7641214
0.76258177
0.76193064
0.7603881
0.7685855
0.7667958
0.7658822
0.7641137
0.7719367
0.76107806
0.76890105
0.76697075
0.7659233
0.77292126
0.7717114
0.7696989
0.7685545
0.7663087
0.77403885
0.77193666
0.7707365
0.7684483
0.76730156
0.7739615
0.7726934
0.7615616
0.7691806
0.7757903
0.7744944
0.7721307
0.7709117
0.77747095
0.77615327
0.773772
0.7725287
0.77908105
0.7777359
0.7753193
0.7740621
0.78043395
0.7790733
0.7766387
0.77536756
0.77303356
0.7806085
0.7781834
0.776915
0.7745691
0.7730899
0.77958363
0.77826935
0.9497792
0.7744267
0.7809048
0.7795741
0.77721024
0.7757209
0.7734247
0.7808494
0.7784813
0.776977
0.7746766
0.7821048
0.779715
0.77820545
0.7759051
0.78332645
0.7808822
0.7794169
0.77709705
0.7756874
0.7819602
0.7804144
0.7694497
0.77671105
0.77422553
0.7817877
0.7794524
0.7780275
0.77552944
0.78293365
0.7805973
0.77912
0.7766767
0.7753193
0.7817493
0.78030545
0.7778101
0.7764507
0.78282565
0.7814294
0.7789243
0.7775623
0.7751555
0.782548
0.7800295
0.7786711
0.776263
0.78365064
0.781129
0.77976346
0.77731705
0.77581114
0.78207856
0.7806974
0.7782924
0.7767289
0.7744015
0.78194374
0.77951807
0.7779727
0.77563673
0.7830198
0.7805931
0.779041
0.7767045
0.7840319
0.7816547
0.7801091
0.78651196
0.77631027
0.78267974
0.7811695
0.77882546
0.7773769
0.7837394
0.7822208
0.7798822
0.77843255
0.77589756
0.7832843
0.7809259
0.7794816
0.77693504
0.77558297
0.78183544
0.7803218
0.7692106
0.78538316
0.78300875
0.7815154
0.77903533
0.777663
0.7752395
0.78261
0.7800757
0.7786934
0.776228
0.7836376
0.78104573
0.7797285
0.77730465
0.7846486
0.78213346
0.78075236
0.77832097
0.77677345
0.7831704
0.78178114
0.7793571
0.7778019
0.77545244
0.78281265
0.7803772
0.7788201
0.7764648
0.7836771
0.7812478
0.7796841
0.7773445
0.78484905
0.7824119
0.78084636
0.7785087
0.77705085
0.7834436
0.7818746
0.7795195
0.7780692
0.7755339
0.7829024
0.78053594
0.77907807
0.7765427
0.7839109
0.78154254
0.78004044
0.7775554
0.7761244
0.78256863
0.78109705
0.7874819
0.77716756
0.7835716
0.7820998
0.779573
0.77819014
0.7844214
0.78295034
0.7804311
0.77905005
0.7766131
0.7750525
0.78155184
0.780201
0.777772
0.77620935
0.7738357
0.7812131
0.77877814
0.78612417
0.77484214
0.7822173
0.7797753
0.77821296
0.7758264
0.783169
0.780771
0.7792033
0.776859
0.7664675
-0.085373126
0.7611522
0.26522142
-0.08756357
-0.08886785
-0.09016599
-0.09145795
-0.09274398
-0.094023935
-0.09529814
0.8775289
-0.093127586
-0.09438455
-0.09563589
-0.09688155
-0.09812196
-0.099356845
-0.10058625
-0.101810515
-0.103029504
-0.10424319
-0.105451815
-0.10665534
-0.10785386
-0.10904733
-0.11023608
-0.11141967
-0.11259858
-0.1137727
-0.11494216
-0.11610699
-0.11726705
-0.1184227
-0.119573906
-0.12072029
-0.121862516
-0.12300039
0.8483142
-0.112826616
-0.11394639
-0.11506214
-0.11617357
-0.11728099
-0.11838455
-0.11948381
-0.12057919
0.8377476
-0.11809252
-0.119176
-0.120255664
0.7201944
-0.11990465
-0.12097434
-0.12204021
-0.12310256
-0.12416115
-0.12521635
-0.12626788
-0.12731604
-0.12836064
-0.12940179
0.886797
-0.12595575
-0.12698604
-0.12801318
-0.12903692
0.85170233
-0.12816875
-0.12918368
0.8367491
0.85368437
-0.12901883
-0.13002416
0.7026762
-0.13000235
0.74459237
-0.1304095
0.8824412
0.7381819
0.8614861
-0.1305027
-0.13148826
0.7378584
-0.13144588
0.85053015
-0.1318332
-0.13280715
-0.13377823
0.73307765
0.86684495
-0.13312474
0.8447185
-0.13349429
-0.13445291
0.7388702
0.8719658
0.7356097
0.8682633
0.73190874
-0.13375211
0.82655144
-0.13410854
-0.13505188
-0.13599293
-0.13693142
0.83144194
-0.13596421
-0.13689613
-0.13782546
-0.1387526
-0.1396774
-0.14059989
-0.14152001
-0.142438
-0.14335369
-0.14426722
-0.14517833
-0.14608742
-0.14699434
-0.14789899
-0.14880162
-0.14970209
-0.15060046
-0.15149675
-0.15239099
-0.1532831
-0.15417331
-0.15506138
-0.15594734
-0.15683149
-0.15771368
-0.15859377
-0.15947208
-0.16034825
-0.16122268
-0.16209519
-0.16296591
-0.1638345
-0.16470136
-0.1655666
-0.16642967
-0.16729115
-0.16815057
-0.16900845
-0.16986455
-0.1707187
-0.17157127
-0.17242207
-0.17327127
-0.17411858
-0.17496414
-0.17580824
-0.17665064
-0.1774914
-0.1783303
-0.17916778
-0.18000363
-0.18083784
-0.18167025
-0.18250132
-0.18333079
-0.18415862
-0.1849849
-0.1858097
-0.18663299
-0.1874547
-0.18827496
-0.1890937
-0.18991104
-0.19072682
-0.191541
-0.19235395
-0.19316542
-0.19397536
-0.19478399
-0.19559121
-0.19639687
-0.19720133
-0.19800428
-0.19880591
-0.1996062
-0.20040514
-0.20120266
-0.20199887
-0.20279378
-0.20358744
-0.20437966
-0.20517068
-0.20596044
-0.20674887
-0.20753594
-0.20832188
-0.20910652
-0.20988987
-0.21067214
-0.21145307
-0.2122328
-0.2130113
-0.21378858
-0.2145645
-0.21533956
-0.21611321
-0.21688576
-0.21765718
-0.21842748
-0.2191966
-0.21996458
-0.22073144
-0.22149718
-0.22226185
-0.22302525
-0.22378759
-0.22454898
-0.22530903
-0.22606824
-0.22682635
-0.22758341
-0.2283392
-0.22909416
-0.22984785
-0.23060067
-0.23135246
-0.23210318
-0.23285285
-0.23360167
-0.23434918
-0.23509598
-0.23584177
-0.23658638
-0.23732999
-0.23807283
-0.23881455
-0.23955543
-0.24029538
-0.24103428
-0.24177219
-0.24250923
-0.24324535
-0.24398051
-0.24471483
-0.2454481
-0.24618053
-0.24691217
-0.24764273
-0.24837254
-0.24910142
-0.24982925
-0.25055647
-0.25128263
-0.25200802
-0.25273263
-0.2534563
-0.25417897
-0.25490105
-0.2556221
