0,1,2,3,4
0.46270883,0.19359088,0.23751499,0.17110203,0.2693292
0.46274617,0.19358693,0.2375648,0.17106882,0.2694185
0.46278834,0.19370614,0.2374894,0.17129877,0.26919097
0.46282518,0.1936998,0.23754118,0.1712607,0.26928568
0.44786468,0.1956334,0.2173854,0.18488921,0.2329343
0.44973797,0.19409643,0.2212598,0.18052904,0.24080552
0.45246375,0.19392478,0.22472474,0.17845306,0.24693088
0.4453829,0.19359887,0.2165636,0.18219054,0.23307523
0.4403998,0.19379152,0.21041824,0.18561637,0.22232297
0.4419915,0.1942232,0.21185625,0.18554634,0.22447588
0.443364,0.19408712,0.21363561,0.18443617,0.22764693
0.44458967,0.19423468,0.214943,0.18399546,0.22979002
0.4456697,0.19408566,0.21639177,0.18302587,0.23240452
0.44665122,0.19422679,0.21741743,0.18271594,0.23406681
0.44751897,0.1939339,0.21876736,0.18156986,0.23662435
0.4483369,0.19435102,0.21930726,0.18193334,0.23723453
0.4490659,0.19433263,0.22020206,0.18144234,0.23879428
0.44973484,0.19432764,0.22101124,0.18101534,0.2401961
0.4503502,0.194309,0.22177108,0.18059184,0.24152349
0.45092556,0.19444357,0.22232103,0.1805139,0.242369
0.4514528,0.19442207,0.2229789,0.18013802,0.2435225
0.4519441,0.19441445,0.22357912,0.17981309,0.2445657
0.45240226,0.1943937,0.2241535,0.17948072,0.24557468
0.45283768,0.19452497,0.22453971,0.1794824,0.2461393
0.453234,0.19436136,0.22519153,0.1788868,0.24739449
0.45361936,0.19449334,0.22551696,0.1789213,0.24785322
0.4539765,0.19447166,0.22597155,0.17864886,0.24865612
0.4543148,0.19446409,0.22638835,0.17841808,0.2493826
0.45464072,0.19458482,0.22665453,0.17846605,0.24974741
0.45494473,0.1945756,0.22703204,0.17825301,0.25040734
0.4552334,0.19455363,0.2274045,0.17802267,0.25106847
0.45550892,0.1945457,0.22774641,0.17783004,0.25166577
0.455771,0.19452052,0.22809051,0.17760913,0.25228056
0.45602828,0.19465491,0.22825962,0.17772958,0.2524665
0.456268,0.19463272,0.22857368,0.17752916,0.25302687
0.45649853,0.19462495,0.22886126,0.17736498,0.25353017
0.45671907,0.19459996,0.22915505,0.17717052,0.25405788
0.4569318,0.19459338,0.22941987,0.17702009,0.2545209
0.45714167,0.19471222,0.22954851,0.17713767,0.25464892
0.45733887,0.19470438,0.22979581,0.17699455,0.25508255
0.45752212,0.19453831,0.23019454,0.17652315,0.255904
0.4577118,0.19467285,0.2302819,0.1766875,0.25594786
0.45789456,0.1947921,0.23037723,0.1768236,0.25601774
0.45806623,0.19478449,0.23059371,0.17669685,0.25639793
0.4582317,0.19475962,0.23082106,0.17653719,0.25681075
0.45839292,0.19475324,0.23102362,0.17641965,0.25716588
0.4585547,0.19487238,0.23109363,0.17656916,0.2571919
0.4587064,0.19486493,0.23128602,0.17645523,0.25753033
0.45885324,0.19484021,0.23149066,0.17630775,0.2579037
0.45899677,0.19483398,0.23167172,0.17620173,0.2582215
0.45914185,0.19495371,0.23172104,0.17636323,0.25821126
0.45927793,0.19494621,0.23189443,0.1762592,0.25851694
0.45940974,0.19492139,0.23208112,0.17612095,0.2588593
0.45953918,0.19491531,0.23224497,0.17602418,0.25914732
0.45967066,0.19503275,0.23228034,0.1761896,0.25911468
0.45979393,0.19502547,0.23243807,0.17609425,0.25939298
0.45991385,0.19500059,0.23261021,0.17596348,0.25971034
0.4600317,0.19499469,0.23275995,0.17587446,0.25997373
0.46014634,0.19497156,0.23292407,0.17575064,0.2602758
0.46026525,0.19510914,0.23292287,0.17596732,0.26016375
0.4603752,0.19508494,0.23308226,0.17584434,0.26045853
0.4604836,0.19507936,0.23322019,0.17576213,0.26070118
0.46058923,0.19505632,0.23337324,0.17564419,0.26098415
0.4606934,0.19504745,0.23350945,0.17555761,0.26122653
0.46080104,0.19516796,0.23351273,0.17574523,0.26113573
0.4609015,0.19516207,0.23364142,0.1756673,0.26136273
0.46109644,0.1951303,0.23391259,0.17547265,0.26185656
0.46119705,0.195251,0.2339072,0.17566533,0.26175052
0.4612909,0.19524507,0.23402779,0.17559166,0.26196352
0.4613826,0.1952222,0.23416375,0.17548302,0.2622168
0.46147332,0.19521351,0.23428358,0.1754054,0.26243064
0.46156213,0.19519185,0.23441483,0.17530109,0.2626748
0.4616563,0.19532824,0.23438491,0.17553161,0.26251382
0.46174237,0.19530566,0.23451385,0.1754272,0.2627546
0.46182784,0.19529693,0.23462738,0.17535281,0.26295763
0.46191165,0.19527532,0.23475245,0.17525195,0.26319098
0.4620009,0.19541211,0.23471615,0.1754867,0.2630185
0.46208233,0.19538932,0.23483963,0.17538477,0.26325008
0.46216324,0.19538067,0.23494759,0.17531346,0.26344338
0.4622427,0.19535916,0.2350673,0.17521551,0.26366746
0.46232772,0.19549619,0.23502566,0.17545351,0.2634856
0.46240503,0.1954726,0.23514503,0.1753525,0.26371065
0.46248212,0.19546479,0.23524739,0.17528553,0.26389357
0.46255782,0.19544305,0.2353627,0.17518961,0.26411012
0.46263316,0.19543621,0.23546189,0.1751257,0.264287
0.4627128,0.19555478,0.23543346,0.17532763,0.26414266
0.46278638,0.19554594,0.23553266,0.17526072,0.26432094
0.4628528,0.1953833,0.23578632,0.17486857,0.26488975
0.46293092,0.1955178,0.23573889,0.17510593,0.2646997
0.46300158,0.19549373,0.23585074,0.17500809,0.26491222
0.46307832,0.19563358,0.23579614,0.17525768,0.2647055
0.4631477,0.19561203,0.23590368,0.17516622,0.26490843
0.46321696,0.1956051,0.23599562,0.17510608,0.26507276
0.46328485,0.19558074,0.23610444,0.17500934,0.26528025
0.4633589,0.19571821,0.23604906,0.1752557,0.26507404
0.46342576,0.19569665,0.23615348,0.17516585,0.26527157
0.46349257,0.195689,0.23624319,0.17510565,0.26543266
0.46355808,0.19566552,0.23634818,0.1750124,0.26563278
0.4636237,0.19565983,0.2364345,0.1749572,0.26578632
0.46369419,0.19578163,0.23639138,0.17517225,0.26561403
0.46375877,0.1957748,0.23647757,0.1751153,0.26576826
0.46382213,0.19575053,0.23658068,0.17502184,0.26596573
0.46388572,0.19574486,0.23666444,0.17496799,0.26611486
0.4639541,0.19586596,0.23661956,0.17518295,0.26594004
0.46401674,0.19585992,0.2367025,0.1751291,0.26608792
0.46407813,0.19583558,0.23680338,0.1750366,0.26628166
0.46413982,0.19582993,0.23688482,0.17498404,0.26642677
0.46420038,0.19580725,0.236983,0.17489555,0.26661447
0.46426722,0.1959451,0.23691846,0.17514758,0.26639223
0.46432686,0.19592083,0.23701715,0.17505637,0.26658207
0.46438688,0.19591528,0.23709643,0.17500518,0.26672328
0.4644459,0.19589254,0.23719263,0.17491773,0.2669075
0.46451107,0.19603054,0.23712598,0.17517114,0.26668152
0.46456912,0.19600622,0.23722282,0.1750809,0.26686817
0.46462762,0.19600064,0.23730029,0.17503051,0.26700634
0.46468496,0.19597733,0.23739524,0.17494278,0.26718894
0.46474263,0.19596949,0.23747413,0.17488818,0.26733127
0.46480542,0.19608921,0.23742379,0.17510404,0.26714817
