0,1,2,3,4,5,6,7,8,9
0.953090260033795,0.0,0.0,1.0,0.6434414613262679,0.0035533118268571587,0.0,0.0,0.0,1.0
0.9529974665240646,5.244113482615764e-05,0.00018615040953090094,1.0,0.6487963190097595,0.001747311829725432,0.0,0.0,0.0,1.0
0.954780760789276,0.00010488226965231528,0.00037230081906180194,1.0,0.6236515974071165,0.0016943495176986118,0.0,0.0,0.0,1.0
0.9543503740079562,0.00015732340447847292,0.0005584512285927029,1.0,0.6296195705752171,0.0017483761250471157,0.0,0.0,0.0,1.0
0.06204941003833389,0.00020976453930463056,0.0005584512285927029,1.0,0.0,0.0,1.0,0.0017271157167530224,0.22913911726704383,0.5
0.9808157626624261,0.0002622056741307882,0.0009307520476545049,1.0,0.1823148777579169,0.00069239030399192,0.0,0.0,0.19640496058412799,1.0
0.9537042178365369,0.00031464680895694583,0.0011169024571854058,1.0,0.5836528431772562,0.0017558401718395398,0.0,0.0,0.17185433282862464,1.0
0.9904530972872271,0.00036708794378310347,0.0013030528667163067,0.0,0.5892638416223527,0.0017477698652627535,0.0,0.0,0.15275940809692373,0.25
0.9508162718459308,0.0004195290786092611,0.0014892032762472078,1.0,0.6353314621913203,0.0018179775853163806,0.0,0.0,0.137483468311563,1.0
0.061310762756889986,0.0004719702134354187,0.0014892032762472078,1.0,0.0,0.0,1.0,0.0017271157167530224,0.24996994610950235,0.5
0.9423535152785004,0.0005244113482615764,0.0016753536857781086,1.0,0.7204355624507117,0.0036103027135650145,0.0,0.0,0.22913911726704383,1.0
0.4119053784984478,0.0005768524830877341,0.0020476545048399106,1.0,0.0,0.0009413576994665329,1.0,0.0017271157167530224,0.3172695391056634,0.75
0.9449850839185104,0.0006292936179138917,0.002233804914370812,1.0,0.666777921518968,0.0018793740831394923,0.0,0.0,0.29460743063287553,1.0
0.9526624076500098,0.0006817347527400492,0.002419955323901713,1.0,0.5657333515462085,0.001562597178365571,0.0,0.0,0.274966936623126,1.0
0.949794794439624,0.0007341758875662069,0.0026061057334326137,1.0,0.611180100171998,0.0018169132899946965,0.0,0.0,0.257781499242937,1.0
0.9522650256365831,0.0007866170223923646,0.0027922561429635146,1.0,0.5814177397075792,0.0016863330734695715,0.0,0.0,0.24261788766589154,1.0
0.9492856109349578,0.0008390581572185222,0.0029784065524944155,1.0,0.6274776038179776,0.0018179775853163806,0.0,0.0,0.22913911726704383,1.0
0.9516900629959067,0.0008914992920446798,0.003164556962025317,1.0,0.5976997304364203,0.0016863330734695715,0.0,0.0,0.21707914863125938,1.0
0.946110932423285,0.0009439404268708375,0.0033507073715562177,1.0,0.679156282041649,0.0018794143771095622,0.0,0.0,0.20622520758900273,1.0
0.9536017475362202,0.000996381561696995,0.0035368577810871186,1.0,0.5774985965842806,0.001561532780253147,0.0,0.0,0.19640496058412799,1.0
