0,1,2,3,4,5,6,7,8
0.7432737774857945,0.0018878807144119606,0.0067014148710737124,1.0,0.5780649,0.9988207199292433,1.0,1.0,0.8914603999999999
0.7561099150474457,0.0019403218643410658,0.0068875655278155664,1.0,0.59924364,0.9988695999321759,1.0,1.0,0.8942435
0.7519495495397441,0.0019927631142754145,0.007073715584445694,1.0,0.5924354000000001,0.9988216599292997,1.0,1.0,0.8968874
0.7493882842279428,0.0020452042642045195,0.00725986624118755,1.0,0.58820295,0.9988260599295636,1.0,1.0,0.8994023000000001
0.7449663021628022,0.0020976454141336245,0.007446016797910784,1.0,0.58090484,0.9988208599292517,1.0,1.0,0.90179753
0.7425429077363873,0.002150086364052241,0.007632167154596775,1.0,0.5768981,0.9988264599295877,1.0,1.0,0.9040813
0.7536520679052224,0.00220252761398659,0.007818317811338632,1.0,0.5952314000000001,0.9988647599318856,1.0,1.0,0.90626127
0.7510441753842508,0.002254968663910451,0.008004468468080487,1.0,0.5909769,0.9988260299295618,1.0,1.0,0.9083443000000001
0.7313991347926693,0.002307409813839556,0.00819061912482234,1.0,0.5585538000000001,0.9987777599266656,1.0,1.0,0.91033685
0.7442215772997498,0.002359851063773905,0.008376768781377985,1.0,0.57965004,0.9988694599321676,1.0,1.0,0.9122446
0.7553106200436457,0.002412292113697766,0.00856292043830605,1.0,0.5980053000000001,0.9988647599318856,1.0,1.0,0.9140728000000001
0.7527168227249313,0.0024647332636268705,0.008749070094861694,1.0,0.5937729,0.9988260599295636,1.0,1.0,0.91582644
0.7482964312468446,0.002517174413555975,0.00893522075160355,1.0,0.5864748000000001,0.9988208599292517,1.0,1.0,0.9175099
0.7458747374480973,0.0025696154634798365,0.009121370408159194,1.0,0.582468,0.9988264599295877,1.0,1.0,0.91912735
0.756948584583598,0.0026220566134089415,0.009307522065087259,1.0,0.6007406999999999,0.9988646599318798,1.0,1.0,0.9206825999999999
0.7543656212634959,0.0026744977633380465,0.009493671721642904,1.0,0.5965248000000001,0.9988260599295636,1.0,1.0,0.92217916
0.7499590448842859,0.002726939013272395,0.009679822378384757,1.0,0.58924866,0.9988208599292517,1.0,1.0,0.9236203000000002
0.7475378512701467,0.0027793801632015006,0.009865972034940402,1.0,0.5852419,0.9988264599295877,1.0,1.0,0.925009
0.7586489021368007,0.002831821213125361,0.01005212369186847,1.0,0.6035752,0.9988647599318856,1.0,1.0,0.92634815
0.756003075615148,0.0028842623630544665,0.010238273348424113,1.0,0.5993427,0.9988260599295636,1.0,1.0,0.92764026
0.751511217760251,0.002936703412978327,0.010424424005165968,1.0,0.59202266,0.9988207599292457,1.0,1.0,0.92888784
0.749043306903712,0.0029891445629074316,0.010610574661907823,1.0,0.58803236,0.99882649992959,1.0,1.0,0.93009317
0.7598260465972781,0.003041585612831293,0.010796724818556572,1.0,0.6059143,0.99886399993184,1.0,1.0,0.93125826
0.7571844116226417,0.0030940269627708857,0.010982874975205323,1.0,0.6016874,0.9988260599295636,1.0,1.0,0.9323851999999999
0.7526969553922962,0.003146468112699991,0.011169025631947176,1.0,0.5943618,0.9988207599292457,1.0,1.0,0.93347573
0.750239848523293,0.0031989091626238512,0.011355176288689033,1.0,0.590377,0.99882649992959,1.0,1.0,0.9345317
0.7459455635886093,0.0032513503125529567,0.011541326445337783,1.0,0.5833651,0.9988213199292792,1.0,1.0,0.9355546
0.7588620608094035,0.0033037913624768176,0.01172747660198653,1.0,0.60474753,0.9988699599321977,1.0,1.0,0.9365460999999999
0.7544096875274726,0.003356232512405922,0.011913627258728385,1.0,0.5975265000000001,0.9988209599292578,1.0,1.0,0.9375075
0.7519852627207649,0.003408673562329783,0.012099777915470242,1.0,0.5935857,0.9988265599295936,1.0,1.0,0.93844026
0.7476968499533808,0.003461114912269376,0.012285927572025885,1.0,0.58657384,0.9988213199292792,1.0,1.0,0.93934554
0.7449213555739153,0.0035135560621984813,0.01247207822876774,1.0,0.58204967,0.9988256099295366,1.0,1.0,0.9402246
0.7559936721445151,0.003565997112122342,0.012658228885509595,1.0,0.6003829,0.9988647599318856,1.0,1.0,0.94107854
0.753502822821847,0.0036184382620514472,0.01284437954225145,1.0,0.59638166,0.9988264599295877,1.0,1.0,0.9419084000000001
0.7206652931463944,0.003670879311975308,0.013030529198807095,0.0,0.5893698,0.9988213199292792,1.0,1.0,0.9427152
0.7464519504858853,0.0037233204619044127,0.013216680855735161,1.0,0.58485115,0.9988256099295366,1.0,1.0,0.9434999
0.7575255875438507,0.0037757616118335178,0.013402830512290806,1.0,0.6031789000000001,0.9988647599318856,1.0,1.0,0.94426346
0.7550254447911635,0.003828202861767867,0.01358898116903266,1.0,0.5991556,0.9988264599295877,1.0,1.0,0.9450065999999999
0.7507463354574906,0.003880643511670751,0.013775130825588304,1.0,0.59214365,0.9988213199292792,1.0,1.0,0.9457302
0.7479928191897065,0.003933084861610345,0.013961282482516369,1.0,0.5876416,0.9988256099295366,1.0,1.0,0.94643503
0.743842787496009,0.003985525611518472,0.014147432139072012,1.0,0.5808388000000001,0.9988216599292997,1.0,1.0,0.94712174
0.7565848903513308,0.004037967061463309,0.014333582795813869,1.0,0.6019074999999999,0.9988694199321653,1.0,1.0,0.9477911
0.7523017595334086,0.004090408311397658,0.014519732452369514,1.0,0.5949397,0.9988213599292817,1.0,1.0,0.9484437
0.7495381295328479,0.004142849261316275,0.014705884109297579,1.0,0.5904155,0.9988256099295366,1.0,1.0,0.9490801999999999
0.7453947602981309,0.004195290611255869,0.014892033765853222,1.0,0.5836183000000001,0.9988216599292997,1.0,1.0,0.9497011999999999
0.7581632729007622,0.004247731361163997,0.015078184422595078,1.0,0.6047255,0.9988694599321676,1.0,1.0,0.9503072
0.7538563432991848,0.00430017271110359,0.015264335079336932,1.0,0.5977136,0.9988213199292792,1.0,1.0,0.95089877
0.7510959344875006,0.0043526136610222066,0.015450485736078788,1.0,0.5931895,0.9988255599295336,1.0,1.0,0.9514764000000001
0.7469652899492144,0.004405054910956555,0.015636635392634435,1.0,0.58640873,0.9988216599292997,1.0,1.0,0.9520407
0.7597398547856044,0.004457496360901393,0.01582278604937629,1.0,0.6075214,0.9988694599321676,1.0,1.0,0.9525918999999999
0.7553489341846289,0.0045099371108095225,0.016008935705931933,1.0,0.6003665,0.9988210599292636,1.0,1.0,0.95313066
0.7526778483402654,0.004562378460749115,0.016195088363046204,1.0,0.5959854,0.9988258599295516,1.0,1.0,0.95365727
0.7485227147635649,0.004614819310662487,0.01638123801960185,1.0,0.5891605999999999,0.9988216199292972,1.0,1.0,0.9541722
0.7459557673546153,0.004667260660602081,0.016567388676343706,1.0,0.5849502,0.9988260599295636,1.0,1.0,0.9546758
0.756745619673309,0.0047197015105154535,0.01675353833289935,1.0,0.60278815,0.9988638599318317,1.0,1.0,0.9551684000000001
0.7539325514260803,0.004772142860455046,0.016939687989454996,1.0,0.5982255,0.9988254899295295,1.0,1.0,0.9556505
0.7347728999819253,0.00482458421039464,0.01712583864619685,1.0,0.56663346,0.9987791599267496,1.0,1.0,0.9561223
0.7472855581538034,0.004877025060308012,0.017311989302938705,1.0,0.5872508000000001,0.9988686599321196,1.0,1.0,0.95658416
0.742849320827331,0.004929466410247605,0.01749814095986677,1.0,0.5800133000000001,0.998820899929254,1.0,1.0,0.95703644
0.7558933751268918,0.0049819072601609785,0.017684290616422415,1.0,0.6015607,0.9988702599322156,1.0,1.0,0.95747936
0.7517173638446478,0.005034348610100571,0.01787044127316427,1.0,0.59475255,0.9988216599292997,1.0,1.0,0.9579131999999999
0.7491407728764532,0.0050867893600086995,0.018056590929719916,1.0,0.5905201,0.9988260599295636,1.0,1.0,0.9583383
0.7447004040251176,0.005139230809953537,0.01824274058627556,1.0,0.5832164000000001,0.9988208599292517,1.0,1.0,0.95875496
0.7574827217229335,0.00519167215989313,0.018428891243017415,1.0,0.6043291999999999,0.9988694599321676,1.0,1.0,0.9591632999999999
0.7533120824233808,0.005244113009806503,0.01861504189975927,1.0,0.5975265000000001,0.9988216599292997,1.0,1.0,0.9595636999999999
0.750650500086572,0.005296554359746096,0.018801191556314913,1.0,0.59315085,0.9988258599295516,1.0,1.0,0.9599563
0.7463119688214526,0.0053489951096542246,0.01898734421342919,1.0,0.5860124,0.9988210599292636,1.0,1.0,0.96034133
0.7438649456741494,0.005401436559599062,0.019173493869984834,1.0,0.5819890999999999,0.9988264599295877,1.0,1.0,0.9607190000000001
0.7549606908917943,0.005453877609522923,0.01935964452672669,1.0,0.60032237,0.9988647599318856,1.0,1.0,0.9610896000000001
0.7523530284557424,0.005506318759452027,0.019545794183282336,1.0,0.59608996,0.9988260599295636,1.0,1.0,0.96145326
0.7479289956337085,0.005558760109391619,0.019731944840024187,1.0,0.5888084,0.9988208599292517,1.0,1.0,0.9618102
0.7454833930106923,0.005611200859299749,0.01991809449657983,1.0,0.5847851,0.9988264599295877,1.0,1.0,0.9621605
0.7564938567526502,0.0056636423092445865,0.02010424515332169,1.0,0.60297525,0.9988644599318676,1.0,1.0,0.9625045
0.753974466896242,0.005716083359168447,0.02029039681024975,1.0,0.5988859000000001,0.9988263299295799,1.0,1.0,0.9628423
0.7495379894811577,0.005768524509097552,0.020476546466805398,1.0,0.5915823,0.9988208599292517,1.0,1.0,0.96317405
0.7470937873750443,0.005820965359010924,0.020662697123547253,1.0,0.587559,0.9988264599295877,1.0,1.0,0.96349996
0.7428349155106166,0.005873406608945274,0.02084884778028911,1.0,0.58054715,0.9988213199292792,1.0,1.0,0.96382016
0.7556214347591409,0.005925848058890111,0.02103499743684475,1.0,0.6016599,0.9988694599321676,1.0,1.0,0.96413475
0.7511551863561803,0.005978289108813972,0.021221148093586602,1.0,0.5943618,0.9988208599292517,1.0,1.0,0.9644439
0.7487219583003696,0.006030730258743076,0.02140729775014225,1.0,0.590355,0.9988264599295877,1.0,1.0,0.96474785
0.7444639567571599,0.006083171108656449,0.021593450407256527,1.0,0.5833430000000001,0.9988213199292792,1.0,1.0,0.9650466000000001
0.7572519065336634,0.006135612358590799,0.02177960006381217,1.0,0.60445577,0.9988695599321736,1.0,1.0,0.9653403
0.7527830871818171,0.006188053108498927,0.021965750720554025,1.0,0.59715223,0.9988207599292457,1.0,1.0,0.96562916
0.7503411859249012,0.006240494858459496,0.022151900377109672,1.0,0.5931289000000001,0.9988264599295877,1.0,1.0,0.9659131999999999
0.7460204912429079,0.006292936008388601,0.022338051033851523,1.0,0.5860124,0.9988211599292696,1.0,1.0,0.9661926
0.7433386014110087,0.006345376858301974,0.022524200690407167,1.0,0.58159286,0.9988257599295456,1.0,1.0,0.96646744
0.7541797626668051,0.006397818108236323,0.02271035134714902,1.0,0.59949684,0.99886399993184,1.0,1.0,0.96673787
0.7517042390005303,0.006450258858144452,0.02289650300407709,1.0,0.5954735,0.9988264599295877,1.0,1.0,0.96700394
0.7474580218066884,0.006502700408094533,0.023082652660632738,1.0,0.58847815,0.9988213199292792,1.0,1.0,0.96726584
0.7446800965300273,0.006555141358013149,0.023268803317374593,1.0,0.5838989,0.9988254899295295,1.0,1.0,0.9675235999999999
0.740575081451062,0.006607582607947499,0.023454952973930236,1.0,0.5771347,0.9988217599293056,1.0,1.0,0.9677773000000001
0.7536380027140418,0.006660023857881848,0.023641103630672088,1.0,0.59869874,0.9988702599322156,1.0,1.0,0.9680271
0.7493478593079133,0.006712464607789976,0.023827253287227734,1.0,0.59168684,0.9988213199292792,1.0,1.0,0.96827304
0.7466038365439917,0.006764906057734813,0.02401340394396959,1.0,0.58716273,0.9988255599295336,1.0,1.0,0.9685152
0.7424862868387464,0.006817347107658675,0.024199555600897652,1.0,0.5803765000000001,0.9988216599292997,1.0,1.0,0.96875376
0.7552800087456278,0.006869788257587779,0.02438570625763951,1.0,0.6014948,0.9988695599321736,1.0,1.0,0.9689886999999999
0.7509910257677904,0.006922229207506396,0.024571855914195157,1.0,0.59448284,0.9988213199292792,1.0,1.0,0.9692200999999999
0.7482378496255399,0.006974670357435501,0.024758006570937005,1.0,0.58994216,0.9988255599295336,1.0,1.0,0.9694480999999999
0.7441207500864419,0.007027111807380339,0.02494415622749265,1.0,0.583156,0.9988216599292997,1.0,1.0,0.96967274
0.7568252190518476,0.007079552857304199,0.025130306884234507,1.0,0.60412556,0.9988692599321556,1.0,1.0,0.9698940999999999
0.7526238284025868,0.007131994007233303,0.02531645754097636,1.0,0.5972568,0.9988215599292937,1.0,1.0,0.97011226
0.7498845173776738,0.0071844348571466765,0.025502609197904428,1.0,0.59273815,0.9988256099295366,1.0,1.0,0.9703273000000001
0.7609887157151961,0.007236876107081025,0.02568875885446007,1.0,0.6110714,0.9988647599318856,1.0,1.0,0.9705393
0.7431682385334779,0.007289317056999641,0.025874909511201926,1.0,0.58171946,0.9987830599269836,1.0,1.0,0.9707482
0.754216516231811,0.007341758606949723,0.02606105916775757,1.0,0.5999041,0.9988644599318676,1.0,1.0,0.9709542
0.7515304248492033,0.007394199756878829,0.026247209824499424,1.0,0.5955286,0.9988258599295516,1.0,1.0,0.9711573
0.7474044420314649,0.007446640606792201,0.02643335948105507,1.0,0.5887258000000001,0.9988216599292997,1.0,1.0,0.9713575999999999
0.7448392552723357,0.007499081856726549,0.026619510137796926,1.0,0.5844934,0.9988260599295636,1.0,1.0,0.9715552
0.7558705967198374,0.007551522606634678,0.026805661794724992,1.0,0.6027056,0.9988645599318736,1.0,1.0,0.97174996
0.7531716305854165,0.0076039643565952485,0.026991812451466844,1.0,0.598308,0.9988257599295456,1.0,1.0,0.9719421
0.7490562116666019,0.007656405106503376,0.02717796210802249,1.0,0.59152174,0.9988216599292997,1.0,1.0,0.9721316999999999
0.7464915050846966,0.007708845856411506,0.027364112764764345,1.0,0.58728933,0.9988260599295636,1.0,1.0,0.97231877
0.7420393618876855,0.007761288606424516,0.0275502634215062,1.0,0.57994723,0.9988207199292433,1.0,1.0,0.9725033000000002
0.7548564024009982,0.007813729356332646,0.027736413078061843,1.0,0.6010984,0.9988695999321759,1.0,1.0,0.9726853999999999
0.7506966671259028,0.007866170106240774,0.02792256273461749,1.0,0.5942957,0.9988216599292997,1.0,1.0,0.9728651
0.7481424744244606,0.007918611856201343,0.028108714391545556,1.0,0.5900798,0.9988260599295636,1.0,1.0,0.9730424000000001
0.7436708240277321,0.007971052606109471,0.028294865048287408,1.0,0.58270466,0.9988206599292397,1.0,1.0,0.9732175
0.741281042006984,0.0080234933560176,0.02848101470484305,1.0,0.57875836,0.9988265599295936,1.0,1.0,0.9733903
0.7521231836246122,0.008075934105925728,0.02866716536158491,1.0,0.59665686,0.99886399993184,1.0,1.0,0.97356087
0.7494391530025901,0.008128375855886298,0.028853316018326764,1.0,0.59228134,0.9988258599295516,1.0,1.0,0.97372925
0.7300809682837741,0.008180816605794427,0.02903946567488241,1.0,0.56033707,0.9987785599267136,1.0,1.0,0.97389555
0.7581929338480247,0.008233257855728775,0.029225615331438054,1.0,0.60667384,0.9989127599347656,1.0,1.0,0.9740597
0.7539964650153078,0.008285699605689345,0.02941176598817991,1.0,0.59986556,0.9988216599292997,1.0,1.0,0.9742218
0.751359721846139,0.008338140855623694,0.029597917645107972,1.0,0.59551203,0.9988258599295516,1.0,1.0,0.974382
0.7470057548840126,0.008390581605531822,0.029784068301849827,1.0,0.58832955,0.9988210199292612,1.0,1.0,0.9745401
0.7445833308157375,0.008443022355439951,0.02997021795840547,1.0,0.5843283,0.9988264599295877,1.0,1.0,0.9746963
0.7403324218902713,0.00849546410540052,0.030156368615147325,1.0,0.5773164000000001,0.9988213199292792,1.0,1.0,0.9748505999999999
0.7531271141552924,0.008547904855308649,0.03034251827170297,1.0,0.5984291,0.9988694599321676,1.0,1.0,0.9750030000000001
0.7486687086469874,0.008600345605216778,0.030528667928258615,1.0,0.5911310000000001,0.9988208599292517,1.0,1.0,0.97515357
0.7462300685937167,0.008652787355177346,0.03071481858500047,1.0,0.5871022,0.9988264599295877,1.0,1.0,0.9753023999999999
0.7419062727671529,0.008705228105085476,0.030900971242114744,1.0,0.5799692,0.9988210599292636,1.0,1.0,0.9754494
0.7547749523394094,0.008757668854993603,0.031087121898856603,1.0,0.6012029999999999,0.9988697199321832,1.0,1.0,0.97559464
0.7502166399574756,0.008810110604954173,0.03127327155541225,1.0,0.5937398,0.9988205599292336,1.0,1.0,0.9757382
0.7478919819727065,0.008862552354914743,0.031459421211967896,1.0,0.5898981,0.9988267599296056,1.0,1.0,0.9758800999999999
0.7436414631912346,0.008914993104822872,0.03164557186870975,1.0,0.5828861999999999,0.9988213199292792,1.0,1.0,0.97602034
0.756400262208776,0.008967433854731,0.031831720525079175,1.0,0.60393846,0.9988694199321653,1.0,1.0,0.9761588999999999
0.7519758892612085,0.009019875604691571,0.03201787218200725,1.0,0.5966954000000001,0.998820899929254,1.0,1.0,0.97629595
0.7495412306774184,0.009072316354599699,0.03220402183856289,1.0,0.5926720999999999,0.9988264599295877,1.0,1.0,0.9764314000000001
0.7452780172105921,0.009124757104507827,0.03239017249530474,1.0,0.58563817,0.9988212599292756,1.0,1.0,0.9765653
0.7425563827097305,0.009177197854415954,0.03257632215186039,1.0,0.58114153,0.9988256099295366,1.0,1.0,0.97669774
0.7536647125721161,0.009229639604376526,0.03276247680934708,1.0,0.5994748000000001,0.9988647599318856,1.0,1.0,0.97682863
0.7512053048539155,0.009282080354284652,0.03294862646590273,1.0,0.59546804,0.9988264599295877,1.0,1.0,0.9769581
0.7469559364970423,0.009334522104245223,0.03313477712264458,1.0,0.58845615,0.9988213199292792,1.0,1.0,0.97708607
0.744221157144679,0.009386963854205793,0.03332092777938644,1.0,0.5839375,0.9988256099295366,1.0,1.0,0.97721267
0.7401056081778663,0.00943940460411392,0.033507077435942084,1.0,0.57714576,0.9988216599292997,1.0,1.0,0.9773379000000001
0.7528916272417824,0.00949184535402205,0.033693227092497724,1.0,0.5982419,0.9988694599321676,1.0,1.0,0.9774617
0.7486113474761265,0.00954428610393018,0.03387937774923958,1.0,0.5912354999999999,0.9988213199292792,1.0,1.0,0.97758424
0.7458734369681161,0.009596727853890747,0.034065526405609024,1.0,0.5867114,0.9988255599295336,1.0,1.0,0.97770536
0.7417484145048254,0.009649168603798877,0.03425167806253708,1.0,0.5799032,0.9988216599292997,1.0,1.0,0.9778252000000001
0.7542813101459487,0.009701609353707005,0.03443782771909273,1.0,0.6005811,0.9988687599321255,1.0,1.0,0.97794384
0.7500118643789049,0.009754051103667574,0.034623978375834585,1.0,0.5935912,0.9988213199292792,1.0,1.0,0.97806114
0.7472640802267301,0.009806491853575704,0.034810128032390225,1.0,0.58905053,0.9988255599295336,1.0,1.0,0.97817725
0.7431661377581238,0.009858933103510052,0.034996279689318295,1.0,0.58228636,0.9988217599293056,1.0,1.0,0.9782921
0.756212552929035,0.009911374353444401,0.03518242834568773,1.0,0.60381186,0.9988701899322114,1.0,1.0,0.9784056999999999
0.7519289119228125,0.00996381610340497,0.03536858200298821,1.0,0.59679997,0.9988213199292792,1.0,1.0,0.9785181999999999
0.7491782166962182,0.010016256853313098,0.03555473365991628,1.0,0.5922538,0.9988255599295336,1.0,1.0,0.9786295
0.7450835954534099,0.010068697603221228,0.035740882316285714,1.0,0.58549505,0.9988217599293056,1.0,1.0,0.9787396999999999
0.7425229303631384,0.010121139353181796,0.035927032973027566,1.0,0.5812626000000001,0.9988260599295636,1.0,1.0,0.9788486999999999
0.7536320305098206,0.010173580103089925,0.03611318262958321,1.0,0.5995959,0.9988647599318856,1.0,1.0,0.97895664
0.7508635787296375,0.010226020852998055,0.03629933228613886,1.0,0.5950773,0.9988256099295366,1.0,1.0,0.97906345
0.7467393065432589,0.010278461602906182,0.03648548294288071,1.0,0.5882689999999999,0.9988216599292997,1.0,1.0,0.9791692
0.744192016389409,0.010330903352866752,0.036671631599250146,1.0,0.5840586,0.9988260599295636,1.0,1.0,0.97927386
0.7397571795798393,0.0103833446028011,0.03685778325617821,1.0,0.5767385,0.9988207599292457,1.0,1.0,0.9793775
0.7525649566742092,0.01043578585273545,0.03704393391292006,1.0,0.5978677,0.9988695599321736,1.0,1.0,0.9794801
0.7484090728205965,0.01048822760269602,0.03723008556984813,1.0,0.59106493,0.9988216599292997,1.0,1.0,0.97958165
0.7458487878706273,0.010540668352604147,0.037416234226217565,1.0,0.5868325,0.9988260599295636,1.0,1.0,0.97968227
0.7414140510979792,0.010593109102512276,0.03760238488295942,1.0,0.5795123999999999,0.9988207599292457,1.0,1.0,0.97978187
0.7542252594587611,0.010645549852420406,0.03778853453951507,1.0,0.60064715,0.9988695599321736,1.0,1.0,0.97988045
0.7500663845011916,0.010697991602380974,0.0379746841960707,1.0,0.5938389000000001,0.9988216599292997,1.0,1.0,0.97997814
0.747429411247103,0.010750432352289103,0.03816083885355741,1.0,0.5894798000000001,0.9988258599295516,1.0,1.0,0.9800749
0.7430820067070354,0.010802873102197233,0.038346988510113054,1.0,0.58230287,0.9988210199292612,1.0,1.0,0.98017067
0.7405724204689466,0.0108553148521578,0.038533138166668694,1.0,0.57815295,0.9988262099295726,1.0,1.0,0.98026556
0.7517721140518543,0.010907755602065928,0.03871928882341055,1.0,0.59663486,0.9988650099319006,1.0,1.0,0.9803594999999999
0.7491777565263787,0.0109601973520265,0.03890543747977998,1.0,0.5924024,0.9988260599295636,1.0,1.0,0.9804526
0.7602876569684339,0.011012638101934627,0.03909158913670805,1.0,0.61073565,0.9988647599318856,1.0,1.0,0.9805448
0.7422861129585707,0.011065079851895197,0.0392777397934499,1.0,0.58107543,0.9987825199269512,1.0,1.0,0.9806360999999999
0.7534308262493521,0.011117520601803328,0.03946388945000554,1.0,0.59940875,0.9988647599318856,1.0,1.0,0.9807266
0.7508367688346415,0.011169961351711452,0.0396500401067474,1.0,0.59517634,0.9988260599295636,1.0,1.0,0.98081625
0.7464158371571779,0.011222403101672024,0.03983619076348925,1.0,0.5878781999999999,0.9988208599292517,1.0,1.0,0.98090506
0.7439901418815656,0.011274843851580155,0.0400223404200449,1.0,0.58386594,0.9988264599295877,1.0,1.0,0.9809931000000001
0.7548267414537357,0.01132728460148828,0.040208490076600545,1.0,0.6017479,0.99886399993184,1.0,1.0,0.98108023
0.7522335443565511,0.01137972535139641,0.0403946407333424,1.0,0.59751546,0.9988260599295636,1.0,1.0,0.98116666
0.7478260576413542,0.011432167101356982,0.04058078938971184,1.0,0.5902394,0.9988208599292517,1.0,1.0,0.98125225
0.7454039136764598,0.011484608851317548,0.04076694404719853,1.0,0.5862326,0.9988264599295877,1.0,1.0,0.9813371
0.7411432911659035,0.01153704960122568,0.04095309470394039,1.0,0.5791987,0.9988212599292756,1.0,1.0,0.9814212
0.7384105825778178,0.011589491351186247,0.04113924336030982,1.0,0.57468003,0.9988256099295366,1.0,1.0,0.98150444
0.7497081222737687,0.011641932101094375,0.041325395017237886,1.0,0.59332156,0.9988652599319157,1.0,1.0,0.98158705
0.7473274736239651,0.011694372851002506,0.04151154467379353,1.0,0.5894413000000001,0.9988266599295996,1.0,1.0,0.9816689000000001
0.7430801060055245,0.011746813600910634,0.041697695330535384,1.0,0.5824294,0.9988213199292792,1.0,1.0,0.98175
0.7403442962728685,0.011799255350871203,0.04188384498709103,1.0,0.5779053000000001,0.9988256099295366,1.0,1.0,0.98183036
0.7361978258935808,0.011851696100779331,0.04206999664401909,1.0,0.5710585,0.9988216199292972,1.0,1.0,0.98191005
