0,1,2,3,4
0.549902,0.7629073,0.81108344,0.82144034,0.82365817
0.5512687,0.76314163,0.81123275,0.8215468,0.8237387
0.5512787,0.7631582,0.81125337,0.8215686,0.82375836
0.5512828,0.7631654,0.8112635,0.8215798,0.82374406
0.5512843,0.7631688,0.8112688,0.82156515,0.82373035
0.5512847,0.7631701,0.8112552,0.82155186,0.82370013
0.55128443,0.7631594,0.81124324,0.8215248,0.82367873
0.5512783,0.7631514,0.8112226,0.82150686,0.823646
0.55127627,0.7631399,0.81121147,0.82148147,0.8236287
0.5512714,0.7631345,0.8111942,0.82146853,0.8236278
0.55127066,0.763126,0.8111875,0.8214703,0.82363534
0.55126685,0.7631232,0.81119037,0.8214778,0.8236457
0.5512672,0.7631274,0.8111983,0.82148856,0.8236575
0.55126923,0.76313245,0.81120604,0.82149804,0.8236677
0.5512709,0.7631362,0.81121194,0.82150555,0.82367575
0.55127203,0.7631391,0.8112165,0.8215113,0.8236821
0.5512729,0.7631414,0.8112201,0.8215161,0.82368726
0.55127394,0.76314324,0.8112231,0.8215197,0.82369155
0.5512744,0.7631447,0.8112254,0.8215227,0.82369465
0.551275,0.76314574,0.81122726,0.82152516,0.8236973
0.5512754,0.7631467,0.8112287,0.82152694,0.82369953
0.55127555,0.7631474,0.8112298,0.8215283,0.823701
0.5512758,0.7631477,0.8112306,0.8215293,0.82370204
0.5512759,0.7631482,0.8112312,0.8215302,0.82370293
0.551276,0.7631484,0.81123155,0.8215306,0.82370335
0.55127597,0.76314855,0.81123173,0.8215307,0.8237036
0.5512759,0.76314855,0.81123173,0.82153064,0.8237035
0.5512758,0.7631484,0.81123155,0.8215306,0.82370305
0.5512756,0.7631482,0.81123126,0.8215302,0.8237026
0.5512756,0.76314783,0.81123084,0.8215296,0.8237019
0.5512755,0.76314765,0.8112305,0.82152903,0.823701
0.5512752,0.7631472,0.8112297,0.8215282,0.8237002
0.551275,0.76314676,0.8112291,0.8215272,0.823699
0.5512747,0.7631463,0.8112284,0.8215263,0.8236979
0.5512745,0.7631458,0.8112275,0.82152516,0.8236966
0.55127424,0.7631452,0.81122667,0.82152385,0.823695
0.551274,0.7631446,0.8112258,0.82152253,0.8236935
0.5512736,0.7631439,0.8112247,0.8215212,0.82369184
0.55127335,0.7631433,0.8112235,0.82151973,0.82369024
0.5512729,0.7631427,0.8112225,0.82151836,0.8236884
0.55127263,0.76314193,0.8112213,0.821517,0.8236867
0.5512723,0.7631412,0.81122017,0.82151526,0.8236847
0.5512719,0.7631404,0.81121904,0.8215136,0.8236828
0.5512715,0.76313967,0.81121767,0.82151186,0.8236807
0.5512712,0.7631389,0.8112165,0.82151026,0.82367873
0.5512707,0.7631379,0.81121516,0.82150835,0.8236766
0.55127037,0.76313704,0.8112137,0.82150656,0.8236743
0.55126995,0.7631363,0.8112124,0.8215048,0.8236722
0.5512694,0.7631353,0.81121093,0.82150286,0.82367
0.55126905,0.7631344,0.81120944,0.8215009,0.8236677
0.5512686,0.7631335,0.8112081,0.82149905,0.82366526
0.55126816,0.76313263,0.81120664,0.8214971,0.82366306
0.5512676,0.7631316,0.81120515,0.8214951,0.82366073
0.55126727,0.7631307,0.8112034,0.82149297,0.8236581
0.5512668,0.7631297,0.81120205,0.8214909,0.8236556
0.5512663,0.7631287,0.81120044,0.82148886,0.82365316
0.5512658,0.76312774,0.81119895,0.8214866,0.8236506
0.5512653,0.7631267,0.8111972,0.8214844,0.8236481
0.551265,0.7631257,0.8111956,0.8214825,0.82364553
0.55126435,0.76312464,0.811194,0.82148015,0.82364285
0.55126387,0.7631236,0.8111924,0.8214778,0.8236402
0.5512635,0.76312256,0.8111907,0.82147574,0.8236376
0.55126286,0.7631216,0.81118894,0.82147336,0.82363486
0.55126226,0.76312035,0.8111872,0.8214711,0.8236321
0.5512619,0.76311934,0.8111855,0.8214689,0.82362956
0.55126137,0.7631182,0.81118375,0.8214667,0.82362676
0.55126095,0.7631172,0.8111821,0.8214642,0.8236239
0.55126035,0.7631162,0.8111803,0.82146186,0.8236211
0.5512597,0.763115,0.8111785,0.82145953,0.8236182
0.5512593,0.7631138,0.81117684,0.821457,0.82361543
0.5512587,0.7631128,0.811175,0.82145464,0.82361263
0.55125815,0.7631116,0.8111731,0.8214522,0.8236096
0.5512577,0.7631106,0.81117135,0.8214498,0.8236068
0.551257,0.7631094,0.8111693,0.8214473,0.82360387
0.55125654,0.76310813,0.81116766,0.8214449,0.8236009
0.55125594,0.76310694,0.8111658,0.8214425,0.82359797
0.55125546,0.76310587,0.8111639,0.8214399,0.8235949
0.55125487,0.7631047,0.81116205,0.8214373,0.8235918
0.5512543,0.7631034,0.81116015,0.8214348,0.82358897
0.55125374,0.76310223,0.81115824,0.82143223,0.8235861
0.5512532,0.76310104,0.8111563,0.8214296,0.82358295
0.55125266,0.76309973,0.8111545,0.8214271,0.82357985
0.551252,0.76309866,0.81115246,0.82142466,0.8235768
0.5512514,0.7630974,0.81115055,0.82142204,0.8235737
0.55125076,0.76309615,0.81114846,0.82141924,0.8235707
0.5512503,0.76309496,0.81114656,0.82141674,0.82356757
0.5512497,0.76309365,0.8111447,0.8214142,0.8235643
0.5512491,0.76309246,0.8111427,0.8214115,0.8235612
0.55124843,0.76309115,0.8111406,0.82140875,0.82355803
0.55124784,0.76308984,0.8111387,0.821406,0.8235548
0.5512473,0.76308864,0.8111366,0.8214033,0.8235518
0.5512467,0.76308733,0.8111346,0.82140064,0.8235485
0.551246,0.7630862,0.8111326,0.821398,0.8235452
0.5512455,0.7630849,0.8111306,0.8213953,0.823542
0.55124485,0.7630834,0.81112844,0.8213926,0.82353884
0.5512442,0.76308227,0.81112653,0.8213898,0.8235354
0.55124366,0.7630811,0.81112444,0.8213871,0.82353234
0.55124295,0.7630797,0.8111222,0.8213842,0.8235291
0.5512424,0.76307845,0.8111202,0.82138133,0.82352567
