0,1,2,3,4
0.02622445,0.0287496,0.02857323,0.028856352,0.028894976
0.012200967,0.012209491,0.012173609,0.01229562,0.007702307
0.009025053,0.009071426,0.009040252,0.0050258795,0.011756198
0.008630172,0.008784429,0.0046376744,0.0113606015,0.009302334
0.015062348,0.010523335,0.017939404,0.015828624,0.014665023
0.0088635245,0.01630707,0.014235989,0.013162569,0.013861314
0.019353941,0.017348781,0.016135707,0.016987398,0.01175888
0.016314343,0.015207485,0.016006008,0.010629193,0.015836373
0.03734626,0.03825672,0.031996563,0.038180366,0.030740157
0.034886196,0.028655007,0.035229817,0.027527407,0.035681263
0.0295998,0.035342887,0.02844645,0.036354497,0.037687555
-0.004560753,-0.0100599965,-0.0038383445,-0.0036851605,-0.0039339503
-0.009857281,-0.0040174564,-0.0036966046,-0.00384204,-0.0038234433
-0.012708529,-0.012550755,-0.012649699,-0.012614592,-0.012720688
-0.013027593,-0.013242885,-0.013107642,-0.013276978,-0.013128265
-0.012613817,-0.012625678,-0.012742325,-0.012647851,-0.012850507
-0.012493654,-0.012578531,-0.0125260195,-0.012693032,-0.012476548
-0.012785538,-0.012714787,-0.012868508,-0.0127189,-0.01269327
-0.0115588745,-0.011667415,-0.011525615,-0.011498793,-0.011534317
-0.012394412,-0.012245103,-0.01223491,-0.012310012,-0.012242719
-0.012517734,-0.012570067,-0.012549265,-0.012629076,-0.012535616
-0.011586471,-0.011657937,-0.01160024,-0.011595949,-0.011576756
-0.0120230755,-0.0120569905,-0.012027427,-0.012041851,-0.012044652
-0.012014671,-0.011971875,-0.012042924,-0.01205109,-0.01206605
-0.011047049,-0.01105909,-0.011029585,-0.011118754,-0.01106809
-0.011361345,-0.011400207,-0.011453732,-0.011417552,-0.011484369
-0.01190178,-0.011834844,-0.011818453,-0.011950775,-0.011878594
-0.011267885,-0.011212214,-0.011261388,-0.011241718,-0.011260613
-0.0115921935,-0.011718019,-0.0116354665,-0.011696561,-0.011665507
-0.011254116,-0.011179014,-0.011247023,-0.011219784,-0.011158093
-0.012014016,-0.012017175,-0.012083634,-0.0120643815,-0.012036725
-0.011026843,-0.011025413,-0.01091133,-0.011005565,-0.01102434
-0.012098356,-0.012082084,-0.012136861,-0.012122496,-0.0122002205
-0.011243566,-0.011200293,-0.0112635335,-0.01127456,-0.011316343
-0.010755285,-0.010826453,-0.010876461,-0.010833069,-0.010891243
-0.0112660965,-0.011273249,-0.0112686,-0.011213644,-0.011219724
-0.010064169,-0.010022803,-0.009972914,-0.009881898,-0.00993131
-0.012064203,-0.011994346,-0.011973663,-0.012057229,-0.012041911
-0.011498853,-0.011554643,-0.011531397,-0.011548563,-0.011521562
-0.0099033555,-0.009881004,-0.009946211,-0.00996606,-0.00997655
-0.010325654,-0.010261877,-0.010280891,-0.010250076,-0.010247572
-0.010263487,-0.010272606,-0.010198816,-0.01017706,-0.0103444895
-0.011634096,-0.011562034,-0.011606141,-0.011676594,-0.011659606
-0.011306151,-0.011313244,-0.011426969,-0.011350914,-0.011332496
-0.0102499565,-0.010376855,-0.010291561,-0.01028256,-0.01030074
-0.010415538,-0.010409339,-0.010337754,-0.01029472,-0.010347589
-0.010827108,-0.010764523,-0.010812922,-0.010792299,-0.010772153
-0.010859176,-0.010882839,-0.010914429,-0.010904177,-0.010896905
